#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,235,37.781654,181,29.099912,140,22.508220,44,7.074012,41,6.591693,15,2.411595
305746,0.022475,240933,3455,1948,323.409413,226,37.520805,192,31.876082,149,24.737168,37,6.142787,43,7.138914,7,1.162149
305747,0.023100,63059,870,587,372.349704,41,26.007390,37,23.470084,32,20.298451,6,3.805959,5,3.171633,1,0.634327
305748,0.022500,61438,819,358,233.080504,39,25.391452,44,28.646766,37,24.089326,2,1.302126,7,4.557440,0,0.000000
305749,0.022200,61041,843,377,247.047067,61,39.973133,50,32.764863,40,26.211890,2,1.310595,10,6.552973,0,0.000000
305750,0.024111,60062,820,574,382.271653,38,25.307183,36,23.975226,34,22.643269,10,6.659785,2,1.331957,1,0.665978
305751,0.022300,62092,787,565,363.976036,57,36.719706,36,23.191393,28,18.037750,8,5.153643,8,5.153643,3,1.932616
305752,0.022200,61887,830,601,388.449917,54,34.902322,49,31.670625,40,25.853572,16,10.341429,9,5.817054,3,1.939018
305753,0.021500,60433,795,564,373.305975,47,31.108831,37,24.489931,28,18.532921,4,2.647560,9,5.957010,5,3.309450
305754,0.021600,61122,859,597,390.694022,42,27.486012,37,24.213867,30,19.632865,11,7.198717,7,4.581002,1,0.654429
305755,0.021700,61475,815,569,370.231802,64,41.642944,44,28.629524,33,21.472143,9,5.856039,11,7.157381,3,1.952013
305756,0.023471,113035,1600,626,221.524307,102,36.095015,88,31.140797,71,25.124961,4,1.415491,17,6.015836,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,1209,28.159271,1011,23.547579,827,19.261966,106,2.468886,184,4.285613,27,0.628867
305758,0.002923,626302,934,619,39.533644,56,3.576549,34,2.171476,30,1.916009,7,0.447069,4,0.255468,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,46,7.099998,68,10.495649,56,8.643476,19,2.932608,12,1.852173,3,0.463043
306091,0.381910,1782405,129805,35001,785.478048,1667,37.410128,1442,32.360771,1196,26.840140,336,7.540374,246,5.520631,76,1.705561
306126,0.041094,1521414,12672,3441,90.468472,179,4.706148,163,4.285487,135,3.549330,32,0.841323,28,0.736157,10,0.262913
306139,0.085532,653362,11220,3053,186.910166,131,8.020056,117,7.162951,94,5.754850,28,1.714210,23,1.408101,9,0.550996
306425,0.243153,986696,47482,12890,522.552032,611,24.769534,535,21.688544,449,18.202162,135,5.472810,86,3.486383,17,0.689169
306432,0.018331,1416543,5393,1472,41.565981,58,1.637790,58,1.637790,46,1.298937,10,0.282378,12,0.338853,5,0.141189
306458,0.232209,689146,32438,8706,505.321079,395,22.926927,366,21.243684,300,17.412856,81,4.701471,66,3.830828,18,1.044771
306459,0.219250,11327,461,153,540.301933,7,24.719696,10,35.313852,10,35.313852,3,10.594156,0,0.000000,0,0.000000
