#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,235,37.781654,136,21.865128,129,20.739717,28,4.501644,7,1.125411,1,0.160773
305746,0.022475,240933,3455,1948,323.409413,226,37.520805,136,22.578891,128,21.250721,21,3.486446,8,1.328170,1,0.166021
305747,0.023100,63059,870,587,372.349704,41,26.007390,35,22.201430,32,20.298451,7,4.440286,3,1.902980,0,0.000000
305748,0.022500,61438,819,358,233.080504,39,25.391452,28,18.229760,27,17.578697,0,0.000000,1,0.651063,0,0.000000
305749,0.022200,61041,843,377,247.047067,61,39.973133,37,24.245999,34,22.280107,0,0.000000,3,1.965892,0,0.000000
305750,0.024111,60062,820,574,382.271653,38,25.307183,32,21.311312,31,20.645333,4,2.663914,1,0.665978,1,0.665978
305751,0.022300,62092,787,565,363.976036,57,36.719706,30,19.326161,30,19.326161,8,5.153643,0,0.000000,0,0.000000
305752,0.022200,61887,830,601,388.449917,54,34.902322,28,18.097500,26,16.804822,6,3.878036,2,1.292679,0,0.000000
305753,0.021500,60433,795,564,373.305975,47,31.108831,17,11.252130,17,11.252130,1,0.661890,0,0.000000,0,0.000000
305754,0.021600,61122,859,597,390.694022,42,27.486012,30,19.632865,29,18.978437,9,5.889860,1,0.654429,0,0.000000
305755,0.021700,61475,815,569,370.231802,64,41.642944,35,22.773485,31,20.170801,6,3.904026,4,2.602684,0,0.000000
305756,0.023471,113035,1600,626,221.524307,102,36.095015,64,22.647852,61,21.586234,1,0.353873,3,1.061618,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,1209,28.159271,713,16.606750,667,15.535346,80,1.863310,46,1.071403,5,0.116457
305758,0.002923,626302,934,619,39.533644,56,3.576549,24,1.532807,21,1.341206,4,0.255468,3,0.191601,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,46,7.099998,57,8.797824,54,8.334780,12,1.852173,3,0.463043,1,0.154348
306091,0.381910,1782405,129805,35001,785.478048,1667,37.410128,1491,33.460409,1437,32.248563,210,4.712734,54,1.211846,13,0.291741
306126,0.041094,1521414,12672,3441,90.468472,179,4.706148,145,3.812243,139,3.654495,21,0.552118,6,0.157748,1,0.026291
306139,0.085532,653362,11220,3053,186.910166,131,8.020056,132,8.081278,127,7.775169,26,1.591767,5,0.306109,1,0.061222
306425,0.243153,986696,47482,12890,522.552032,611,24.769534,530,21.485848,503,20.391286,82,3.324225,27,1.094562,9,0.364854
306432,0.018331,1416543,5393,1472,41.565981,58,1.637790,46,1.298937,45,1.270699,7,0.197664,1,0.028238,1,0.028238
306458,0.232209,689146,32438,8706,505.321079,395,22.926927,320,18.573713,311,18.051327,52,3.018228,9,0.522386,3,0.174129
306459,0.219250,11327,461,153,540.301933,7,24.719696,2,7.062770,2,7.062770,1,3.531385,0,0.000000,0,0.000000
