#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,1576,253.378243,390,62.701469,289,46.463396,70,11.254110,101,16.238073,29,4.662417
305746,0.022475,240933,3455,1948,323.409413,1550,257.332951,416,69.064844,319,52.960782,41,6.806872,97,16.104062,15,2.490319
305747,0.023100,63059,870,587,372.349704,362,229.626223,89,56.455066,72,45.671514,23,14.589511,17,10.783552,2,1.268653
305748,0.022500,61438,819,358,233.080504,368,239.591133,82,53.387155,59,38.412709,1,0.651063,23,14.974446,0,0.000000
305749,0.022200,61041,843,377,247.047067,341,223.456365,103,67.495618,78,51.113186,3,1.965892,25,16.382431,1,0.655297
305750,0.024111,60062,820,574,382.271653,363,241.750191,109,72.591655,83,55.276215,15,9.989677,26,17.315441,6,3.995871
305751,0.022300,62092,787,565,363.976036,388,249.951685,93,59.911100,65,41.873349,18,11.595697,28,18.037750,11,7.086259
305752,0.022200,61887,830,601,388.449917,378,244.316254,82,52.999822,66,42.658394,18,11.634107,16,10.341429,1,0.646339
305753,0.021500,60433,795,564,373.305975,360,238.280410,71,46.994192,52,34.418281,12,7.942680,19,12.575911,5,3.309450
305754,0.021600,61122,859,597,390.694022,339,221.851379,84,54.972023,66,43.192304,15,9.816433,18,11.779719,5,3.272144
305755,0.021700,61475,815,569,370.231802,374,243.350956,88,57.259048,62,40.341602,13,8.458723,26,16.917446,9,5.856039
305756,0.023471,113035,1600,626,221.524307,694,245.587650,183,64.758703,144,50.957668,4,1.415491,39,13.801035,1,0.353873
305757,0.021842,1717374,19706,10070,234.544135,8446,196.718944,2183,50.845069,1650,38.430767,192,4.471944,533,12.414302,61,1.420774
305758,0.002923,626302,934,619,39.533644,392,25.035845,89,5.684159,58,3.704283,8,0.510936,31,1.979876,5,0.319335
306029,0.275000,259155,4786,1315,202.967336,425,65.597808,127,19.602169,104,16.052170,20,3.086956,23,3.549999,4,0.617391
306091,0.381910,1782405,129805,35001,785.478048,12495,280.407651,4066,91.247500,3383,75.919895,515,11.557418,683,15.327605,183,4.106811
306126,0.041094,1521414,12672,3441,90.468472,1257,33.048204,436,11.463021,361,9.491171,59,1.551189,75,1.971850,15,0.394370
306139,0.085532,653362,11220,3053,186.910166,1074,65.752217,377,23.080620,298,18.244097,56,3.428421,79,4.836522,24,1.469323
306425,0.243153,986696,47482,12890,522.552032,4565,185.062066,1572,63.727835,1250,50.674169,199,8.067328,322,13.053666,75,3.040450
306432,0.018331,1416543,5393,1472,41.565981,465,13.130558,145,4.094475,117,3.303818,14,0.395329,28,0.790657,11,0.310615
306458,0.232209,689146,32438,8706,505.321079,3183,184.750401,1032,59.900224,821,47.653182,125,7.255357,211,12.247042,52,3.018228
306459,0.219250,11327,461,153,540.301933,53,187.163415,13,45.908007,10,35.313852,3,10.594156,3,10.594156,0,0.000000
