#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,107,17.202711,107,17.202711,92,14.791116,29,4.662417,15,2.411595,6,0.964638
305746,0.022475,240933,3455,1948,323.409413,104,17.266211,115,19.092445,99,16.436105,22,3.652468,16,2.656340,3,0.498064
305747,0.023100,63059,870,587,372.349704,16,10.149225,25,15.858165,23,14.589511,3,1.902980,2,1.268653,0,0.000000
305748,0.022500,61438,819,358,233.080504,14,9.114880,26,16.927634,26,16.927634,2,1.302126,0,0.000000,0,0.000000
305749,0.022200,61041,843,377,247.047067,21,13.761242,31,20.314215,29,19.003621,1,0.655297,2,1.310595,0,0.000000
305750,0.024111,60062,820,574,382.271653,13,8.657720,24,15.983484,23,15.317505,7,4.661849,1,0.665978,0,0.000000
305751,0.022300,62092,787,565,363.976036,21,13.528313,19,12.239902,17,10.951491,5,3.221027,2,1.288411,1,0.644205
305752,0.022200,61887,830,601,388.449917,20,12.926786,32,20.682857,29,18.743840,12,7.756072,3,1.939018,0,0.000000
305753,0.021500,60433,795,564,373.305975,17,11.252130,22,14.561581,19,12.575911,2,1.323780,3,1.985670,2,1.323780
305754,0.021600,61122,859,597,390.694022,12,7.853146,23,15.051863,20,13.088577,7,4.581002,3,1.963287,0,0.000000
305755,0.021700,61475,815,569,370.231802,33,21.472143,32,20.821472,27,17.568117,8,5.205368,5,3.253355,1,0.650671
305756,0.023471,113035,1600,626,221.524307,37,13.093290,55,19.462998,51,18.047507,4,1.415491,4,1.415491,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,446,10.387953,611,14.231029,549,12.786964,68,1.583813,62,1.444065,11,0.256205
305758,0.002923,626302,934,619,39.533644,22,1.405073,25,1.596674,24,1.532807,5,0.319335,1,0.063867,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,12,1.852173,41,6.328259,36,5.556520,12,1.852173,5,0.771739,2,0.308696
306091,0.381910,1782405,129805,35001,785.478048,648,14.542150,928,20.825794,837,18.783610,242,5.430864,91,2.042185,32,0.718131
306126,0.041094,1521414,12672,3441,90.468472,61,1.603771,105,2.760590,100,2.629133,24,0.630992,5,0.131457,2,0.052583
306139,0.085532,653362,11220,3053,186.910166,43,2.632538,72,4.407970,62,3.795752,23,1.408101,10,0.612218,5,0.306109
306425,0.243153,986696,47482,12890,522.552032,237,9.607822,350,14.188767,308,12.486115,104,4.216091,42,1.702652,6,0.243236
306432,0.018331,1416543,5393,1472,41.565981,24,0.677706,32,0.903608,30,0.847133,7,0.197664,2,0.056476,0,0.000000
306458,0.232209,689146,32438,8706,505.321079,153,8.880557,222,12.885513,200,11.608571,51,2.960186,22,1.276943,6,0.348257
306459,0.219250,11327,461,153,540.301933,0,0.000000,5,17.656926,5,17.656926,2,7.062770,0,0.000000,0,0.000000
