#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,1576,253.378243,690,110.933368,322,51.768905,105,16.881165,368,59.164463,123,19.775079
305746,0.022475,240933,3455,1948,323.409413,1550,257.332951,697,115.716818,343,56.945292,66,10.957403,354,58.771526,50,8.301063
305747,0.023100,63059,870,587,372.349704,362,229.626223,156,98.954947,72,45.671514,15,9.514899,84,53.283433,24,15.223838
305748,0.022500,61438,819,358,233.080504,368,239.591133,173,112.633875,81,52.736092,5,3.255314,92,59.897783,2,1.302126
305749,0.022200,61041,843,377,247.047067,341,223.456365,154,100.915778,83,54.389673,6,3.931784,71,46.526105,4,2.621189
305750,0.024111,60062,820,574,382.271653,363,241.750191,163,108.554494,86,57.274150,27,17.981419,77,51.280344,21,13.985548
305751,0.022300,62092,787,565,363.976036,388,249.951685,166,106.938092,71,45.738581,23,14.816724,95,61.199510,33,21.258777
305752,0.022200,61887,830,601,388.449917,378,244.316254,172,111.170359,89,57.524197,39,25.207233,83,53.646162,24,15.512143
305753,0.021500,60433,795,564,373.305975,360,238.280410,163,107.888074,79,52.289312,17,11.252130,84,55.598762,26,17.209141
305754,0.021600,61122,859,597,390.694022,339,221.851379,143,93.583325,73,47.773306,20,13.088577,70,45.810019,13,8.507575
305755,0.021700,61475,815,569,370.231802,374,243.350956,165,107.360716,80,52.053680,26,16.917446,85,55.307035,22,14.314762
305756,0.023471,113035,1600,626,221.524307,694,245.587650,315,111.469899,157,55.558013,6,2.123236,158,55.911886,1,0.353873
305757,0.021842,1717374,19706,10070,234.544135,8446,196.718944,3791,88.297599,1888,43.974114,275,6.405128,1903,44.323485,247,5.752969
305758,0.002923,626302,934,619,39.533644,392,25.035845,156,9.963245,79,5.045489,17,1.085738,77,4.917755,17,1.085738
306029,0.275000,259155,4786,1315,202.967336,425,65.597808,241,37.197816,122,18.830430,42,6.482607,119,18.367386,40,6.173911
306091,0.381910,1782405,129805,35001,785.478048,12495,280.407651,5560,124.775233,2787,62.544708,799,17.930829,2773,62.230526,781,17.526881
306126,0.041094,1521414,12672,3441,90.468472,1257,33.048204,569,14.959768,268,7.046077,77,2.024433,301,7.913691,89,2.339929
306139,0.085532,653362,11220,3053,186.910166,1074,65.752217,496,30.366015,248,15.183007,69,4.224304,248,15.183007,69,4.224304
306425,0.243153,986696,47482,12890,522.552032,4565,185.062066,2035,82.497547,1020,41.350122,306,12.405037,1015,41.147425,276,11.188857
306432,0.018331,1416543,5393,1472,41.565981,465,13.130558,215,6.071118,97,2.739063,28,0.790657,118,3.332056,39,1.101273
306458,0.232209,689146,32438,8706,505.321079,3183,184.750401,1446,83.929965,679,39.411097,193,11.202271,767,44.518868,203,11.782699
306459,0.219250,11327,461,153,540.301933,53,187.163415,23,81.221859,15,52.970778,3,10.594156,8,28.251081,0,0.000000
