#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,3,1.272008,106,44.944297,106,44.944297,3,1.272008,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,7,2.941609,91,38.240918,90,37.820688,5,2.101149,1,0.420230,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,4,1.634388,120,49.031625,120,49.031625,6,2.451581,0,0.000000,0,0.000000
297050,0.000182,72702,3402,918,505.075514,2,1.100382,84,46.216060,84,46.216060,4,2.200765,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,7,2.548420,151,54.973060,148,53.880880,6,2.184360,3,1.092180,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,6,2.483932,126,52.162573,124,51.334596,7,2.897921,2,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,5,2.110417,115,48.539591,113,47.695425,1,0.422083,2,0.844167,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,5,2.032934,125,50.823338,125,50.823338,2,0.813173,0,0.000000,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,9,2.830011,116,36.475693,115,36.161248,4,1.257783,1,0.314446,0,0.000000
297286,0.000222,54003,3134,741,548.858397,2,1.481399,72,53.330371,71,52.589671,3,2.222099,1,0.740700,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,2,0.833134,94,39.157285,94,39.157285,5,2.082834,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,3,1.277969,124,52.822714,123,52.396724,7,2.981927,1,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,2,0.852342,123,52.419054,123,52.419054,8,3.409369,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,1,0.431625,99,42.730892,98,42.299267,6,2.589751,1,0.431625,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,2,0.754190,140,52.793333,139,52.416238,4,1.508381,1,0.377095,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,7,1.226526,215,37.671878,212,37.146224,8,1.401744,3,0.525654,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,4,1.516545,118,44.738064,118,44.738064,3,1.137408,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,5,1.348318,189,50.966407,189,50.966407,7,1.887645,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,1,0.396755,109,43.246246,109,43.246246,7,2.777282,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,7,2.785682,113,44.968860,113,44.968860,6,2.387727,0,0.000000,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,4,1.552554,117,45.412203,116,45.024065,3,1.164415,1,0.388138,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,6,2.162786,123,44.337106,123,44.337106,7,2.523250,0,0.000000,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,7,2.582073,104,38.362228,103,37.993360,6,2.213205,1,0.368868,0,0.000000
297503,0.000250,27153,1493,358,527.381873,0,0.000000,31,45.667145,31,45.667145,3,4.419401,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,15,2.309131,343,52.802131,339,52.186362,5,0.769710,4,0.615768,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,10,1.288564,243,31.312113,242,31.183256,4,0.515426,1,0.128856,0,0.000000
