#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,5,2.120014,153,64.872428,153,64.872428,1,0.424003,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,9,3.782069,165,69.337928,165,69.337928,1,0.420230,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,9,3.677372,161,65.784097,160,65.375501,8,3.268775,1,0.408597,0,0.000000
297050,0.000182,72702,3402,918,505.075514,2,1.100382,101,55.569310,101,55.569310,0,0.000000,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,13,4.732780,192,69.899519,191,69.535459,4,1.456240,1,0.364060,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,15,6.209830,155,64.168245,153,63.340268,3,1.241966,2,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,11,4.642917,169,71.332095,166,70.065845,9,3.798751,3,1.266250,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,10,4.065867,197,80.097581,196,79.690994,2,0.813173,1,0.406587,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,9,2.830011,156,49.053519,155,48.739073,4,1.257783,1,0.314446,0,0.000000
297286,0.000222,54003,3134,741,548.858397,6,4.444198,85,62.959465,85,62.959465,1,0.740700,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,8,3.332535,177,73.732335,177,73.732335,3,1.249701,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,7,2.981927,146,62.194486,146,62.194486,1,0.425990,0,0.000000,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,8,3.409369,149,63.499505,149,63.499505,2,0.852342,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,4,1.726501,145,62.585651,145,62.585651,3,1.294876,0,0.000000,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,5,1.885476,177,66.745857,177,66.745857,4,1.508381,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,13,2.277834,271,47.484088,271,47.484088,5,0.876090,0,0.000000,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,9,3.412225,158,59.903510,158,59.903510,4,1.516545,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,7,1.887645,230,62.022611,229,61.752948,4,1.078654,1,0.269664,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,7,2.777282,169,67.051519,167,66.258009,4,1.587018,2,0.793509,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,10,3.979545,152,60.489086,151,60.091132,3,1.193864,1,0.397955,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,5,1.940692,151,58.608912,150,58.220773,2,0.776277,1,0.388138,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,15,5.406964,158,56.953356,157,56.592892,6,2.162786,1,0.360464,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,11,4.057543,158,58.281077,158,58.281077,2,0.737735,0,0.000000,0,0.000000
297503,0.000250,27153,1493,358,527.381873,1,1.473134,41,60.398483,41,60.398483,2,2.946267,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,26,4.002494,440,67.734512,438,67.426627,9,1.385479,2,0.307884,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,21,2.705985,295,38.012647,295,38.012647,9,1.159708,0,0.000000,0,0.000000
