#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,8,3.392022,180,76.320504,180,76.320504,2,0.848006,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,12,5.042758,200,84.045973,200,84.045973,2,0.840460,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,10,4.085969,193,78.859198,191,78.042004,10,4.085969,2,0.817194,0,0.000000
297050,0.000182,72702,3402,918,505.075514,6,3.301147,125,68.773899,125,68.773899,0,0.000000,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,19,6.917140,245,89.194699,244,88.830639,4,1.456240,1,0.364060,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,20,8.279774,192,79.485826,190,78.657849,5,2.069943,2,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,17,7.175418,209,88.215431,206,86.949181,11,4.642917,3,1.266250,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,13,5.285627,240,97.580809,239,97.174222,2,0.813173,1,0.406587,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,14,4.402239,195,61.316898,193,60.688007,5,1.572228,2,0.628891,0,0.000000
297286,0.000222,54003,3134,741,548.858397,10,7.406996,105,77.773457,105,77.773457,1,0.740700,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,13,5.415369,217,90.395010,216,89.978443,4,1.666267,1,0.416567,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,13,5.537865,169,71.992247,168,71.566257,1,0.425990,1,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,11,4.687883,195,83.103378,193,82.251036,3,1.278514,2,0.852342,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,8,3.453001,178,76.829281,177,76.397656,3,1.294876,1,0.431625,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,11,4.148048,215,81.075476,215,81.075476,4,1.508381,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,17,2.978707,334,58.522824,334,58.522824,6,1.051308,0,0.000000,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,11,4.170498,194,73.552411,194,73.552411,5,1.895681,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,13,3.505626,289,77.932759,288,77.663096,5,1.348318,1,0.269664,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,9,3.570791,213,84.508719,211,83.715210,5,1.983773,2,0.793509,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,15,5.969318,190,75.611358,189,75.213403,3,1.193864,1,0.397955,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,12,4.657662,195,75.687005,194,75.298867,3,1.164415,1,0.388138,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,21,7.569750,194,69.930070,193,69.569606,6,2.162786,1,0.360464,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,19,7.008484,196,72.298045,196,72.298045,2,0.737735,0,0.000000,0,0.000000
297503,0.000250,27153,1493,358,527.381873,2,2.946267,48,70.710419,48,70.710419,2,2.946267,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,45,6.927393,519,79.895935,515,79.280167,9,1.385479,4,0.615768,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,29,3.736837,366,47.161454,366,47.161454,13,1.675134,0,0.000000,0,0.000000
