#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,8,3.392022,195,82.680546,195,82.680546,6,2.544017,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,12,5.042758,167,70.178388,166,69.758158,6,2.521379,1,0.420230,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,10,4.085969,190,77.633407,188,76.816213,6,2.451581,2,0.817194,0,0.000000
297050,0.000182,72702,3402,918,505.075514,6,3.301147,133,73.175428,132,72.625237,6,3.301147,1,0.550191,1,0.550191
297281,0.000294,109872,6975,1730,629.823795,19,6.917140,236,85.918159,231,84.097859,6,2.184360,5,1.820300,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,20,8.279774,207,85.695656,203,84.039702,13,5.381853,4,1.655955,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,17,7.175418,190,80.195847,185,78.085430,3,1.266250,5,2.110417,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,13,5.285627,215,87.416141,213,86.602968,4,1.626347,2,0.813173,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,14,4.402239,197,61.945790,194,61.002453,10,3.144456,3,0.943337,0,0.000000
297286,0.000222,54003,3134,741,548.858397,10,7.406996,103,76.292058,102,75.551358,5,3.703498,1,0.740700,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,13,5.415369,181,75.398602,180,74.982036,6,2.499401,1,0.416567,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,13,5.537865,200,85.197925,199,84.771936,11,4.685886,1,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,11,4.687883,191,81.398694,190,80.972523,10,4.261712,1,0.426171,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,8,3.453001,182,78.555782,180,77.692532,9,3.884627,2,0.863250,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,11,4.148048,221,83.338047,219,82.583857,8,3.016762,2,0.754190,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,17,2.978707,355,62.202403,350,61.326313,11,1.927398,5,0.876090,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,11,4.170498,209,79.239453,208,78.860317,7,2.653953,1,0.379136,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,13,3.505626,312,84.135021,312,84.135021,11,2.966299,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,9,3.570791,181,71.812573,181,71.812573,11,4.364300,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,15,5.969318,191,76.009312,189,75.213403,10,3.979545,2,0.795909,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,12,4.657662,206,79.956528,204,79.180252,5,1.940692,2,0.776277,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,21,7.569750,218,78.581213,214,77.139355,12,4.325571,4,1.441857,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,19,7.008484,177,65.289561,173,63.814091,7,2.582073,4,1.475470,0,0.000000
297503,0.000250,27153,1493,358,527.381873,2,2.946267,49,72.183552,49,72.183552,4,5.892535,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,45,6.927393,547,84.206313,542,83.436603,8,1.231537,5,0.769710,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,29,3.736837,403,51.929142,399,51.413716,8,1.030851,4,0.515426,0,0.000000
