#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,16,6.784045,250,106.000700,249,105.576697,8,3.392022,1,0.424003,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,23,9.665287,244,102.536087,243,102.115857,9,3.782069,1,0.420230,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,21,8.580534,260,106.235188,256,104.600801,11,4.494566,4,1.634388,0,0.000000
297050,0.000182,72702,3402,918,505.075514,14,7.702677,173,95.183076,172,94.632885,6,3.301147,1,0.550191,1,0.550191
297281,0.000294,109872,6975,1730,629.823795,29,10.557740,308,112.130479,303,110.310179,8,2.912480,5,1.820300,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,33,13.661626,268,110.948966,258,106.809079,17,7.037808,10,4.139887,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,32,13.506669,257,108.475435,248,104.676684,8,3.376667,9,3.798751,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,22,8.944908,274,111.404757,270,109.778410,5,2.032934,4,1.626347,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,25,7.861141,273,85.843658,267,83.956984,12,3.773348,6,1.886674,0,0.000000
297286,0.000222,54003,3134,741,548.858397,16,11.851193,148,109.623539,145,107.401441,5,3.703498,3,2.222099,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,29,12.080439,242,100.809181,239,99.559481,10,4.165669,3,1.249701,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,25,10.649741,250,106.497407,247,105.219438,12,5.111876,3,1.277969,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,19,8.097252,252,107.395135,251,106.968964,11,4.687883,1,0.426171,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,18,7.769253,239,103.158417,235,101.431917,15,6.474378,4,1.726501,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,29,10.935762,282,106.340856,277,104.455380,10,3.770952,5,1.885476,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,40,7.008721,465,81.476387,455,79.724207,12,2.102616,10,1.752180,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,25,9.478403,275,104.262438,271,102.745893,9,3.412225,4,1.516545,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,28,7.550579,391,105.438439,388,104.629449,12,3.235962,3,0.808991,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,22,8.728600,247,97.998373,245,97.204864,15,5.951318,2,0.793509,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,30,11.938635,258,102.672265,254,101.080447,14,5.571363,4,1.591818,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,27,10.479739,280,108.678777,275,106.738084,6,2.328831,5,1.940692,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,31,11.174393,280,100.929998,275,99.127676,14,5.046500,5,1.802321,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,26,9.590557,240,88.528218,232,85.577278,9,3.319808,8,2.950941,0,0.000000
297503,0.000250,27153,1493,358,527.381873,5,7.365669,62,91.334291,60,88.388023,4,5.892535,2,2.946267,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,75,11.545655,702,108.067334,692,106.527914,13,2.001247,10,1.539421,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,54,6.958247,521,67.134201,511,65.845636,10,1.288564,10,1.288564,0,0.000000
