#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,16,6.784045,260,110.240728,256,108.544716,3,1.272008,4,1.696011,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,23,9.665287,250,105.057466,250,105.057466,2,0.840460,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,21,8.580534,248,101.332026,246,100.514832,10,4.085969,2,0.817194,0,0.000000
297050,0.000182,72702,3402,918,505.075514,14,7.702677,161,88.580782,160,88.030591,4,2.200765,1,0.550191,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,29,10.557740,310,112.858599,309,112.494539,6,2.184360,1,0.364060,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,33,13.661626,250,103.497169,248,102.669192,6,2.483932,2,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,32,13.506669,270,113.962519,266,112.274185,12,5.065001,4,1.688334,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,22,8.944908,291,118.316731,289,117.503558,2,0.813173,2,0.813173,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,25,7.861141,245,77.039180,243,76.410289,6,1.886674,2,0.628891,0,0.000000
297286,0.000222,54003,3134,741,548.858397,16,11.851193,141,104.438642,141,104.438642,2,1.481399,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,29,12.080439,281,117.055289,280,116.638722,5,2.082834,1,0.416567,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,25,10.649741,233,99.255583,232,98.829593,3,1.277969,1,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,19,8.097252,243,103.559595,241,102.707252,4,1.704685,2,0.852342,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,18,7.769253,231,99.705416,229,98.842165,3,1.294876,2,0.863250,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,29,10.935762,275,103.701190,275,103.701190,7,2.639667,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,40,7.008721,423,74.117230,422,73.942012,9,1.576962,1,0.175218,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,25,9.478403,258,97.817124,258,97.817124,8,3.033089,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,28,7.550579,366,98.696851,364,98.157524,7,1.887645,2,0.539327,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,22,8.728600,274,108.710746,272,107.917237,5,1.983773,2,0.793509,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,30,11.938635,240,95.509083,239,95.111129,3,1.193864,1,0.397955,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,27,10.479739,243,94.317653,242,93.929514,5,1.940692,1,0.388138,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,31,11.174393,258,92.999784,256,92.278855,6,2.162786,2,0.720929,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,26,9.590557,264,97.381040,264,97.381040,3,1.106603,0,0.000000,0,0.000000
297503,0.000250,27153,1493,358,527.381873,5,7.365669,60,88.388023,60,88.388023,3,4.419401,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,75,11.545655,665,102.371478,658,101.293883,13,2.001247,7,1.077595,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,54,6.958247,464,59.789384,463,59.660528,15,1.932846,1,0.128856,0,0.000000
