#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,878,372.274457,2338,991.318543,2178,923.478095,57,24.168160,160,67.840448,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,939,394.595844,2343,984.598575,2169,911.478579,65,27.314941,174,73.119997,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,954,389.801422,2472,1010.051483,2284,933.235270,78,31.870557,188,76.816213,0,0.000000
297050,0.000182,72702,3402,918,505.075514,690,379.631922,1761,968.886688,1637,900.662980,39,21.457456,124,68.223708,1,0.550191
297281,0.000294,109872,6975,1730,629.823795,1231,448.157856,2990,1088.539391,2771,1008.810252,78,28.396680,219,79.729139,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,1067,441.725919,2572,1064.778878,2375,983.223109,75,31.049151,197,81.555769,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,1002,422.927570,2623,1107.124768,2415,1019.331420,65,27.435421,208,87.793348,1,0.422083
297284,0.000250,98380,5962,1462,594.429762,1009,410.245985,2657,1080.300874,2459,999.796707,66,26.834723,198,80.504168,1,0.406587
297285,0.000200,127208,5393,1362,428.274951,964,303.125590,2507,788.315200,2327,731.714986,70,22.011194,180,56.600214,0,0.000000
297286,0.000222,54003,3134,741,548.858397,518,383.682388,1390,1029.572431,1278,946.614077,37,27.405885,112,82.958354,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,936,389.906585,2439,1016.006582,2249,936.858878,64,26.660279,190,79.147704,1,0.416567
297288,0.000267,93899,5412,1355,577.215945,892,379.982747,2278,970.404371,2112,899.690093,61,25.985367,166,70.714278,1,0.425990
297289,0.000267,93859,5306,1332,567.660001,812,346.050991,2284,973.374956,2134,909.449280,53,22.587072,150,63.925676,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,825,356.090771,2301,993.169532,2125,917.203500,88,37.983016,176,75.966031,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,947,357.109188,2613,985.349850,2420,912.570470,69,26.019571,193,72.779380,1,0.377095
297494,0.000286,228287,9943,2439,427.356792,1589,278.421461,4219,739.244898,3913,685.628179,88,15.419187,306,53.616719,1,0.175218
297495,0.000312,105503,6318,1581,599.414235,973,368.899463,2583,979.308645,2385,904.239690,67,25.402121,198,75.068955,1,0.379136
297496,0.000304,148333,8843,2200,593.259760,1368,368.899705,3664,988.047164,3418,921.709936,115,31.011306,246,66.337228,2,0.539327
297497,0.000312,100818,5965,1553,616.159813,962,381.677875,2447,970.858378,2270,900.632824,80,31.740364,177,70.225555,2,0.793509
297498,0.000267,100514,5804,1434,570.666773,925,368.107925,2481,987.325149,2288,910.519928,81,32.234316,193,76.805221,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,941,365.238317,2454,952.491849,2282,885.732029,69,26.781556,172,66.759820,2,0.776277
297501,0.000294,110968,5959,1537,554.033595,973,350.731742,2548,918.462980,2351,847.451518,78,28.116214,197,71.011463,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,931,343.415714,2514,927.333087,2322,856.510513,66,24.345260,192,70.822575,0,0.000000
297503,0.000250,27153,1493,358,527.381873,239,352.078960,565,832.320554,518,763.083269,21,30.935808,47,69.237285,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,2461,378.851438,6809,1048.191566,6326,973.837545,166,25.554384,483,74.354021,2,0.307884
297562,0.000200,310423,11810,2982,384.249878,1863,240.059532,4948,637.581622,4568,588.616179,149,19.199608,380,48.965444,0,0.000000
