#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,5,2.120014,161,68.264451,161,68.264451,5,2.120014,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,9,3.782069,126,52.948963,125,52.528733,6,2.521379,1,0.420230,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,9,3.677372,166,67.827082,165,67.418485,6,2.451581,1,0.408597,0,0.000000
297050,0.000182,72702,3402,918,505.075514,2,1.100382,110,60.521031,110,60.521031,5,2.750956,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,13,4.732780,193,70.263579,189,68.807339,6,2.184360,4,1.456240,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,15,6.209830,169,69.964086,167,69.136109,10,4.139887,2,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,11,4.642917,150,63.312511,148,62.468344,1,0.422083,2,0.844167,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,10,4.065867,164,66.680220,163,66.273633,4,1.626347,1,0.406587,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,9,2.830011,151,47.481290,149,46.852399,6,1.886674,2,0.628891,0,0.000000
297286,0.000222,54003,3134,741,548.858397,6,4.444198,92,68.144362,91,67.403663,4,2.962798,1,0.740700,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,8,3.332535,147,61.235329,146,60.818762,6,2.499401,1,0.416567,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,7,2.981927,161,68.584330,160,68.158340,8,3.407917,1,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,8,3.409369,157,66.908874,156,66.482703,10,4.261712,1,0.426171,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,4,1.726501,145,62.585651,143,61.722400,7,3.021376,2,0.863250,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,5,1.885476,175,65.991666,173,65.237476,6,2.262571,2,0.754190,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,13,2.277834,299,52.390193,295,51.689321,8,1.401744,4,0.700872,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,9,3.412225,169,64.074007,168,63.694871,5,1.895681,1,0.379136,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,7,1.887645,261,70.382181,261,70.382181,10,2.696635,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,7,2.777282,144,57.132655,144,57.132655,11,4.364300,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,10,3.979545,152,60.489086,151,60.091132,9,3.581591,1,0.397955,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,5,1.940692,166,64.430989,164,63.654712,5,1.940692,2,0.776277,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,15,5.406964,171,61.639392,169,60.918463,12,4.325571,2,0.720929,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,11,4.057543,147,54.223534,144,53.116931,7,2.582073,3,1.106603,0,0.000000
297503,0.000250,27153,1493,358,527.381873,1,1.473134,41,60.398483,41,60.398483,4,5.892535,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,26,4.002494,449,69.119990,445,68.504222,6,0.923652,4,0.615768,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,21,2.705985,318,40.976345,315,40.589776,7,0.901995,3,0.386569,0,0.000000
