#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,878,372.274457,1733,734.796850,1673,709.356682,28,11.872078,60,25.440168,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,939,394.595844,1732,727.838127,1686,708.507554,35,14.708045,46,19.330574,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,954,389.801422,1770,723.216475,1714,700.335049,46,18.795456,56,22.881425,0,0.000000
297050,0.000182,72702,3402,918,505.075514,690,379.631922,1289,709.196446,1248,686.638607,34,18.706501,41,22.557839,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,1231,448.157856,2196,799.475754,2126,773.991554,54,19.659240,70,25.484200,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,1067,441.725919,1869,773.744838,1805,747.249563,38,15.731570,64,26.495275,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,1002,422.927570,1868,788.451798,1802,760.594293,51,21.526254,66,27.857505,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,1009,410.245985,1952,793.657247,1887,767.229112,60,24.395202,65,26.428136,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,964,303.125590,1788,562.228791,1727,543.047607,37,11.634488,61,19.181184,0,0.000000
297286,0.000222,54003,3134,741,548.858397,518,383.682388,982,727.366998,963,713.293706,20,14.813992,19,14.073292,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,936,389.906585,1800,749.820356,1755,731.074847,28,11.663872,45,18.745509,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,892,379.982747,1662,707.994760,1618,689.251217,49,20.873492,44,18.743544,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,812,346.050991,1705,726.621848,1659,707.017974,32,13.637477,46,19.603874,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,825,356.090771,1719,741.963679,1672,721.677295,43,18.559883,47,20.286383,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,947,357.109188,1878,708.184852,1826,688.575900,45,16.969286,52,19.608952,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,1589,278.421461,3014,528.107163,2938,514.790593,67,11.739608,76,13.316571,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,973,368.899463,1850,701.401856,1797,681.307641,41,15.544582,53,20.094215,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,1368,368.899705,2681,722.967917,2598,700.585844,52,14.022503,83,22.382073,1,0.269664
297497,0.000312,100818,5965,1553,616.159813,962,381.677875,1888,749.072586,1834,727.647841,38,15.076673,54,21.424746,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,925,368.107925,1751,696.818354,1707,679.308355,45,17.907953,44,17.509999,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,941,365.238317,1806,700.978109,1742,676.137246,43,16.689955,64,24.840863,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,973,350.731742,1879,677.312378,1801,649.196165,46,16.581357,78,28.116214,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,931,343.415714,1826,673.552195,1781,656.953154,37,13.648100,45,16.599041,0,0.000000
297503,0.000250,27153,1493,358,527.381873,239,352.078960,460,677.641513,449,661.437042,15,22.097006,11,16.204471,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,2461,378.851438,4906,755.239803,4732,728.453883,109,16.779686,174,26.785920,0,0.000000
297562,0.000200,310423,11810,2982,384.249878,1863,240.059532,3526,454.347777,3409,439.271575,92,11.854792,117,15.076202,1,0.128856
