#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,169328,42945,18208.800178,2703,382.026521,2567,362.805061,335,47.346979,136,19.221460,22,3.109354
297048,0.000133,95186,169368,42645,17920.702624,2754,385.771017,2592,363.078604,253,35.439385,162,22.692413,21,2.941609
297049,0.000133,97896,170911,43421,17741.685054,2693,366.783798,2552,347.579744,320,43.583667,141,19.204053,21,2.860178
297050,0.000182,72702,124860,31644,17410.250062,2003,367.344319,1900,348.454421,230,42.181325,103,18.889898,19,3.484544
297281,0.000294,109872,263203,66110,24068.006407,3397,412.237270,3212,389.786904,400,48.541333,185,22.450366,34,4.126013
297282,0.000250,96621,229880,57763,23913.227973,3031,418.266560,2850,393.289244,346,47.746694,181,24.977317,26,3.587902
297283,0.000267,94768,222625,56493,23844.757724,2957,416.033542,2770,389.723676,351,49.383758,187,26.309865,24,3.376667
297284,0.000250,98380,227785,57447,23357.186420,3069,415.938199,2873,389.374534,348,47.164058,196,26.563665,34,4.607983
297285,0.000200,127208,208436,52877,16626.941702,2666,279.437352,2529,265.077668,314,32.911976,137,14.359684,17,1.781859
297286,0.000222,54003,120672,30606,22669.851675,1616,398.990180,1520,375.287793,156,38.516379,96,23.702387,16,3.950398
297287,0.000250,96023,212202,53822,22420.461764,2782,386.296339,2639,366.439985,333,46.238922,143,19.856354,25,3.471391
297288,0.000267,93899,204495,51844,22085.006230,2729,387.508564,2555,362.801166,299,42.456966,174,24.707398,35,4.969879
297289,0.000267,93859,201332,50576,21554.033177,2668,379.008229,2524,358.552012,338,48.015285,144,20.456216,22,3.125255
297290,0.000267,92673,195804,50180,21658.951367,2612,375.801654,2465,354.652020,349,50.212396,147,21.149634,28,4.028502
297291,0.000235,106074,222231,56499,21305.503705,2998,376.843839,2828,355.475109,325,40.851984,170,21.368730,19,2.388270
297494,0.000286,228287,380048,95696,16767.665263,4756,277.778995,4484,261.892559,572,33.408239,272,15.886435,37,2.161022
297495,0.000312,105503,240422,60571,22964.655034,3076,388.740920,2913,368.141190,348,43.979792,163,20.599730,33,4.170498
297496,0.000304,148333,336047,84873,22887.152555,4250,382.023330,3987,358.382828,510,45.842800,263,23.640503,43,3.865177
297497,0.000312,100818,224249,57061,22639.211252,2883,381.281120,2731,361.178890,357,47.213791,152,20.102230,20,2.645030
297498,0.000267,100514,220211,55214,21972.660525,2779,368.638531,2631,349.006109,318,42.183178,148,19.632423,29,3.846894
297499,0.000312,103056,222046,56286,21846.762925,2782,359.933758,2636,341.044351,339,43.859649,146,18.889406,33,4.269523
297501,0.000294,110968,230081,58029,20917.381587,2983,358.421647,2816,338.355802,357,42.895249,167,20.065845,27,3.244179
297502,0.000312,108440,225279,56842,20967.170786,2852,350.670109,2713,333.579245,304,37.378581,139,17.090864,25,3.073896
297503,0.000250,27153,55948,14209,20931.757080,679,333.419266,642,315.250617,79,38.792521,37,18.168649,5,2.455223
297557,0.000316,259838,595260,149442,23005.411064,7536,386.702484,7089,363.765115,904,46.387878,447,22.937369,72,3.694610
297562,0.000200,345416,499426,126329,14629.200732,6391,246.697702,6089,235.040261,738,28.487389,302,11.657441,47,1.814238
297605,0.000182,226704,281422,70716,12477.239043,3500,205.848448,3337,196.261792,422,24.819442,163,9.586656,23,1.352718
297620,0.000290,1893027,3877052,978179,20669.097694,48883,344.302186,46233,325.637194,5685,40.041690,2650,18.664992,364,2.563795
297656,0.000296,1111114,2443405,616316,22187.318313,30553,366.635047,28862,346.343100,3530,42.359890,1691,20.291947,256,3.071992
