#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,36966,17221,2768.671774,235,37.781654,627,100.804669,530,85.209688,409,65.756156,97,15.594981,34,5.466282
305746,0.022475,240933,36800,18696,3103.933459,226,37.520805,617,102.435117,519,86.165033,395,65.578397,98,16.270083,25,4.150531
305747,0.023100,63059,8942,4213,2672.417894,41,26.007390,127,80.559476,106,67.238618,89,56.455066,21,13.320858,5,3.171633
305748,0.022500,61438,9403,4701,3060.646505,39,25.391452,133,86.591360,112,72.919040,67,43.621212,21,13.672320,4,2.604251
305749,0.022200,61041,9401,4887,3202.437706,61,39.973133,165,108.124048,144,94.362805,90,58.976753,21,13.761242,2,1.310595
305750,0.024111,60062,8500,4187,2788.451933,38,25.307183,140,93.236988,128,85.245247,99,65.931870,12,7.991742,2,1.331957
305751,0.022300,62092,8547,4086,2632.223153,57,36.719706,133,85.679315,111,71.506796,91,58.622689,22,14.172518,6,3.865232
305752,0.022200,61887,8752,4382,2832.258794,54,34.902322,150,96.950894,128,82.731430,106,68.511965,22,14.219465,8,5.170714
305753,0.021500,60433,8232,3961,2621.746397,47,31.108831,133,88.031374,110,72.807903,94,62.217663,23,15.223471,9,5.957010
305754,0.021600,61122,8461,4206,2752.527731,42,27.486012,142,92.928896,130,85.075750,101,66.097314,12,7.853146,6,3.926573
305755,0.021700,61475,8635,4263,2773.810492,64,41.642944,141,91.744612,118,76.779179,96,62.464416,23,14.965433,11,7.157381
305756,0.023471,113035,16934,8119,2873.092405,102,36.095015,274,96.961118,234,82.806210,114,40.341487,40,14.154908,2,0.707745
305757,0.021842,1717374,214242,102433,2385.805305,1208,28.135980,3418,79.609916,2922,68.057395,1704,39.688501,496,11.552521,84,1.956475
305758,0.002923,626302,11710,5641,360.273478,56,3.576549,164,10.474180,143,9.132974,123,7.855635,21,1.341206,2,0.127734
306126,0.041094,1521414,164274,43491,1143.436303,170,4.469526,570,14.986059,498,13.093083,367,9.648919,72,1.892976,24,0.630992
306139,0.085532,653362,143610,37964,2324.224549,129,7.897613,459,28.100808,406,24.856052,286,17.509436,53,3.244756,20,1.224436
306425,0.243153,17322,10360,2736,6317.977139,11,25.401224,33,76.203672,29,66.966863,23,53.111650,4,9.236809,2,4.618404
306432,0.018331,52426,2730,714,544.767863,5,3.814901,11,8.392782,8,6.103842,5,3.814901,3,2.288941,3,2.288941
306458,0.232209,689146,415471,109854,6376.239578,385,22.346498,1404,81.492166,1247,72.379438,923,53.573553,157,9.112728,55,3.192357
306459,0.219250,11327,6253,1644,5805.597246,7,24.719696,24,84.753244,22,77.690474,16,56.502163,2,7.062770,0,0.000000
