#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,36966,17221,2768.671774,18,2.893914,153,24.598268,152,24.437495,86,13.826478,1,0.160773,0,0.000000
305746,0.022475,240933,36800,18696,3103.933459,22,3.652468,153,25.401253,152,25.235231,77,12.783637,1,0.166021,0,0.000000
305747,0.023100,63059,8942,4213,2672.417894,1,0.634327,31,19.664124,31,19.664124,19,12.052205,0,0.000000,0,0.000000
305748,0.022500,61438,9403,4701,3060.646505,4,2.604251,42,27.344640,41,26.693577,22,14.323383,1,0.651063,0,0.000000
305749,0.022200,61041,9401,4887,3202.437706,5,3.276486,43,28.177782,42,27.522485,17,11.140053,1,0.655297,1,0.655297
305750,0.024111,60062,8500,4187,2788.451933,4,2.663914,45,29.969032,44,29.303054,23,15.317505,1,0.665978,0,0.000000
305751,0.022300,62092,8547,4086,2632.223153,2,1.288411,44,28.345036,44,28.345036,26,16.749340,0,0.000000,0,0.000000
305752,0.022200,61887,8752,4382,2832.258794,3,1.939018,48,31.024286,48,31.024286,26,16.804822,0,0.000000,0,0.000000
305753,0.021500,60433,8232,3961,2621.746397,2,1.323780,26,17.209141,26,17.209141,17,11.252130,0,0.000000,0,0.000000
305754,0.021600,61122,8461,4206,2752.527731,2,1.308858,38,24.868296,38,24.868296,20,13.088577,0,0.000000,0,0.000000
305755,0.021700,61475,8635,4263,2773.810492,6,3.904026,38,24.725498,37,24.074827,23,14.965433,1,0.650671,0,0.000000
305756,0.023471,113035,16934,8119,2873.092405,7,2.477109,75,26.540452,74,26.186579,25,8.846817,1,0.353873,0,0.000000
305757,0.021842,1717374,214242,102433,2385.805305,61,1.420774,918,21.381481,910,21.195150,381,8.874013,8,0.186331,1,0.023291
305758,0.002923,626302,11710,5641,360.273478,5,0.319335,41,2.618545,41,2.618545,18,1.149605,0,0.000000,0,0.000000
306126,0.041094,1521414,164274,43491,1143.436303,9,0.236622,243,6.388794,242,6.362502,97,2.550259,1,0.026291,0,0.000000
306139,0.085532,653362,143610,37964,2324.224549,6,0.367331,214,13.101466,213,13.040244,75,4.591635,1,0.061222,0,0.000000
306425,0.243153,17322,10360,2736,6317.977139,2,4.618404,17,39.256437,17,39.256437,2,4.618404,0,0.000000,0,0.000000
306432,0.018331,52426,2730,714,544.767863,0,0.000000,5,3.814901,5,3.814901,2,1.525960,0,0.000000,0,0.000000
306458,0.232209,689146,415471,109854,6376.239578,30,1.741286,585,33.955069,582,33.780940,192,11.144228,3,0.174129,1,0.058043
306459,0.219250,11327,6253,1644,5805.597246,0,0.000000,9,31.782467,9,31.782467,4,14.125541,0,0.000000,0,0.000000
