#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,36966,17221,2768.671774,3090,496.788559,3477,559.007709,1746,280.709652,1305,209.808761,1731,278.298057,594,95.499160
305746,0.022475,240933,36800,18696,3103.933459,3040,504.704627,3363,558.329494,1656,274.931205,1178,195.573043,1707,283.398289,369,61.261845
305747,0.023100,63059,8942,4213,2672.417894,737,467.498692,823,522.050778,394,249.924674,304,192.835281,429,272.126104,137,86.902742
305748,0.022500,61438,9403,4701,3060.646505,745,485.041831,808,526.058791,401,261.076207,239,155.604024,407,264.982584,47,30.599954
305749,0.022200,61041,9401,4887,3202.437706,722,473.124621,844,553.070887,436,285.709605,293,192.002097,408,267.361282,56,36.696647
305750,0.024111,60062,8500,4187,2788.451933,740,492.824082,822,547.434318,406,270.387266,322,214.445073,416,277.047051,123,81.915354
305751,0.022300,62092,8547,4086,2632.223153,752,484.442440,801,516.008504,375,241.577015,293,188.752174,426,274.431489,142,91.477163
305752,0.022200,61887,8752,4382,2832.258794,747,482.815454,862,557.144473,448,289.560005,356,230.096789,414,267.584468,130,84.024108
305753,0.021500,60433,8232,3961,2621.746397,715,473.251369,818,541.426042,428,283.288932,348,230.337729,390,258.137111,129,85.383813
305754,0.021600,61122,8461,4206,2752.527731,686,448.938189,795,520.270934,398,260.462681,298,195.019796,397,259.808252,127,83.112464
305755,0.021700,61475,8635,4263,2773.810492,706,459.373729,768,499.715331,380,247.254982,307,199.755998,388,252.460350,136,88.491257
305756,0.023471,113035,16934,8119,2873.092405,1317,466.050338,1465,518.423497,729,257.973194,372,131.640642,736,260.450303,60,21.232362
305757,0.021842,1717374,214242,102433,2385.805305,16986,395.627277,18987,442.233317,9406,219.078663,5336,124.282771,9581,223.154654,1652,38.477350
305758,0.002923,626302,11710,5641,360.273478,773,49.369154,876,55.947450,437,27.909858,350,22.353433,439,28.037592,110,7.025365
306029,0.275000,259155,59937,15862,2448.264552,865,133.510833,1139,175.802126,640,98.782582,448,69.147807,499,77.019544,162,25.004341
306091,0.381910,1782405,1631630,432138,9697.863280,24209,543.288422,29870,670.330256,16028,359.693785,11099,249.079194,13842,310.636472,4401,98.765432
306126,0.041094,1521414,164274,43491,1143.436303,2488,65.412833,2955,77.690885,1576,41.435139,1065,28.000268,1379,36.255746,466,12.251761
306139,0.085532,653362,143610,37964,2324.224549,2124,130.035111,2544,155.748268,1386,84.853420,936,57.303608,1158,70.894848,394,24.121391
306425,0.243153,986696,603070,159823,6479.118188,9088,368.421479,10728,434.905989,5679,230.222885,3939,159.684442,5049,204.683104,1577,63.930532
306432,0.018331,1416543,71555,19036,537.533982,964,27.221200,1125,31.767479,594,16.773229,431,12.170474,531,14.994250,177,4.998083
306458,0.232209,689146,415471,109854,6376.239578,6403,371.648388,7497,435.147269,3942,228.804927,2713,157.470260,3555,206.342343,1147,66.575152
306459,0.219250,11327,6253,1644,5805.597246,92,324.887437,117,413.172067,66,233.071422,41,144.786793,51,180.100644,15,52.970778
