#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,48,20.352134,405,57.240378,401,56.675041,9,1.272008,4,0.565337,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,53,22.272183,425,59.532564,422,59.112334,15,2.101149,3,0.420230,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,58,23.698619,419,57.067364,411,55.977772,15,2.042984,8,1.089592,0,0.000000
297050,0.000182,72702,3402,918,505.075514,50,27.509560,312,57.219884,307,56.302899,10,1.833971,5,0.916985,1,0.183397
297281,0.000294,109872,6975,1730,629.823795,94,34.221640,520,63.103733,508,61.647493,12,1.456240,12,1.456240,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,78,32.291117,449,61.960305,435,60.028358,25,3.449906,14,1.931947,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,75,31.656255,476,66.970567,455,64.015983,11,1.547639,21,2.954584,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,67,27.241309,441,59.768246,432,58.548485,10,1.355289,9,1.219760,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,63,19.810075,462,48.424627,450,47.166845,15,1.572228,12,1.257783,0,0.000000
297286,0.000222,54003,3134,741,548.858397,34,25.183786,244,60.243567,239,59.009067,6,1.481399,5,1.234499,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,62,25.827146,390,54.153692,382,53.042847,15,2.082834,8,1.110845,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,68,28.967295,428,60.774520,415,58.928565,18,2.555938,13,1.845955,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,49,20.882387,424,60.232192,418,59.379850,10,1.420571,6,0.852342,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,45,19.423133,382,54.960272,374,53.809272,19,2.733626,8,1.151000,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,66,24.888286,460,57.821269,449,56.438587,20,2.513968,11,1.382683,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,97,16.996150,776,45.323066,758,44.271757,17,0.992902,18,1.051308,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,67,25.402121,464,58.639723,451,56.996799,17,2.148438,13,1.642923,1,0.126379
297496,0.000304,148333,8843,2200,593.259760,89,24.000054,696,62.561938,682,61.303509,23,2.067420,14,1.258430,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,57,22.615009,428,56.603649,418,55.281134,20,2.645030,10,1.322515,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,80,31.836361,460,61.019692,447,59.295223,22,2.918333,13,1.724470,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,70,27.169694,452,58.479532,440,56.926978,13,1.681933,12,1.552554,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,69,24.872035,437,52.507630,424,50.945618,19,2.282940,13,1.562012,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,75,27.665068,407,50.043035,388,47.706873,13,1.598426,19,2.336161,0,0.000000
297503,0.000250,27153,1493,358,527.381873,11,16.204471,99,48.613413,95,46.649235,8,3.928357,4,1.964178,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,168,25.862268,1195,61.320259,1168,59.934780,25,1.282851,27,1.385479,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,147,17.022952,1014,39.141209,987,38.098988,22,0.849218,27,1.042222,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,77,13.585998,518,30.465570,511,30.053873,15,0.882208,7,0.411697,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,1055,22.292339,7307,51.466073,7150,50.360261,249,1.753805,157,1.105813,0,0.000000
297656,0.000296,2551776,144431,36321,569.344645,1517,23.779517,10193,53.259638,9965,52.068311,345,1.802666,228,1.191327,2,0.010450
297660,0.000211,1480276,56175,14148,382.307083,614,16.591501,3929,35.389797,3846,34.642188,121,1.089887,83,0.747608,0,0.000000
297661,0.000188,824611,26843,6711,325.535313,295,14.309778,1916,30.980264,1872,30.268818,67,1.083339,44,0.711447,0,0.000000
297662,0.000250,104235,4400,1081,414.831870,56,21.489903,340,43.491470,331,42.340225,10,1.279161,9,1.151245,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,50,18.297257,335,40.863875,326,39.766039,10,1.219817,9,1.097835,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,71,21.268310,461,46.031413,443,44.234091,10,0.998512,18,1.797322,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,52,18.998036,441,53.705987,435,52.975293,17,2.070299,6,0.730694,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,57,23.690527,386,53.476862,372,51.537287,10,1.385411,14,1.939575,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,59,24.121260,342,46.607181,338,46.062068,7,0.953948,4,0.545113,0,0.000000
297674,0.000500,11685,663,179,612.751391,6,20.539153,40,45.642562,40,45.642562,1,1.141064,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,145,22.601160,1023,53.151693,995,51.696905,23,1.195004,28,1.454787,0,0.000000
