#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,878,372.274457,2095,296.095288,2031,287.049895,34,4.805365,64,9.045393,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,939,394.595844,2091,292.900216,2039,285.616232,35,4.902682,52,7.283984,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,954,389.801422,2189,298.139522,2126,289.558988,50,6.809948,63,8.580534,0,0.000000
297050,0.000182,72702,3402,918,505.075514,690,379.631922,1585,290.684346,1541,282.614875,34,6.235500,44,8.069471,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,1231,448.157856,2659,322.678511,2577,312.727537,64,7.766613,82,9.950973,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,1067,441.725919,2237,308.697557,2170,299.451810,42,5.795841,67,9.245747,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,1002,422.927570,2282,321.064776,2214,311.497552,57,8.019585,68,9.567224,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,1009,410.245985,2376,322.016670,2313,313.478349,67,9.080436,63,8.538321,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,964,303.125590,2172,227.658638,2107,220.845649,44,4.611869,65,6.812989,0,0.000000
297286,0.000222,54003,3134,741,548.858397,518,383.682388,1192,294.304637,1170,288.872840,23,5.678697,22,5.431797,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,936,389.906585,2191,304.232666,2142,297.428741,29,4.026813,49,6.803925,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,892,379.982747,1987,282.147130,1939,275.331296,48,6.815834,48,6.815834,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,812,346.050991,2073,294.484280,2022,287.239370,39,5.540225,51,7.244910,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,825,356.090771,2059,296.238746,2012,289.476619,45,6.474378,47,6.762128,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,947,357.109188,2263,284.455506,2208,277.542093,48,6.033524,55,6.913413,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,1589,278.421461,3711,216.744712,3625,211.721795,71,4.146827,86,5.022917,1,0.058406
297495,0.000312,105503,6318,1581,599.414235,973,368.899463,2263,285.995027,2207,278.917819,45,5.687042,56,7.077208,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,1368,368.899705,3233,290.607395,3146,282.787152,56,5.033719,87,7.820242,1,0.089888
297497,0.000312,100818,5965,1553,616.159813,962,381.677875,2296,303.649481,2237,295.846641,44,5.819067,59,7.802839,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,925,368.107925,2133,282.945659,2080,275.915130,50,6.632575,53,7.030530,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,941,365.238317,2189,283.211717,2123,274.672670,46,5.951457,66,8.539047,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,973,350.731742,2230,267.945113,2150,258.332733,52,6.248047,80,9.612381,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,931,343.415714,2214,272.224271,2163,265.953523,40,4.918234,51,6.270749,0,0.000000
297503,0.000250,27153,1493,358,527.381873,239,352.078960,549,269.583471,539,264.673026,15,7.365669,10,4.910446,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,2461,378.851438,5942,304.907930,5757,295.414835,125,6.414253,185,9.493094,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,2050,237.394909,4825,186.248852,4695,181.230748,112,4.323289,130,5.018104,1,0.038601
297605,0.000182,226704,7226,1844,325.358176,1175,207.318795,2714,159.620768,2637,155.092102,57,3.352389,77,4.528666,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,16031,338.737905,36873,259.711034,35850,252.505643,680,4.789507,1023,7.205391,2,0.014087
297656,0.000296,2551776,144431,36321,569.344645,22807,357.507869,52712,275.426474,51172,267.379791,1058,5.528176,1540,8.046683,3,0.015675
297660,0.000211,1480276,56175,14148,382.307083,8825,238.469042,20669,186.172489,20122,181.245479,425,3.828115,547,4.927009,2,0.018015
297661,0.000188,824611,26843,6711,325.535313,4251,206.206320,9959,161.029463,9673,156.405060,179,2.894294,286,4.624403,1,0.016169
297662,0.000250,104235,4400,1081,414.831870,708,271.693769,1540,196.990774,1504,192.385795,38,4.860811,36,4.604979,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,747,273.361023,1658,202.245683,1607,196.024616,41,5.001250,51,6.221067,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,883,264.505886,1930,192.712858,1871,186.821636,29,2.895685,59,5.891222,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,1061,387.633009,2334,284.239850,2251,274.131921,49,5.967332,83,10.107930,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,868,360.761006,1999,276.943645,1962,271.817625,42,5.818726,37,5.126020,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,847,346.283180,2063,281.142148,2004,273.101728,37,5.042297,59,8.040420,0,0.000000
297674,0.000500,11685,663,179,612.751391,105,359.435173,251,286.407075,246,280.701754,8,9.128512,5,5.705320,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,2123,330.912152,4888,253.964295,4767,247.677536,100,5.195669,121,6.286759,0,0.000000
