#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,48,20.352134,443,62.611080,435,61.480406,7,0.989340,8,1.130674,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,53,22.272183,422,59.112334,422,59.112334,6,0.840460,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,58,23.698619,444,60.472338,435,59.246547,10,1.361990,9,1.225791,0,0.000000
297050,0.000182,72702,3402,918,505.075514,50,27.509560,286,52.451560,285,52.268163,4,0.733588,1,0.183397,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,94,34.221640,526,63.831853,517,62.739673,11,1.334887,9,1.092180,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,78,32.291117,399,55.060494,393,54.232517,10,1.379962,6,0.827977,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,75,31.656255,476,66.970567,470,66.126400,15,2.110417,6,0.844167,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,67,27.241309,479,64.918344,476,64.511757,9,1.219760,3,0.406587,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,63,19.810075,451,47.271660,446,46.747584,15,1.572228,5,0.524076,0,0.000000
297286,0.000222,54003,3134,741,548.858397,34,25.183786,231,57.033868,231,57.033868,3,0.740700,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,62,25.827146,467,64.845575,466,64.706720,9,1.249701,1,0.138856,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,68,28.967295,406,57.650596,404,57.366603,8,1.135972,2,0.283993,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,49,20.882387,387,54.976081,385,54.691967,8,1.136456,2,0.284114,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,45,19.423133,395,56.830648,392,56.399023,7,1.007125,3,0.431625,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,66,24.888286,451,56.689984,449,56.438587,11,1.382683,2,0.251397,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,97,16.996150,749,43.746103,746,43.570885,16,0.934496,3,0.175218,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,67,25.402121,433,54.721983,429,54.216468,9,1.137408,4,0.505515,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,89,24.000054,620,55.730462,612,55.011360,12,1.078654,8,0.719103,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,57,22.615009,478,63.216225,472,62.422716,8,1.058012,6,0.793509,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,80,31.836361,441,58.499314,438,58.101359,14,1.857121,3,0.397955,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,70,27.169694,435,56.280081,431,55.762563,8,1.035036,4,0.517518,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,69,24.872035,423,50.825463,418,50.224689,6,0.720929,5,0.600774,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,75,27.665068,430,52.871019,430,52.871019,7,0.860691,0,0.000000,0,0.000000
297503,0.000250,27153,1493,358,527.381873,11,16.204471,99,48.613413,99,48.613413,5,2.455223,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,168,25.862268,1144,58.703243,1130,57.984847,24,1.231537,14,0.718396,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,147,17.022952,931,35.937343,929,35.860142,23,0.887818,2,0.077202,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,77,13.585998,535,31.465406,531,31.230150,13,0.764580,4,0.235255,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,1055,22.292339,7289,51.339292,7235,50.958949,149,1.049466,54,0.380343,1,0.007043
297656,0.000296,2551776,144431,36321,569.344645,1517,23.779517,10312,53.881427,10204,53.317115,205,1.071149,108,0.564313,0,0.000000
297660,0.000211,1480276,56175,14148,382.307083,614,16.591501,4171,37.569570,4141,37.299350,84,0.756616,30,0.270220,0,0.000000
297661,0.000188,824611,26843,6711,325.535313,295,14.309778,1911,30.899418,1899,30.705387,31,0.501246,12,0.194031,0,0.000000
297662,0.000250,104235,4400,1081,414.831870,56,21.489903,291,37.223581,287,36.711917,4,0.511664,4,0.511664,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,50,18.297257,340,41.473783,336,40.985856,8,0.975854,4,0.487927,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,71,21.268310,375,37.444208,373,37.244506,5,0.499256,2,0.199702,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,52,18.998036,424,51.635688,422,51.392124,8,0.974258,2,0.243565,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,57,23.690527,398,55.139355,396,54.862273,6,0.831247,2,0.277082,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,59,24.121260,413,56.282941,408,55.601549,7,0.953948,5,0.681392,0,0.000000
297674,0.000500,11685,663,179,612.751391,6,20.539153,57,65.040650,57,65.040650,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,145,22.601160,916,47.592327,909,47.228630,18,0.935220,7,0.363697,0,0.000000
