#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,5,2.120014,180,25.440168,180,25.440168,5,0.706671,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,9,3.782069,142,19.890880,141,19.750804,6,0.840460,1,0.140077,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,9,3.677372,175,23.834818,174,23.698619,6,0.817194,1,0.136199,0,0.000000
297050,0.000182,72702,3402,918,505.075514,2,1.100382,113,20.723868,113,20.723868,5,0.916985,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1730,629.823795,13,4.732780,215,26.090966,211,25.605553,6,0.728120,4,0.485413,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,15,6.209830,180,24.839321,178,24.563328,11,1.517958,2,0.275992,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,11,4.642917,162,22.792504,160,22.511115,2,0.281389,2,0.281389,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,10,4.065867,168,22.768855,167,22.633327,4,0.542116,1,0.135529,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,9,2.830011,164,17.189695,162,16.980064,5,0.524076,2,0.209630,0,0.000000
297286,0.000222,54003,3134,741,548.858397,6,4.444198,99,24.443086,98,24.196187,4,0.987599,1,0.246900,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,8,3.332535,159,22.078044,158,21.939188,6,0.833134,1,0.138856,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,7,2.981927,169,23.997416,168,23.855419,8,1.135972,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,8,3.409369,171,24.291757,170,24.149700,9,1.278514,1,0.142057,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,4,1.726501,150,21.581259,148,21.293509,7,1.007125,2,0.287750,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,5,1.885476,193,24.259793,192,24.134095,6,0.754190,1,0.125698,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,13,2.277834,327,19.098766,323,18.865142,8,0.467248,4,0.233624,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,9,3.412225,184,23.253683,183,23.127304,5,0.631894,1,0.126379,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,7,1.887645,282,25.348372,282,25.348372,13,1.168542,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,7,2.777282,158,20.895740,158,20.895740,10,1.322515,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,10,3.979545,169,22.418104,168,22.285453,10,1.326515,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,5,1.940692,180,23.288309,178,23.029550,5,0.646897,2,0.258759,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,15,5.406964,181,21.748011,179,21.507702,12,1.441857,2,0.240310,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,11,4.057543,159,19.549982,155,19.058158,6,0.737735,4,0.491823,0,0.000000
297503,0.000250,27153,1493,358,527.381873,1,1.473134,42,20.623872,42,20.623872,4,1.964178,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,26,4.002494,486,24.938616,482,24.733360,6,0.307884,4,0.205256,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,21,2.431850,393,15.170114,390,15.054311,7,0.270206,3,0.115802,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,13,2.293740,213,12.527348,213,12.527348,8,0.470511,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,155,3.275178,2764,19.467939,2742,19.312984,87,0.612775,22,0.154955,0,0.000000
297656,0.000296,2551776,144431,36321,569.344645,186,2.915616,3957,20.675796,3934,20.555618,139,0.726292,23,0.120178,0,0.000000
297660,0.000211,1480276,56175,14148,382.307083,89,2.404957,1501,13.520001,1494,13.456950,47,0.423344,7,0.063051,0,0.000000
297661,0.000188,824611,26843,6711,325.535313,32,1.552247,731,11.819715,729,11.787376,23,0.371893,2,0.032338,0,0.000000
297662,0.000250,104235,4400,1081,414.831870,6,2.302490,131,16.757007,129,16.501175,3,0.383748,2,0.255832,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,5,1.829726,126,15.369696,125,15.247714,4,0.487927,1,0.121982,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,7,2.096876,164,16.375600,161,16.076047,6,0.599107,3,0.299554,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,8,2.922775,171,20.824771,171,20.824771,6,0.730694,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,9,3.740610,143,19.811376,140,19.395753,1,0.138541,3,0.415623,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,12,4.906019,131,17.852458,128,17.443623,2,0.272557,3,0.408835,0,0.000000
297674,0.000500,11685,663,179,612.751391,0,0.000000,15,17.115961,15,17.115961,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,16,2.493921,401,20.834632,398,20.678762,7,0.363697,3,0.155870,0,0.000000
