#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,476,201.825332,1470,207.761371,1378,194.758619,36,5.088034,92,13.002752,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,435,182.799992,1483,207.733630,1399,195.967194,47,6.583601,84,11.766436,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,488,199.395277,1550,211.108387,1448,197.216093,51,6.946147,102,13.892294,0,0.000000
297050,0.000182,72702,3402,918,505.075514,346,190.366152,1121,205.588109,1056,193.667299,23,4.218132,65,11.920809,1,0.183397
297281,0.000294,109872,6975,1730,629.823795,628,228.629678,1870,226.930732,1748,212.125625,57,6.917140,122,14.805107,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,546,226.037818,1618,223.277893,1494,206.166361,59,8.141777,124,17.111532,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,482,203.444201,1640,230.738927,1522,214.136980,44,6.190557,118,16.601947,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,505,205.326286,1679,227.553026,1570,212.780375,47,6.369858,109,14.772650,1,0.135529
297285,0.000200,127208,5393,1362,428.274951,470,147.789447,1561,163.616544,1455,152.506132,46,4.821500,106,11.110412,0,0.000000
297286,0.000222,54003,3134,741,548.858397,263,194.803992,881,217.518780,817,201.717189,24,5.925597,64,15.801591,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,478,199.118961,1537,213.421090,1424,197.730405,47,6.526214,113,15.690685,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,457,194.677260,1469,208.592921,1363,193.541287,41,5.821858,106,15.051633,1,0.141997
297289,0.000267,93859,5306,1332,567.660001,408,173.877838,1464,207.971532,1377,195.612568,35,4.971997,87,12.358964,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,423,182.577450,1417,203.870958,1315,189.195702,57,8.200878,102,14.675256,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,449,169.315761,1669,209.790649,1560,196.089522,46,5.782127,109,13.701127,1,0.125698
297494,0.000286,228287,9943,2439,427.356792,825,144.554880,2710,158.280293,2525,147.475181,65,3.796391,185,10.805112,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,477,180.847938,1625,205.365408,1517,191.716507,42,5.307906,108,13.648901,1,0.126379
297496,0.000304,148333,8843,2200,593.259760,677,182.562208,2303,207.011701,2157,193.888076,78,7.011252,146,13.123625,1,0.089888
297497,0.000312,100818,5965,1553,616.159813,494,195.996747,1550,204.989850,1450,191.764698,52,6.877079,100,13.225152,2,0.264503
297498,0.000267,100514,5804,1434,570.666773,461,183.457031,1552,205.875135,1446,191.814076,53,7.030530,106,14.061059,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,489,189.799721,1612,208.559747,1498,193.810485,42,5.433939,114,14.749263,2,0.258759
297501,0.000294,110968,5959,1537,554.033595,489,176.267032,1691,203.181698,1568,188.402663,50,6.007738,123,14.779035,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,467,172.261158,1599,196.606418,1481,182.097627,46,5.655970,118,14.508791,0,0.000000
297503,0.000250,27153,1493,358,527.381873,115,169.410378,366,179.722314,336,164.990977,18,8.838802,30,14.731337,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,1218,187.501443,4297,220.496361,4019,206.231062,112,5.747171,278,14.265299,2,0.102628
297562,0.000200,345416,13091,3287,380.642472,1036,119.971281,3479,134.292177,3241,125.105187,103,3.975882,238,9.186990,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,593,104.629826,1917,112.746136,1788,105.159150,54,3.175947,129,7.586986,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,8113,171.429145,26595,187.319040,24800,174.676149,779,5.486803,1795,12.642891,4,0.028174
297656,0.000296,2551776,144431,36321,569.344645,11338,177.727199,37410,195.471703,34879,182.246927,1151,6.014112,2531,13.224776,8,0.041801
297660,0.000211,1480276,56175,14148,382.307083,4417,119.356120,14474,130.372084,13547,122.022290,434,3.909181,927,8.349794,6,0.054044
297661,0.000188,824611,26843,6711,325.535313,2076,100.702028,6992,113.055328,6555,105.989370,187,3.023648,437,7.065958,2,0.032338
297662,0.000250,104235,4400,1081,414.831870,354,135.846884,1170,149.661822,1099,140.579780,31,3.965399,71,9.082042,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,383,140.156990,1242,151.501290,1145,139.669064,29,3.537470,97,11.832226,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,414,124.015217,1449,144.684420,1352,134.998852,34,3.394942,97,9.685569,1,0.099851
297670,0.000312,109485,6630,1688,616.705485,528,192.903137,1679,204.472454,1574,191.685315,59,7.185155,105,12.787140,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,431,179.133633,1356,187.861722,1268,175.670106,40,5.541644,88,12.191616,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,419,171.301833,1385,188.745456,1291,175.935295,34,4.633462,94,12.810161,0,0.000000
297674,0.000500,11685,663,179,612.751391,46,157.466838,161,183.711311,153,174.582798,7,7.987448,8,9.128512,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,1050,163.663570,3668,190.577135,3438,178.627096,90,4.676102,230,11.950038,0,0.000000
