#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,878,372.274457,2526,357.010356,2370,334.962211,57,8.056053,156,22.048146,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,939,394.595844,2533,354.814083,2365,331.281211,66,9.245057,168,23.532872,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,954,389.801422,2688,366.102803,2507,341.450791,79,10.759718,181,24.652012,0,0.000000
297050,0.000182,72702,3402,918,505.075514,690,379.631922,1920,352.122363,1799,329.931318,40,7.335883,121,22.191045,1,0.183397
297281,0.000294,109872,6975,1730,629.823795,1231,448.157856,3206,389.058784,2999,363.938644,76,9.222853,207,25.120140,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,1067,441.725919,2747,379.075632,2553,352.304364,77,10.625709,194,26.771268,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,1002,422.927570,2843,399.994372,2637,371.011312,64,9.004446,206,28.983060,1,0.140694
297284,0.000250,98380,5962,1462,594.429762,1009,410.245985,2882,390.594294,2682,363.488514,64,8.673850,200,27.105780,1,0.135529
297285,0.000200,127208,5393,1362,428.274951,964,303.125590,2716,284.678112,2540,266.230635,67,7.022619,176,18.447477,0,0.000000
297286,0.000222,54003,3134,741,548.858397,518,383.682388,1489,367.633897,1380,340.721812,35,8.641495,109,26.912085,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,936,389.906585,2622,364.079439,2435,338.113438,63,8.747904,187,25.966001,1,0.138856
297288,0.000267,93899,5412,1355,577.215945,892,379.982747,2444,347.039550,2281,323.894113,62,8.803786,163,23.145436,1,0.141997
297289,0.000267,93859,5306,1332,567.660001,812,346.050991,2490,353.722072,2345,333.123799,49,6.960796,145,20.598273,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,825,356.090771,2493,358.680522,2317,333.358511,87,12.517130,176,25.322010,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,947,357.109188,2817,354.092426,2627,330.209728,68,8.547492,190,23.882698,1,0.125698
297494,0.000286,228287,9943,2439,427.356792,1589,278.421461,4606,269.018093,4310,251.729913,90,5.256541,296,17.288180,1,0.058406
297495,0.000312,105503,6318,1581,599.414235,973,368.899463,2771,350.195413,2576,325.551564,66,8.340995,195,24.643849,1,0.126379
297496,0.000304,148333,8843,2200,593.259760,1368,368.899705,3936,353.798548,3693,331.955802,115,10.337102,243,21.842746,2,0.179776
297497,0.000312,100818,5965,1553,616.159813,962,381.677875,2669,352.979296,2497,330.232035,79,10.447870,172,22.747261,2,0.264503
297498,0.000267,100514,5804,1434,570.666773,925,368.107925,2673,354.577472,2489,330.169595,78,10.346817,184,24.407877,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,941,365.238317,2663,344.537598,2493,322.543083,66,8.539047,170,21.994514,2,0.258759
297501,0.000294,110968,5959,1537,554.033595,973,350.731742,2763,331.987600,2568,308.557422,72,8.651143,195,23.430178,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,931,343.415714,2754,338.620435,2567,315.627690,66,8.115087,187,22.992746,0,0.000000
297503,0.000250,27153,1493,358,527.381873,239,352.078960,609,299.046146,561,275.476006,21,10.311936,48,23.570140,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,2461,378.851438,7376,378.492240,6904,354.272021,158,8.107616,472,24.220219,2,0.102628
297562,0.000200,345416,13091,3287,380.642472,2050,237.394909,5949,229.636149,5545,214.041426,164,6.330531,404,15.594722,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,1175,207.318795,3259,191.674312,3042,178.911709,75,4.411038,217,12.762604,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,16031,338.737905,45859,323.002965,42812,301.541746,1143,8.050598,3047,21.461219,6,0.042260
297656,0.000296,2551776,144431,36321,569.344645,22807,357.507869,64638,337.741244,60233,314.724594,1680,8.778200,4405,23.016649,14,0.073152
297660,0.000211,1480276,56175,14148,382.307083,8825,238.469042,25026,225.417422,23394,210.717461,675,6.079947,1632,14.699961,8,0.072059
297661,0.000188,824611,26843,6711,325.535313,4251,206.206320,12279,198.542100,11460,185.299493,282,4.559726,819,13.242608,2,0.032338
297662,0.000250,104235,4400,1081,414.831870,708,271.693769,2000,255.832174,1871,239.330999,42,5.372476,129,16.501175,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,747,273.361023,2050,250.062516,1894,231.033368,46,5.611159,156,19.029148,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,883,264.505886,2543,253.921657,2366,236.247990,58,5.791371,177,17.673666,1,0.099851
297670,0.000312,109485,6630,1688,616.705485,1061,387.633009,2917,355.238922,2728,332.222070,83,10.107930,189,23.016852,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,868,360.761006,2456,340.256924,2289,317.120562,65,9.005171,167,23.136363,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,847,346.283180,2435,331.837679,2271,309.488036,54,7.359029,164,22.349642,0,0.000000
297674,0.000500,11685,663,179,612.751391,105,359.435173,269,306.946227,252,287.548139,8,9.128512,17,19.398089,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,2123,330.912152,6198,322.027558,5785,300.569445,150,7.793503,413,21.458113,1,0.051957
