#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,8,3.392022,216,30.528201,216,30.528201,6,0.848006,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,12,5.042758,188,26.334405,187,26.194328,6,0.840460,1,0.140077,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,10,4.085969,201,27.375991,200,27.239792,6,0.817194,1,0.136199,0,0.000000
297050,0.000182,72702,3402,918,505.075514,6,3.301147,139,25.492192,138,25.308795,6,1.100382,1,0.183397,1,0.183397
297281,0.000294,109872,6975,1730,629.823795,19,6.917140,263,31.915926,258,31.309160,6,0.728120,5,0.606767,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,20,8.279774,221,30.497166,217,29.945181,14,1.931947,4,0.551985,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,17,7.175418,205,28.842366,200,28.138894,4,0.562778,5,0.703472,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,13,5.285627,223,30.222945,221,29.951887,5,0.677645,2,0.271058,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,14,4.402239,212,22.220825,209,21.906379,8,0.838522,3,0.314446,0,0.000000
297286,0.000222,54003,3134,741,548.858397,10,7.406996,112,27.652785,111,27.405885,5,1.234499,1,0.246900,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,13,5.415369,194,26.937991,193,26.799135,6,0.833134,1,0.138856,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,13,5.537865,210,29.819274,209,29.677277,11,1.561962,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,11,4.687883,207,29.405811,206,29.263754,9,1.278514,1,0.142057,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,8,3.453001,188,27.048511,186,26.760761,9,1.294876,2,0.287750,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,11,4.148048,240,30.167619,239,30.041920,8,1.005587,1,0.125698,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,17,2.978707,384,22.427909,379,22.135879,11,0.642466,5,0.292030,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,11,4.170498,229,28.940725,228,28.814347,7,0.884651,1,0.126379,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,13,3.505626,339,30.471979,339,30.471979,14,1.258430,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,9,3.570791,198,26.185800,198,26.185800,10,1.322515,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,15,5.969318,217,28.785376,215,28.520073,11,1.459167,2,0.265303,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,12,4.657662,224,28.981007,222,28.722248,5,0.646897,2,0.258759,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,21,7.569750,231,27.755749,227,27.275130,12,1.441857,4,0.480619,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,19,7.008484,193,23.730481,188,23.115701,6,0.737735,5,0.614779,0,0.000000
297503,0.000250,27153,1493,358,527.381873,2,2.946267,52,25.534318,52,25.534318,4,1.964178,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,45,6.927393,596,30.583158,591,30.326588,8,0.410512,5,0.256570,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,29,3.358269,493,19.030194,489,18.875790,8,0.308806,4,0.154403,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,20,3.528831,252,14.821088,251,14.762274,10,0.588138,1,0.058814,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,228,4.817681,3429,24.151795,3398,23.933450,109,0.767730,31,0.218345,0,0.000000
297656,0.000296,2551776,144431,36321,569.344645,295,4.624230,4960,25.916590,4922,25.718036,167,0.872595,38,0.198555,0,0.000000
297660,0.000211,1480276,56175,14148,382.307083,138,3.729034,1858,16.735618,1846,16.627530,56,0.504410,12,0.108088,0,0.000000
297661,0.000188,824611,26843,6711,325.535313,52,2.522401,901,14.568485,896,14.487639,30,0.485077,5,0.080846,0,0.000000
297662,0.000250,104235,4400,1081,414.831870,9,3.453734,158,20.210742,156,19.954910,3,0.383748,2,0.255832,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,9,3.293506,163,19.883020,161,19.639056,4,0.487927,2,0.243963,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,11,3.295090,207,20.669203,204,20.369649,7,0.698959,3,0.299554,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,15,5.480203,218,26.548538,216,26.304973,7,0.852476,2,0.243565,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,14,5.818726,171,23.690527,168,23.274904,2,0.277082,3,0.415623,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,16,6.541359,162,22.077086,159,21.668251,3,0.408835,3,0.408835,0,0.000000
297674,0.000500,11685,663,179,612.751391,0,0.000000,19,21.680217,19,21.680217,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,27,4.208492,493,25.614648,490,25.458778,7,0.363697,3,0.155870,0,0.000000
