#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1105,468.523092,16,6.784045,279,39.432260,278,39.290926,9,1.272008,1,0.141334,0,0.000000
297048,0.000133,95186,4681,1158,486.626185,23,9.665287,268,37.540535,267,37.400458,9,1.260690,1,0.140077,0,0.000000
297049,0.000133,97896,4752,1221,498.896788,21,8.580534,273,37.182316,270,36.773719,11,1.498189,3,0.408597,0,0.000000
297050,0.000182,72702,3402,918,505.075514,14,7.702677,181,33.194869,180,33.011471,6,1.100382,1,0.183397,1,0.183397
297281,0.000294,109872,6975,1730,629.823795,29,10.557740,336,40.774720,331,40.167953,8,0.970827,5,0.606767,0,0.000000
297282,0.000250,96621,6003,1460,604.423469,33,13.661626,285,39.328924,275,37.948962,18,2.483932,10,1.379962,0,0.000000
297283,0.000267,94768,5892,1504,634.813439,32,13.506669,283,39.816534,274,38.550284,8,1.125556,9,1.266250,0,0.000000
297284,0.000250,98380,5962,1462,594.429762,22,8.944908,285,38.625737,281,38.083621,6,0.813173,4,0.542116,0,0.000000
297285,0.000200,127208,5393,1362,428.274951,25,7.861141,290,30.396411,284,29.767520,10,1.048152,6,0.628891,0,0.000000
297286,0.000222,54003,3134,741,548.858397,16,11.851193,160,39.503978,157,38.763279,5,1.234499,3,0.740700,0,0.000000
297287,0.000250,96023,5584,1367,569.446903,29,12.080439,262,36.380173,258,35.824750,10,1.388556,4,0.555422,0,0.000000
297288,0.000267,93899,5412,1355,577.215945,25,10.649741,266,37.771080,263,37.345091,12,1.703959,3,0.425990,0,0.000000
297289,0.000267,93859,5306,1332,567.660001,19,8.097252,276,39.207748,275,39.065691,10,1.420571,1,0.142057,0,0.000000
297290,0.000267,92673,5309,1369,590.894867,18,7.769253,250,35.968765,246,35.393264,15,2.158126,4,0.575500,0,0.000000
297291,0.000235,106074,5848,1506,567.905425,29,10.935762,305,38.338016,301,37.835222,10,1.256984,4,0.502794,0,0.000000
297494,0.000286,228287,9943,2439,427.356792,40,7.008721,507,29.611848,497,29.027788,14,0.817684,10,0.584060,0,0.000000
297495,0.000312,105503,6318,1581,599.414235,25,9.478403,300,37.913614,296,37.408099,9,1.137408,4,0.505515,0,0.000000
297496,0.000304,148333,8843,2200,593.259760,28,7.550579,425,38.202333,422,37.932670,15,1.348318,3,0.269664,0,0.000000
297497,0.000312,100818,5965,1553,616.159813,22,8.728600,271,35.840161,269,35.575658,14,1.851521,2,0.264503,0,0.000000
297498,0.000267,100514,5804,1434,570.666773,30,11.938635,286,37.938330,282,37.407724,14,1.857121,4,0.530606,0,0.000000
297499,0.000312,103056,5776,1452,563.577084,27,10.479739,301,38.943228,296,38.296331,6,0.776277,5,0.646897,0,0.000000
297501,0.000294,110968,5959,1537,554.033595,31,11.174393,294,35.325499,289,34.724725,14,1.682167,5,0.600774,0,0.000000
297502,0.000312,108440,5794,1399,516.045740,26,9.590557,260,31.968523,251,30.861921,8,0.983647,9,1.106603,0,0.000000
297503,0.000250,27153,1493,358,527.381873,5,7.365669,65,31.917897,63,30.935808,4,1.964178,2,0.982089,0,0.000000
297557,0.000316,259838,15691,3937,606.069936,75,11.545655,761,39.049972,751,38.536832,13,0.667082,10,0.513140,0,0.000000
297562,0.000200,345416,13091,3287,380.642472,56,6.484934,630,24.318503,619,23.893894,10,0.386008,11,0.424609,0,0.000000
297605,0.000182,226704,7226,1844,325.358176,37,6.528337,337,19.820265,335,19.702637,11,0.646952,2,0.117628,0,0.000000
297620,0.000290,1893027,101827,25525,539.347828,413,8.726764,4631,32.617954,4577,32.237610,160,1.126943,54,0.380343,0,0.000000
297656,0.000296,2551776,144431,36321,569.344645,583,9.138733,6580,34.381283,6493,33.926698,219,1.144301,87,0.454585,1,0.005225
297660,0.000211,1480276,56175,14148,382.307083,248,6.701453,2478,22.320162,2452,22.085971,79,0.711579,26,0.234191,0,0.000000
297661,0.000188,824611,26843,6711,325.535313,102,4.947788,1198,19.370750,1182,19.112042,41,0.662939,16,0.258708,0,0.000000
297662,0.000250,104235,4400,1081,414.831870,22,8.442462,214,27.374043,211,26.990294,6,0.767497,3,0.383748,0,0.000000
297663,0.000250,109306,4495,1097,401.441824,19,6.952958,215,26.226069,211,25.738142,5,0.609909,4,0.487927,0,0.000000
297664,0.000211,133532,5611,1380,413.384058,31,9.286164,294,29.356259,286,28.557449,9,0.898661,8,0.798810,0,0.000000
297670,0.000312,109485,6630,1688,616.705485,24,8.768324,284,34.586169,281,34.220822,11,1.339605,3,0.365347,0,0.000000
297672,0.000286,96241,5441,1372,570.235139,23,9.559335,227,31.448828,221,30.617582,3,0.415623,6,0.831247,0,0.000000
297673,0.000267,97839,5381,1327,542.523942,26,10.629708,211,28.754723,208,28.345888,7,0.953948,3,0.408835,0,0.000000
297674,0.000500,11685,663,179,612.751391,1,3.423192,27,30.808729,27,30.808729,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3303,514.838830,54,8.416984,655,34.031631,650,33.771848,14,0.727394,5,0.259783,0,0.000000
