#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,169328,42945,18208.800178,34368,4857.376059,30937,4372.458192,2496,352.770328,3431,484.917867,417,58.936389
297048,0.000133,95186,169368,42645,17920.702624,34350,4811.631963,30942,4334.250835,2383,333.802590,3408,477.381127,392,54.910036
297049,0.000133,97896,170911,43421,17741.685054,34759,4734.139631,31241,4254.991692,2412,328.511890,3518,479.147939,417,56.794966
297050,0.000182,72702,124860,31644,17410.250062,25255,4631.692847,22674,4158.345025,1756,322.045244,2581,473.347822,312,57.219884
297281,0.000294,109872,263203,66110,24068.006407,44482,5398.038930,39974,4850.978108,3165,384.083297,4508,547.060822,562,68.200573
297282,0.000250,96621,229880,57763,23913.227973,38877,5364.879271,34910,4817.448243,2792,385.285462,3967,547.431028,456,62.926279
297283,0.000267,94768,222625,56493,23844.757724,37467,5271.399629,33548,4720.018009,2566,361.022005,3919,551.381620,527,74.145985
297284,0.000250,98380,227785,57447,23357.186420,38283,5188.452938,34232,4639.425357,2696,365.385919,4051,549.027580,589,79.826523
297285,0.000200,127208,208436,52877,16626.941702,35059,3674.716475,31515,3303.251368,2511,263.190994,3544,371.465107,467,48.948703
297286,0.000222,54003,120672,30606,22669.851675,20283,5007.869933,18312,4521.230302,1466,361.955200,1971,486.639631,236,58.268368
297287,0.000250,96023,212202,53822,22420.461764,35800,4971.031246,32256,4478.926924,2470,342.973385,3544,492.104322,422,58.597072
297288,0.000267,93899,204495,51844,22085.006230,34315,4872.611352,30889,4386.131198,2465,350.021477,3426,486.480154,444,63.046465
297289,0.000267,93859,201332,50576,21554.033177,34006,4830.792288,30575,4343.394524,2369,336.533169,3431,487.397763,442,62.789219
297290,0.000267,92673,195804,50180,21658.951367,33203,4777.083581,29809,4288.771631,2439,350.911269,3394,488.311950,409,58.844899
297291,0.000235,106074,222231,56499,21305.503705,37218,4678.243490,33613,4225.100716,2651,333.226490,3605,453.142775,470,59.078254
297494,0.000286,228287,380048,95696,16767.665263,61645,3600.438629,55520,3242.701804,4375,255.526304,6125,357.736825,766,44.739005
297495,0.000312,105503,240422,60571,22964.655034,38450,4859.261506,34662,4380.538942,2705,341.854418,3788,478.722564,460,58.134208
297496,0.000304,148333,336047,84873,22887.152555,54004,4854.303043,48656,4373.582862,3906,351.101913,5348,480.720181,670,60.224854
297497,0.000312,100818,224249,57061,22639.211252,36051,4767.799401,32450,4291.561692,2568,339.621893,3601,476.237709,446,58.984176
297498,0.000267,100514,220211,55214,21972.660525,34940,4634.843571,31407,4166.185805,2495,330.965504,3533,468.657766,436,57.836056
297499,0.000312,103056,222046,56286,21846.762925,35789,4630.362780,32238,4170.936190,2512,325.001294,3551,459.426590,434,56.150701
297501,0.000294,110968,230081,58029,20917.381587,36799,4421.574989,33255,3995.746522,2726,327.541874,3544,425.828467,466,55.992118
297502,0.000312,108440,225279,56842,20967.170786,36465,4483.585393,32785,4031.107832,2585,317.840895,3680,452.477561,450,55.330136
297503,0.000250,27153,55948,14209,20931.757080,8852,4346.726574,7964,3910.678992,634,311.322260,888,436.047582,119,58.434304
297557,0.000316,259838,595260,149442,23005.411064,96150,4933.843395,86647,4446.206226,6774,347.601198,9503,487.637169,1143,58.651929
297562,0.000200,345416,499426,126329,14629.200732,79524,3069.689881,72261,2789.332283,5598,216.087269,7263,280.357598,912,35.203928
297605,0.000182,21232,26606,6739,12695.930671,4219,2649.459935,3826,2402.662648,272,170.811354,393,246.797287,52,32.655112
