#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,169328,42945,18208.800178,1920,271.361791,1820,257.228364,234,33.072218,100,14.133427,19,2.685351
297048,0.000133,95186,169368,42645,17920.702624,1918,268.666961,1810,253.538686,175,24.513409,108,15.128275,18,2.521379
297049,0.000133,97896,170911,43421,17741.685054,1938,263.953583,1836,250.061290,244,33.232546,102,13.892294,15,2.042984
297050,0.000182,72702,124860,31644,17410.250062,1435,263.174787,1369,251.070580,171,31.360898,66,12.104206,11,2.017368
297281,0.000294,109872,263203,66110,24068.006407,2403,291.612058,2275,276.078831,280,33.978933,128,15.533227,25,3.033833
297282,0.000250,96621,229880,57763,23913.227973,2119,292.414002,2008,277.096421,241,33.257090,111,15.317581,20,2.759925
297283,0.000267,94768,222625,56493,23844.757724,2101,295.599077,1980,278.575046,246,34.610839,121,17.024031,17,2.391806
297284,0.000250,98380,227785,57447,23357.186420,2140,290.031849,2015,273.090737,242,32.797994,125,16.941113,24,3.252694
297285,0.000200,127208,208436,52877,16626.941702,1878,196.842966,1793,187.933673,210,22.011194,85,8.909293,11,1.152967
297286,0.000222,54003,120672,30606,22669.851675,1125,277.762347,1066,263.195255,108,26.665185,59,14.567092,10,2.468999
297287,0.000250,96023,212202,53822,22420.461764,1981,275.072986,1884,261.603991,226,31.381370,97,13.468995,22,3.054824
297288,0.000267,93899,204495,51844,22085.006230,1901,269.935427,1787,253.747821,210,29.819274,114,16.187606,21,2.981927
297289,0.000267,93859,201332,50576,21554.033177,1901,270.050466,1806,256.555045,239,33.951637,95,13.495420,10,1.420571
297290,0.000267,92673,195804,50180,21658.951367,1819,261.708732,1722,247.752851,249,35.824890,97,13.955881,21,3.021376
297291,0.000235,106074,222231,56499,21305.503705,2131,267.863316,2021,254.036490,235,29.539127,110,13.826825,14,1.759778
297494,0.000286,228287,380048,95696,16767.665263,3347,195.484923,3182,185.847931,397,23.187187,165,9.636992,26,1.518556
297495,0.000312,105503,240422,60571,22964.655034,2175,274.873700,2065,260.972042,241,30.457270,110,13.901658,23,2.906710
297496,0.000304,148333,336047,84873,22887.152555,2952,265.348911,2786,250.427529,364,32.719175,166,14.921382,24,2.157308
297497,0.000312,100818,224249,57061,22639.211252,2003,264.899786,1898,251.013377,256,33.856388,105,13.886409,16,2.116024
297498,0.000267,100514,220211,55214,21972.660525,1954,259.201040,1866,247.527708,233,30.907801,88,11.673332,22,2.918333
297499,0.000312,103056,222046,56286,21846.762925,2001,258.888371,1902,246.079801,246,31.827356,99,12.808570,22,2.846349
297501,0.000294,110968,230081,58029,20917.381587,2114,254.007161,2007,241.150602,267,32.081321,107,12.856559,15,1.802321
297502,0.000312,108440,225279,56842,20967.170786,2014,247.633100,1921,236.198205,215,26.435510,93,11.434895,15,1.844338
297503,0.000250,27153,55948,14209,20931.757080,489,240.120797,464,227.844683,58,28.480585,25,12.276114,2,0.982089
297557,0.000316,259838,595260,149442,23005.411064,5291,271.502500,4993,256.210921,633,32.481777,298,15.291579,47,2.411759
297562,0.000200,345416,499426,126329,14629.200732,4455,171.966556,4277,165.095614,521,20.111016,178,6.870942,31,1.196625
297605,0.000182,21232,26606,6739,12695.930671,257,161.391610,240,150.715901,28,17.583522,17,10.675710,5,3.139915
