#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,36966,17221,2768.671774,107,17.202711,423,68.006978,383,61.576058,291,46.784942,40,6.430920,14,2.250822
305746,0.022475,240933,36800,18696,3103.933459,104,17.266211,402,66.740546,358,59.435611,272,45.157782,44,7.304935,11,1.826234
305747,0.023100,63059,8942,4213,2672.417894,16,10.149225,79,50.111800,75,47.574494,60,38.059595,4,2.537306,2,1.268653
305748,0.022500,61438,9403,4701,3060.646505,14,9.114880,79,51.433966,74,48.178652,42,27.344640,5,3.255314,0,0.000000
305749,0.022200,61041,9401,4887,3202.437706,21,13.761242,102,66.840320,95,62.253240,55,36.041349,7,4.587081,0,0.000000
305750,0.024111,60062,8500,4187,2788.451933,13,8.657720,86,57.274150,84,55.942193,68,45.286537,2,1.331957,1,0.665978
305751,0.022300,62092,8547,4086,2632.223153,21,13.528313,80,51.536430,75,48.315403,61,39.296528,5,3.221027,2,1.288411
305752,0.022200,61887,8752,4382,2832.258794,20,12.926786,95,61.402233,88,56.877858,71,45.890090,7,4.524375,2,1.292679
305753,0.021500,60433,8232,3961,2621.746397,17,11.252130,84,55.598762,78,51.627422,69,45.670412,6,3.971340,3,1.985670
305754,0.021600,61122,8461,4206,2752.527731,12,7.853146,94,61.516312,89,58.244167,68,44.501162,5,3.272144,3,1.963287
305755,0.021700,61475,8635,4263,2773.810492,33,21.472143,103,67.019113,93,60.512403,75,48.800325,10,6.506710,5,3.253355
305756,0.023471,113035,16934,8119,2873.092405,37,13.093290,187,66.174194,172,60.866103,86,30.433052,15,5.308090,0,0.000000
305757,0.021842,1717374,214242,102433,2385.805305,446,10.387953,2148,50.029871,1979,46.093629,1161,27.041285,169,3.936242,29,0.675450
305758,0.002923,626302,11710,5641,360.273478,22,1.405073,117,7.472433,106,6.769897,92,5.875760,11,0.702536,1,0.063867
306029,0.275000,259155,59937,15862,2448.264552,12,1.852173,150,23.152168,144,22.226081,112,17.286952,6,0.926087,4,0.617391
306091,0.381910,1782405,1631630,432138,9697.863280,648,14.542150,3613,81.081460,3378,75.807687,2548,57.181168,235,5.273773,85,1.907535
306126,0.041094,1521414,164274,43491,1143.436303,61,1.603771,384,10.095871,363,9.543753,259,6.809455,21,0.552118,4,0.105165
306139,0.085532,653362,143610,37964,2324.224549,43,2.632538,299,18.305319,280,17.142105,204,12.489248,19,1.163214,10,0.612218
306425,0.243153,986696,603070,159823,6479.118188,237,9.607822,1278,51.809271,1176,47.674258,902,36.566480,102,4.135012,36,1.459416
306432,0.018331,1416543,71555,19036,537.533982,24,0.677706,122,3.445007,116,3.275580,95,2.682587,6,0.169427,2,0.056476
306458,0.232209,689146,415471,109854,6376.239578,153,8.880557,941,54.618325,881,51.135754,642,37.263512,60,3.482571,19,1.102814
306459,0.219250,11327,6253,1644,5805.597246,0,0.000000,11,38.845237,11,38.845237,9,31.782467,0,0.000000,0,0.000000
