#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,56774,14310,6067.480045,4871,688.439210,2747,388.245229,343,48.477653,2124,300.193981,294,41.552274
297048,0.000133,95186,56638,14180,5958.859496,4815,674.468935,2744,384.370251,319,44.684442,2071,290.098684,287,40.201990
297049,0.000133,97896,57337,14546,5943.450192,4859,661.790744,2854,388.711830,333,45.354253,2005,273.078914,267,36.365122
297050,0.000182,72702,42177,10617,5841.379880,3521,645.741062,2032,372.662834,251,46.032663,1489,273.078228,204,37.413001
297281,0.000294,109872,89578,22316,8124.362895,5995,727.513228,3434,416.727343,463,56.186593,2561,310.785884,408,49.512160
297282,0.000250,96621,78327,19688,8150.609081,5276,728.068087,2984,411.780738,362,49.954634,2292,316.287350,331,45.676751
297283,0.000267,94768,75885,19270,8133.547189,5163,726.405538,2940,413.641736,346,48.680286,2223,312.763802,291,40.942090
297284,0.000250,98380,77300,19362,7872.331775,5314,720.200583,2975,403.198482,349,47.299587,2339,317.002101,358,48.519347
297285,0.000200,127208,71050,17930,5638.010188,4836,506.886359,2775,290.862210,373,39.096074,2061,216.024149,294,30.815672
297286,0.000222,54003,41214,10480,7762.531711,2789,688.603720,1598,394.545982,196,48.392373,1191,294.057738,170,41.972977
297287,0.000250,96023,72009,18246,7600.679004,4863,675.254887,2802,389.073451,353,49.016034,2061,286.181436,283,39.296141
297288,0.000267,93899,69780,17605,7499.547386,4756,675.335556,2746,389.922505,350,49.698790,2010,285.413050,298,42.314970
297289,0.000267,93859,68382,17132,7301.164513,4717,670.083139,2692,382.417598,342,48.583514,2025,287.665541,263,37.361006
297290,0.000267,92673,66936,17118,7388.559775,4468,642.833763,2570,369.758901,326,46.903269,1898,273.074862,280,40.285016
297291,0.000235,106074,75444,19164,7226.653091,5201,653.757440,2928,368.044950,379,47.639698,2273,285.712490,294,36.955333
297494,0.000286,228287,129950,32381,5673.735254,8521,497.677631,4835,282.393070,608,35.510855,3686,215.284561,533,31.130405
297495,0.000312,105503,82367,20727,7858.354739,5256,664.246514,3097,391.394873,398,50.298728,2159,272.851641,278,35.133282
297496,0.000304,148333,114994,28827,7773.590502,7351,660.765530,4187,376.360396,526,47.281005,3164,284.405133,438,39.370875
297497,0.000312,100818,76755,19438,7712.114900,4964,656.496525,2852,377.181323,407,53.826367,2112,279.315202,331,43.775252
297498,0.000267,100514,75287,19102,7601.727123,4933,654.369872,2848,377.791485,361,47.887193,2085,276.578387,297,39.397497
297499,0.000312,103056,75678,19205,7454.199658,4928,637.582156,2793,361.356932,356,46.059101,2135,276.225224,313,40.495782
297501,0.000294,110968,78800,19854,7156.657775,5241,629.731094,3017,362.506909,405,48.662678,2224,267.224185,287,34.484416
297502,0.000312,108440,76708,19290,7115.455551,5018,616.992500,2841,349.317595,356,43.772286,2177,267.674905,319,39.222919
297503,0.000250,27153,19409,4946,7286.119397,1214,596.128114,709,348.150603,102,50.086547,505,247.977510,85,41.738789
297557,0.000316,259838,203429,51015,7853.354783,13374,686.273755,7640,392.039142,974,49.979859,5734,294.234613,810,41.564359
297562,0.000200,345416,170746,43242,5007.527156,11061,426.963430,6487,250.403378,834,32.193066,4574,176.560051,648,25.013317
297605,0.000182,21232,8942,2292,4318.010550,591,371.137905,331,207.862346,47,29.515197,260,163.275559,46,28.887214
