#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,3,1.272008,106,14.981432,106,14.981432,5,0.706671,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,7,2.941609,91,12.746973,90,12.606896,5,0.700383,1,0.140077,1,0.140077
297049,0.000133,97896,4752,1222,499.305385,4,1.634388,120,16.343875,120,16.343875,4,0.544796,0,0.000000,0,0.000000
297050,0.000182,72702,3402,841,462.710792,2,1.100382,84,15.405353,84,15.405353,0,0.000000,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,7,2.548420,151,18.324353,148,17.960293,2,0.242707,3,0.364060,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,6,2.483932,126,17.387524,124,17.111532,1,0.137996,2,0.275992,1,0.137996
297283,0.000267,94768,5892,1478,623.839271,5,2.110417,115,16.179864,113,15.898475,6,0.844167,2,0.281389,0,0.000000
297284,0.000250,98380,5962,1516,616.385444,5,2.032934,125,16.941113,125,16.941113,4,0.542116,0,0.000000,0,0.000000
297285,0.000200,127208,5393,1400,440.223885,9,2.830011,116,12.158564,115,12.053749,3,0.314446,1,0.104815,0,0.000000
297286,0.000222,54003,3134,792,586.634076,2,1.481399,72,17.776790,71,17.529890,5,1.234499,1,0.246900,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,2,0.833134,94,13.052428,94,13.052428,1,0.138856,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1344,572.530059,3,1.277969,124,17.607571,123,17.465575,5,0.709983,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,2,0.852342,123,17.473018,123,17.473018,4,0.568228,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,1,0.431625,99,14.243631,98,14.099756,3,0.431625,1,0.143875,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,2,0.754190,140,17.597778,139,17.472079,3,0.377095,1,0.125698,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,7,1.226526,215,12.557293,212,12.382075,10,0.584060,3,0.175218,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,4,1.516545,118,14.912688,118,14.912688,2,0.252757,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,5,1.348318,189,16.988802,189,16.988802,8,0.719103,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,1,0.396755,109,14.415415,109,14.415415,3,0.396755,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1473,586.186999,7,2.785682,113,14.989620,113,14.989620,3,0.397955,0,0.000000,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,4,1.552554,117,15.137401,116,15.008022,6,0.776277,1,0.129379,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,6,2.162786,123,14.779035,123,14.779035,7,0.841083,0,0.000000,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,7,2.582073,104,12.787409,103,12.664453,6,0.737735,1,0.122956,0,0.000000
297503,0.000250,27153,1493,379,558.317681,0,0.000000,31,15.222382,31,15.222382,0,0.000000,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,15,2.309131,343,17.600710,339,17.395454,12,0.615768,4,0.205256,1,0.051314
297562,0.000200,345416,13091,3272,378.905436,10,1.158024,271,10.460816,270,10.422216,17,0.656214,1,0.038601,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,10,1.764415,134,7.881055,134,7.881055,4,0.235255,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,74,1.563633,1864,13.128885,1853,13.051407,71,0.500081,11,0.077477,5,0.035217
297656,0.000296,2551776,144431,36410,570.739751,97,1.520510,2765,14.447454,2751,14.374302,97,0.506837,14,0.073152,0,0.000000
297660,0.000211,1480276,56175,13960,377.226950,49,1.324077,1038,9.349608,1034,9.313578,36,0.324264,4,0.036029,0,0.000000
297661,0.000188,824611,26843,6829,331.259224,13,0.630600,517,8.359497,516,8.343328,18,0.291046,1,0.016169,1,0.016169
297662,0.000250,104235,4400,1144,439.008011,2,0.767497,88,11.256616,88,11.256616,1,0.127916,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,4,1.463781,86,10.490427,85,10.368446,2,0.243963,1,0.121982,1,0.121982
297664,0.000211,133532,5611,1408,421.771560,4,1.198215,109,10.883783,107,10.684081,7,0.698959,2,0.199702,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,5,1.826734,114,13.883180,114,13.883180,4,0.487129,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,6,2.493740,104,14.408274,100,13.854109,3,0.415623,4,0.554164,1,0.138541
297673,0.000267,97839,5381,1410,576.457241,8,3.270679,90,12.265048,88,11.992491,3,0.408835,2,0.272557,1,0.136278
297674,0.000500,11685,663,156,534.017972,0,0.000000,11,12.551704,11,12.551704,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,5,0.779350,277,14.392003,274,14.236133,10,0.519567,3,0.155870,1,0.051957
