#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,476,201.825332,1374,194.193282,1280,180.907861,23,3.250688,94,13.285421,19,2.685351
297048,0.000133,95186,4681,1159,487.046414,435,182.799992,1370,191.904972,1283,179.718306,29,4.062222,87,12.186666,18,2.521379
297049,0.000133,97896,4752,1222,499.305385,488,199.395277,1445,196.807496,1340,182.506606,33,4.494566,105,14.300891,18,2.451581
297050,0.000182,72702,3402,841,462.710792,346,190.366152,1039,190.549549,973,178.445343,9,1.650574,66,12.104206,13,2.384162
297281,0.000294,109872,6975,1752,637.833115,628,228.629678,1768,214.552692,1638,198.776758,37,4.490073,130,15.775933,18,2.184360
297282,0.000250,96621,6003,1536,635.886609,546,226.037818,1527,210.720237,1400,193.194716,22,3.035917,127,17.525521,26,3.587902
297283,0.000267,94768,5892,1478,623.839271,482,203.444201,1530,215.262536,1411,198.519894,31,4.361529,119,16.742642,18,2.532500
297284,0.000250,98380,5962,1516,616.385444,505,205.326286,1580,214.135664,1472,199.498543,30,4.065867,108,14.637121,15,2.032934
297285,0.000200,127208,5393,1400,440.223885,470,147.789447,1463,153.344653,1353,141.814980,34,3.563717,110,11.529673,24,2.515565
297286,0.000222,54003,3134,792,586.634076,263,194.803992,831,205.173787,766,189.125296,17,4.197298,65,16.048491,13,3.209698
297287,0.000250,96023,5584,1441,600.272851,478,199.118961,1444,200.507517,1329,184.539121,21,2.915968,115,15.968396,26,3.610246
297288,0.000267,93899,5412,1344,572.530059,457,194.677260,1377,195.529239,1270,180.335609,22,3.123924,107,15.193630,19,2.697934
297289,0.000267,93859,5306,1323,563.824460,408,173.877838,1363,193.623769,1271,180.554520,23,3.267312,92,13.069249,23,3.267312
297290,0.000267,92673,5309,1346,580.967488,423,182.577450,1332,191.641578,1230,176.966322,25,3.596876,102,14.675256,17,2.445876
297291,0.000235,106074,5848,1540,580.726663,449,169.315761,1562,196.340919,1450,182.262697,31,3.896651,112,14.078222,19,2.388270
297494,0.000286,228287,9943,2525,442.425543,825,144.554880,2529,147.708805,2338,136.553257,54,3.153925,191,11.155548,43,2.511459
297495,0.000312,105503,6318,1613,611.546591,477,180.847938,1514,191.337371,1404,177.435713,24,3.033089,110,13.901658,20,2.527574
297496,0.000304,148333,8843,2233,602.158657,677,182.562208,2166,194.697067,2018,181.393666,40,3.595514,148,13.303401,30,2.696635
297497,0.000312,100818,5965,1487,589.974013,494,195.996747,1441,190.574434,1336,176.688025,25,3.306288,105,13.886409,14,1.851521
297498,0.000267,100514,5804,1473,586.186999,461,183.457031,1447,191.946727,1336,177.222410,17,2.255076,111,14.724317,22,2.918333
297499,0.000312,103056,5776,1514,587.641671,489,189.799721,1506,194.845521,1392,180.096258,43,5.563318,114,14.749263,30,3.881385
297501,0.000294,110968,5959,1521,548.266167,489,176.267032,1581,189.964675,1459,175.305794,32,3.844952,122,14.658881,33,3.965107
297502,0.000312,108440,5794,1456,537.071191,467,172.261158,1484,182.466495,1363,167.588836,23,2.827985,121,14.877659,23,2.827985
297503,0.000250,27153,1493,379,558.317681,115,169.410378,346,169.901423,317,155.661130,8,3.928357,29,14.240293,3,1.473134
297557,0.000316,259838,15691,3907,601.451674,1218,187.501443,3995,204.999525,3711,190.426343,72,3.694610,284,14.573183,53,2.719643
297562,0.000200,345416,13091,3272,378.905436,1036,119.971281,3253,125.568397,3009,116.149802,74,2.856459,244,9.418595,44,1.698435
297605,0.000182,226704,7226,1786,315.124568,593,104.629826,1795,105.570847,1663,97.807420,34,1.999671,132,7.763427,26,1.529160
297620,0.000290,1893027,101827,25742,543.933076,8113,171.429145,24985,175.979177,23141,162.991160,458,3.225874,1844,12.988017,409,2.880748
297656,0.000296,2551776,144431,36410,570.739751,11338,177.727199,35083,183.312851,32509,169.863394,676,3.532180,2574,13.449456,527,2.753638
297660,0.000211,1480276,56175,13960,377.226950,4417,119.356120,13591,122.418612,12639,113.843635,256,2.305876,952,8.574977,183,1.648341
297661,0.000188,824611,26843,6829,331.259224,2076,100.702028,6556,106.005539,6105,98.713211,112,1.810955,451,7.292327,83,1.342047
297662,0.000250,104235,4400,1144,439.008011,354,135.846884,1097,140.323947,1024,130.986073,19,2.430406,73,9.337874,15,1.918741
297663,0.000250,109306,4495,1127,412.420178,383,140.156990,1163,141.864734,1062,129.544581,20,2.439634,101,12.320153,27,3.293506
297664,0.000211,133532,5611,1408,421.771560,414,124.015217,1360,135.797661,1262,126.012242,29,2.895685,98,9.785420,25,2.496281
297670,0.000312,109485,6630,1694,618.897566,528,192.903137,1568,190.954621,1460,177.802134,34,4.140598,108,13.152487,18,2.192081
297672,0.000286,96241,5441,1369,568.988269,431,179.133633,1276,176.778435,1185,164.171195,20,2.770822,91,12.607239,18,2.493740
297673,0.000267,97839,5381,1410,576.457241,419,171.301833,1301,177.298078,1203,163.942804,30,4.088349,98,13.355274,16,2.180453
297674,0.000500,11685,663,156,534.017972,46,157.466838,150,171.159606,142,162.031094,4,4.564256,8,9.128512,2,2.282128
297723,0.000297,256624,13418,3418,532.763888,1050,163.663570,3420,177.691876,3189,165.689881,63,3.273271,231,12.001995,41,2.130224
