#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,8,3.392022,180,25.440168,180,25.440168,4,0.565337,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,12,5.042758,200,28.015324,200,28.015324,7,0.980536,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1222,499.305385,10,4.085969,193,26.286399,191,26.014001,10,1.361990,2,0.272398,1,0.136199
297050,0.000182,72702,3402,841,462.710792,6,3.301147,125,22.924633,125,22.924633,4,0.733588,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,19,6.917140,245,29.731566,244,29.610213,5,0.606767,1,0.121353,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,20,8.279774,192,26.495275,190,26.219283,3,0.413989,2,0.275992,2,0.275992
297283,0.000267,94768,5892,1478,623.839271,17,7.175418,209,29.405144,206,28.983060,3,0.422083,3,0.422083,1,0.140694
297284,0.000250,98380,5962,1516,616.385444,13,5.285627,240,32.526936,239,32.391407,2,0.271058,1,0.135529,1,0.135529
297285,0.000200,127208,5393,1400,440.223885,14,4.402239,195,20.438966,193,20.229336,3,0.314446,2,0.209630,0,0.000000
297286,0.000222,54003,3134,792,586.634076,10,7.406996,105,25.924486,105,25.924486,2,0.493800,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,13,5.415369,217,30.131670,216,29.992814,5,0.694278,1,0.138856,1,0.138856
297288,0.000267,93899,5412,1344,572.530059,13,5.537865,169,23.997416,168,23.855419,3,0.425990,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,11,4.687883,195,27.701126,193,27.417012,3,0.426171,2,0.284114,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,8,3.453001,178,25.609760,177,25.465885,6,0.863250,1,0.143875,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,11,4.148048,215,27.025159,215,27.025159,4,0.502794,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,17,2.978707,334,19.507608,334,19.507608,8,0.467248,0,0.000000,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,11,4.170498,194,24.517470,194,24.517470,4,0.505515,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,13,3.505626,289,25.977586,288,25.887699,8,0.719103,1,0.089888,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,9,3.570791,213,28.169573,211,27.905070,5,0.661258,2,0.264503,1,0.132252
297498,0.000267,100514,5804,1473,586.186999,15,5.969318,190,25.203786,189,25.071134,4,0.530606,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,12,4.657662,195,25.229002,194,25.099622,3,0.388138,1,0.129379,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,21,7.569750,194,23.310023,193,23.189869,4,0.480619,1,0.120155,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,19,7.008484,196,24.099348,196,24.099348,8,0.983647,0,0.000000,0,0.000000
297503,0.000250,27153,1493,379,558.317681,2,2.946267,48,23.570140,48,23.570140,3,1.473134,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,45,6.927393,519,26.631978,515,26.426722,10,0.513140,4,0.205256,0,0.000000
297562,0.000200,345416,13091,3272,378.905436,29,3.358269,424,16.366738,424,16.366738,9,0.347407,0,0.000000,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,20,3.528831,256,15.056344,256,15.056344,2,0.117628,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,228,4.817681,3298,23.229110,3284,23.130503,72,0.507124,14,0.098608,1,0.007043
297656,0.000296,2551776,144431,36410,570.739751,295,4.624230,4723,24.678237,4704,24.578960,100,0.522512,19,0.099277,3,0.015675
297660,0.000211,1480276,56175,13960,377.226950,138,3.729034,1922,17.312087,1916,17.258043,46,0.414337,6,0.054044,1,0.009007
297661,0.000188,824611,26843,6829,331.259224,52,2.522401,899,14.536147,894,14.455301,25,0.404231,5,0.080846,2,0.032338
297662,0.000250,104235,4400,1144,439.008011,9,3.453734,138,17.652420,138,17.652420,3,0.383748,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,9,3.293506,164,20.005001,164,20.005001,3,0.365945,0,0.000000,0,0.000000
297664,0.000211,133532,5611,1408,421.771560,11,3.295090,163,16.275749,163,16.275749,7,0.698959,0,0.000000,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,15,5.480203,179,21.799029,179,21.799029,5,0.608911,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,14,5.818726,179,24.798856,178,24.660315,6,0.831247,1,0.138541,0,0.000000
297673,0.000267,97839,5381,1410,576.457241,16,6.541359,189,25.756600,186,25.347765,4,0.545113,3,0.408835,0,0.000000
297674,0.000500,11685,663,156,534.017972,0,0.000000,25,28.526601,25,28.526601,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,27,4.208492,425,22.081593,421,21.873766,7,0.363697,4,0.207827,0,0.000000
