#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,48,20.352134,367,51.869676,363,51.304339,15,2.120014,4,0.565337,3,0.424003
297048,0.000133,95186,4681,1159,487.046414,53,22.272183,389,54.489806,386,54.069576,16,2.241226,3,0.420230,1,0.140077
297049,0.000133,97896,4752,1222,499.305385,58,23.698619,394,53.662390,385,52.436599,10,1.361990,9,1.225791,1,0.136199
297050,0.000182,72702,3402,841,462.710792,50,27.509560,297,54.468928,292,53.551943,3,0.550191,5,0.916985,2,0.366794
297281,0.000294,109872,6975,1752,637.833115,94,34.221640,484,58.735013,470,57.036066,15,1.820300,14,1.698947,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,78,32.291117,427,58.924388,413,56.992441,10,1.379962,14,1.931947,5,0.689981
297283,0.000267,94768,5892,1478,623.839271,75,31.656255,435,61.202094,415,58.388204,14,1.969723,20,2.813889,5,0.703472
297284,0.000250,98380,5962,1516,616.385444,67,27.241309,421,57.057668,412,55.837907,16,2.168462,9,1.219760,1,0.135529
297285,0.000200,127208,5393,1400,440.223885,63,19.810075,433,45.384986,421,44.127204,13,1.362598,12,1.257783,5,0.524076
297286,0.000222,54003,3134,792,586.634076,34,25.183786,223,55.058670,218,53.824170,9,2.222099,5,1.234499,2,0.493800
297287,0.000250,96023,5584,1441,600.272851,62,25.827146,366,50.821157,359,49.849168,8,1.110845,7,0.971989,2,0.277711
297288,0.000267,93899,5412,1344,572.530059,68,28.967295,406,57.650596,393,55.804641,13,1.845955,13,1.845955,5,0.709983
297289,0.000267,93859,5306,1323,563.824460,49,20.882387,392,55.686366,386,54.834024,13,1.846742,6,0.852342,2,0.284114
297290,0.000267,92673,5309,1346,580.967488,45,19.423133,365,52.514396,357,51.363396,10,1.438751,8,1.151000,2,0.287750
297291,0.000235,106074,5848,1540,580.726663,66,24.888286,427,53.673222,415,52.164841,16,2.011175,12,1.508381,1,0.125698
297494,0.000286,228287,9943,2525,442.425543,97,16.996150,716,41.818705,697,40.708991,26,1.518556,19,1.109714,4,0.233624
297495,0.000312,105503,6318,1613,611.546591,67,25.402121,426,53.837332,413,52.194408,14,1.769302,13,1.642923,1,0.126379
297496,0.000304,148333,8843,2233,602.158657,89,24.000054,650,58.427098,636,57.168668,19,1.707869,14,1.258430,2,0.179776
297497,0.000312,100818,5965,1487,589.974013,57,22.615009,388,51.313588,378,49.991073,10,1.322515,10,1.322515,2,0.264503
297498,0.000267,100514,5804,1473,586.186999,80,31.836361,422,55.978935,409,54.254465,8,1.061212,13,1.724470,3,0.397955
297499,0.000312,103056,5776,1514,587.641671,70,27.169694,411,53.174973,399,51.622419,16,2.070072,12,1.552554,4,0.517518
297501,0.000294,110968,5959,1521,548.266167,69,24.872035,412,49.503761,399,47.941749,17,2.042631,13,1.562012,1,0.120155
297502,0.000312,108440,5794,1456,537.071191,75,27.665068,372,45.739579,354,43.526374,9,1.106603,18,2.213205,5,0.614779
297503,0.000250,27153,1493,379,558.317681,11,16.204471,94,46.158190,90,44.194012,4,1.964178,4,1.964178,1,0.491045
297557,0.000316,259838,15691,3907,601.451674,168,25.862268,1105,56.701996,1078,55.316518,32,1.642049,27,1.385479,8,0.410512
297562,0.000200,345416,13091,3272,378.905436,147,17.022952,944,36.439154,918,35.435533,37,1.428230,26,1.003621,4,0.154403
297605,0.000182,226704,7226,1786,315.124568,77,13.585998,480,28.230644,473,27.818947,14,0.823394,7,0.411697,1,0.058814
297620,0.000290,1893027,101827,25742,543.933076,1055,22.292339,6832,48.120462,6674,47.007606,212,1.493199,158,1.112856,49,0.345126
297656,0.000296,2551776,144431,36410,570.739751,1517,23.779517,9505,49.664756,9276,48.468204,309,1.614562,229,1.196552,53,0.276931
297660,0.000211,1480276,56175,13960,377.226950,614,16.591501,3683,33.173994,3599,32.417378,103,0.927755,84,0.756616,25,0.225183
297661,0.000188,824611,26843,6829,331.259224,295,14.309778,1808,29.233986,1763,28.506370,57,0.921647,45,0.727616,13,0.210200
297662,0.000250,104235,4400,1144,439.008011,56,21.489903,313,40.037735,306,39.142323,12,1.534993,7,0.895413,2,0.255832
297663,0.000250,109306,4495,1127,412.420178,50,18.297257,313,38.180277,304,37.082441,8,0.975854,9,1.097835,5,0.609909
297664,0.000211,133532,5611,1408,421.771560,71,21.268310,422,42.137216,405,40.439745,12,1.198215,17,1.697471,6,0.599107
297670,0.000312,109485,6630,1694,618.897566,52,18.998036,411,50.052519,403,49.078260,14,1.704952,8,0.974258,3,0.365347
297672,0.000286,96241,5441,1369,568.988269,57,23.690527,360,49.874793,345,47.796677,8,1.108329,15,2.078116,5,0.692705
297673,0.000267,97839,5381,1410,576.457241,59,24.121260,318,43.336502,314,42.791389,16,2.180453,4,0.545113,1,0.136278
297674,0.000500,11685,663,156,534.017972,6,20.539153,39,44.501498,39,44.501498,1,1.141064,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,145,22.601160,947,49.202984,920,47.800154,28,1.454787,27,1.402831,4,0.207827
