#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,4,1.696011,136,19.221460,136,19.221460,8,1.130674,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,7,2.941609,106,14.848122,105,14.708045,5,0.700383,1,0.140077,1,0.140077
297049,0.000133,97896,4752,1222,499.305385,6,2.451581,140,19.067854,139,18.931655,5,0.680995,1,0.136199,0,0.000000
297050,0.000182,72702,3402,841,462.710792,2,1.100382,95,17.422721,95,17.422721,0,0.000000,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,9,3.276540,173,20.994126,170,20.630067,3,0.364060,3,0.364060,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,11,4.553875,145,20.009453,143,19.733460,2,0.275992,2,0.275992,1,0.137996
297283,0.000267,94768,5892,1478,623.839271,6,2.532500,135,18.993753,133,18.712364,7,0.984861,2,0.281389,0,0.000000
297284,0.000250,98380,5962,1516,616.385444,9,3.659280,144,19.516162,143,19.380633,5,0.677645,1,0.135529,0,0.000000
297285,0.000200,127208,5393,1400,440.223885,9,2.830011,130,13.625977,129,13.521162,4,0.419261,1,0.104815,0,0.000000
297286,0.000222,54003,3134,792,586.634076,4,2.962798,84,20.739589,83,20.492689,5,1.234499,1,0.246900,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,5,2.082834,123,17.079241,123,17.079241,1,0.138856,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1344,572.530059,3,1.277969,142,20.163509,141,20.021512,5,0.709983,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,7,2.983198,143,20.314159,143,20.314159,4,0.568228,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,2,0.863250,127,18.272132,126,18.128257,5,0.719375,1,0.143875,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,3,1.131286,152,19.106159,150,18.854762,4,0.502794,2,0.251397,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,9,1.576962,258,15.068751,255,14.893533,12,0.700872,3,0.175218,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,6,2.274817,144,18.198535,143,18.072156,3,0.379136,1,0.126379,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,6,1.617981,227,20.404540,227,20.404540,10,0.898878,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,4,1.587018,131,17.324949,131,17.324949,5,0.661258,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1473,586.186999,8,3.183636,137,18.173256,136,18.040605,3,0.397955,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,5,1.940692,145,18.760027,143,18.501268,7,0.905656,2,0.258759,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,12,4.325571,144,17.302285,144,17.302285,7,0.841083,0,0.000000,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,10,3.688676,122,15.000615,119,14.631747,6,0.737735,3,0.368868,0,0.000000
297503,0.000250,27153,1493,379,558.317681,1,1.473134,34,16.695516,34,16.695516,0,0.000000,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,18,2.770957,391,20.063783,387,19.858527,16,0.821024,4,0.205256,1,0.051314
297562,0.000200,345416,13091,3272,378.905436,13,1.505431,312,12.043449,310,11.966247,19,0.733415,2,0.077202,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,12,2.117298,160,9.410215,160,9.410215,5,0.294069,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,117,2.472231,2214,15.594072,2197,15.474335,80,0.563471,17,0.119738,7,0.049304
297656,0.000296,2551776,144431,36410,570.739751,142,2.225901,3242,16.939836,3224,16.845784,115,0.600889,18,0.094052,1,0.005225
297660,0.000211,1480276,56175,13960,377.226950,70,1.891539,1220,10.988942,1215,10.943905,39,0.351286,5,0.045037,0,0.000000
297661,0.000188,824611,26843,6829,331.259224,19,0.921647,600,9.701544,599,9.685375,20,0.323385,1,0.016169,1,0.016169
297662,0.000250,104235,4400,1144,439.008011,3,1.151245,107,13.687021,107,13.687021,2,0.255832,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,5,1.829726,102,12.442135,101,12.320153,2,0.243963,1,0.121982,1,0.121982
297664,0.000211,133532,5611,1408,421.771560,5,1.497768,126,12.581254,124,12.381551,7,0.698959,2,0.199702,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,6,2.192081,137,16.684173,137,16.684173,4,0.487129,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,8,3.324986,120,16.624931,116,16.070767,3,0.415623,4,0.554164,1,0.138541
297673,0.000267,97839,5381,1410,576.457241,10,4.088349,110,14.990614,108,14.718057,6,0.817670,2,0.272557,1,0.136278
297674,0.000500,11685,663,156,534.017972,0,0.000000,14,15.974897,14,15.974897,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,11,1.714571,315,16.366357,312,16.210487,10,0.519567,3,0.155870,1,0.051957
