#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,16,6.784045,260,36.746909,256,36.181572,9,1.272008,4,0.565337,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,23,9.665287,250,35.019155,250,35.019155,9,1.260690,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1222,499.305385,21,8.580534,248,33.777342,246,33.504944,12,1.634388,2,0.272398,1,0.136199
297050,0.000182,72702,3402,841,462.710792,14,7.702677,161,29.526927,160,29.343530,5,0.916985,1,0.183397,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,29,10.557740,310,37.619533,309,37.498180,5,0.606767,1,0.121353,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,33,13.661626,250,34.499056,248,34.223064,7,0.965974,2,0.275992,2,0.275992
297283,0.000267,94768,5892,1478,623.839271,32,13.506669,270,37.987506,266,37.424728,5,0.703472,4,0.562778,1,0.140694
297284,0.000250,98380,5962,1516,616.385444,22,8.944908,291,39.438910,289,39.167853,3,0.406587,2,0.271058,1,0.135529
297285,0.000200,127208,5393,1400,440.223885,25,7.861141,245,25.679727,243,25.470096,3,0.314446,2,0.209630,0,0.000000
297286,0.000222,54003,3134,792,586.634076,16,11.851193,141,34.812881,141,34.812881,3,0.740700,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,29,12.080439,281,39.018430,280,38.879574,5,0.694278,1,0.138856,1,0.138856
297288,0.000267,93899,5412,1344,572.530059,25,10.649741,233,33.085194,232,32.943198,4,0.567986,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,19,8.097252,243,34.519865,241,34.235751,3,0.426171,2,0.284114,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,18,7.769253,231,33.235139,229,32.947388,9,1.294876,2,0.287750,1,0.143875
297291,0.000235,106074,5848,1540,580.726663,29,10.935762,275,34.567063,275,34.567063,4,0.502794,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,40,7.008721,423,24.705743,422,24.647337,9,0.525654,1,0.058406,1,0.058406
297495,0.000312,105503,6318,1613,611.546591,25,9.478403,258,32.605708,258,32.605708,5,0.631894,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,28,7.550579,366,32.898950,364,32.719175,8,0.719103,2,0.179776,1,0.089888
297497,0.000312,100818,5965,1487,589.974013,22,8.728600,274,36.236915,272,35.972412,6,0.793509,2,0.264503,1,0.132252
297498,0.000267,100514,5804,1473,586.186999,30,11.938635,240,31.836361,239,31.703710,6,0.795909,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,27,10.479739,243,31.439218,242,31.309838,5,0.646897,1,0.129379,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,31,11.174393,258,30.999928,256,30.759618,6,0.720929,2,0.240310,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,26,9.590557,264,32.460347,264,32.460347,9,1.106603,0,0.000000,0,0.000000
297503,0.000250,27153,1493,379,558.317681,5,7.365669,60,29.462674,60,29.462674,3,1.473134,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,75,11.545655,665,34.123826,658,33.764628,15,0.769710,7,0.359198,0,0.000000
297562,0.000200,345416,13091,3272,378.905436,56,6.484934,539,20.805830,538,20.767229,11,0.424609,1,0.038601,1,0.038601
297605,0.000182,226704,7226,1786,315.124568,37,6.528337,327,19.232126,327,19.232126,2,0.117628,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,413,8.726764,4244,29.892160,4224,29.751293,88,0.619819,20,0.140868,2,0.014087
297656,0.000296,2551776,144431,36410,570.739751,583,9.138733,6157,32.171058,6125,32.003854,131,0.684491,32,0.167204,5,0.026126
297660,0.000211,1480276,56175,13960,377.226950,248,6.701453,2472,22.266118,2459,22.149023,55,0.495403,13,0.117095,3,0.027022
297661,0.000188,824611,26843,6829,331.259224,102,4.947788,1130,18.271241,1124,18.174226,28,0.452739,6,0.097015,3,0.048508
297662,0.000250,104235,4400,1144,439.008011,22,8.442462,174,22.257399,174,22.257399,3,0.383748,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,19,6.952958,215,26.226069,213,25.982105,6,0.731890,2,0.243963,0,0.000000
297664,0.000211,133532,5611,1408,421.771560,31,9.286164,203,20.269798,203,20.269798,8,0.798810,0,0.000000,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,24,8.768324,243,29.593095,243,29.593095,10,1.217823,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,23,9.559335,224,31.033205,223,30.894664,7,0.969788,1,0.138541,0,0.000000
297673,0.000267,97839,5381,1410,576.457241,26,10.629708,238,32.434237,234,31.889124,5,0.681392,4,0.545113,0,0.000000
297674,0.000500,11685,663,156,534.017972,1,3.423192,28,31.949793,28,31.949793,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,54,8.416984,540,28.056612,535,27.796829,10,0.519567,5,0.259783,0,0.000000
