#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,476,201.825332,1047,147.976977,1016,143.595614,21,2.968020,31,4.381362,5,0.706671
297048,0.000133,95186,4681,1159,487.046414,435,182.799992,1021,143.018231,998,139.796469,17,2.381303,23,3.221762,6,0.840460
297049,0.000133,97896,4752,1222,499.305385,488,199.395277,1007,137.152352,976,132.930184,31,4.222168,31,4.222168,6,0.817194
297050,0.000182,72702,3402,841,462.710792,346,190.366152,743,136.264018,719,131.862489,15,2.750956,24,4.401530,1,0.183397
297281,0.000294,109872,6975,1752,637.833115,628,228.629678,1264,153.390612,1231,149.385952,22,2.669773,33,4.004660,3,0.364060
297282,0.000250,96621,6003,1536,635.886609,546,226.037818,1075,148.345943,1046,144.344052,22,3.035917,29,4.001891,8,1.103970
297283,0.000267,94768,5892,1478,623.839271,482,203.444201,1063,149.558219,1024,144.071135,16,2.251111,39,5.487084,7,0.984861
297284,0.000250,98380,5962,1516,616.385444,505,205.326286,1104,149.623907,1069,144.880396,13,1.761876,35,4.743512,6,0.813173
297285,0.000200,127208,5393,1400,440.223885,470,147.789447,1073,112.466721,1044,109.427080,16,1.677043,29,3.039641,6,0.628891
297286,0.000222,54003,3134,792,586.634076,263,194.803992,541,133.572826,534,131.844527,10,2.468999,7,1.728299,2,0.493800
297287,0.000250,96023,5584,1441,600.272851,478,199.118961,1073,148.992082,1048,145.520691,19,2.638257,25,3.471391,9,1.249701
297288,0.000267,93899,5412,1344,572.530059,457,194.677260,1004,142.564529,982,139.440605,19,2.697934,22,3.123924,5,0.709983
297289,0.000267,93859,5306,1323,563.824460,408,173.877838,993,141.062658,970,137.795346,19,2.699084,23,3.267312,9,1.278514
297290,0.000267,92673,5309,1346,580.967488,423,182.577450,989,142.292433,961,138.263932,16,2.302001,28,4.028502,8,1.151000
297291,0.000235,106074,5848,1540,580.726663,449,169.315761,1080,135.754285,1056,132.737523,24,3.016762,24,3.016762,4,0.502794
297494,0.000286,228287,9943,2525,442.425543,825,144.554880,1773,103.553860,1727,100.867183,32,1.868992,46,2.686677,9,0.525654
297495,0.000312,105503,6318,1613,611.546591,477,180.847938,1085,137.120903,1052,132.950406,26,3.285847,33,4.170498,7,0.884651
297496,0.000304,148333,8843,2233,602.158657,677,182.562208,1568,140.944137,1527,137.258735,34,3.056187,41,3.685402,8,0.719103
297497,0.000312,100818,5965,1487,589.974013,494,195.996747,1122,148.386201,1092,144.418655,21,2.777282,30,3.967545,11,1.454767
297498,0.000267,100514,5804,1473,586.186999,461,183.457031,1022,135.569838,1003,133.049459,18,2.387727,19,2.520379,4,0.530606
297499,0.000312,103056,5776,1514,587.641671,489,189.799721,1075,139.082958,1037,134.166537,21,2.716969,38,4.916421,10,1.293795
297501,0.000294,110968,5959,1521,548.266167,489,176.267032,1084,130.247759,1044,125.441569,18,2.162786,40,4.806190,6,0.720929
297502,0.000312,108440,5794,1456,537.071191,467,172.261158,1087,133.653019,1061,130.456166,21,2.582073,26,3.196852,5,0.614779
297503,0.000250,27153,1493,379,558.317681,115,169.410378,256,125.707411,249,122.270099,6,2.946267,7,3.437312,2,0.982089
297557,0.000316,259838,15691,3907,601.451674,1218,187.501443,2864,146.963364,2772,142.242474,49,2.514387,92,4.720890,14,0.718396
297562,0.000200,345416,13091,3272,378.905436,1036,119.971281,2300,88.781836,2238,86.388587,40,1.544032,62,2.393249,15,0.579012
297605,0.000182,226704,7226,1786,315.124568,593,104.629826,1329,78.163597,1293,76.046298,14,0.823394,36,2.117298,9,0.529325
297620,0.000290,1893027,101827,25742,543.933076,8113,171.429145,17767,125.139965,17279,121.702790,305,2.148235,488,3.437176,88,0.619819
297656,0.000296,2551776,144431,36410,570.739751,11338,177.727199,25403,132.733699,24646,128.778284,475,2.481932,757,3.955415,172,0.898720
297660,0.000211,1480276,56175,13960,377.226950,4417,119.356120,10020,90.253439,9750,87.821460,192,1.729407,270,2.431979,42,0.378308
297661,0.000188,824611,26843,6829,331.259224,2076,100.702028,4833,78.145938,4694,75.898414,91,1.471401,139,2.247524,38,0.614431
297662,0.000250,104235,4400,1144,439.008011,354,135.846884,736,94.146240,716,91.587918,15,1.918741,20,2.558322,4,0.511664
297663,0.000250,109306,4495,1127,412.420178,383,140.156990,819,99.903025,791,96.487537,17,2.073689,28,3.415488,4,0.487927
297664,0.000211,133532,5611,1408,421.771560,414,124.015217,925,92.362380,897,89.566546,22,2.196727,28,2.795834,5,0.499256
297670,0.000312,109485,6630,1694,618.897566,528,192.903137,1082,131.768431,1052,128.114962,25,3.044557,30,3.653469,6,0.730694
297672,0.000286,96241,5441,1369,568.988269,431,179.133633,981,135.908812,964,133.553614,13,1.801034,17,2.355199,3,0.415623
297673,0.000267,97839,5381,1410,576.457241,419,171.301833,996,135.733194,965,131.508567,20,2.725566,31,4.224628,4,0.545113
297674,0.000500,11685,663,156,534.017972,46,157.466838,122,139.209813,120,136.927685,3,3.423192,2,2.282128,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,1050,163.663570,2345,121.838435,2279,118.409294,39,2.026311,66,3.429141,12,0.623480
