#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,5,2.120014,161,22.754817,161,22.754817,8,1.130674,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,9,3.782069,126,17.649654,125,17.509578,5,0.700383,1,0.140077,1,0.140077
297049,0.000133,97896,4752,1222,499.305385,9,3.677372,166,22.609027,165,22.472828,5,0.680995,1,0.136199,0,0.000000
297050,0.000182,72702,3402,841,462.710792,2,1.100382,110,20.173677,110,20.173677,0,0.000000,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,13,4.732780,193,23.421193,189,22.935780,3,0.364060,4,0.485413,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,15,6.209830,169,23.321362,167,23.045370,2,0.275992,2,0.275992,1,0.137996
297283,0.000267,94768,5892,1478,623.839271,11,4.642917,150,21.104170,148,20.822781,7,0.984861,2,0.281389,0,0.000000
297284,0.000250,98380,5962,1516,616.385444,10,4.065867,164,22.226740,163,22.091211,6,0.813173,1,0.135529,0,0.000000
297285,0.000200,127208,5393,1400,440.223885,9,2.830011,151,15.827097,149,15.617466,5,0.524076,2,0.209630,1,0.104815
297286,0.000222,54003,3134,792,586.634076,6,4.444198,92,22.714787,91,22.467888,5,1.234499,1,0.246900,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,8,3.332535,147,20.411776,146,20.272921,2,0.277711,1,0.138856,0,0.000000
297288,0.000267,93899,5412,1344,572.530059,7,2.981927,161,22.861443,160,22.719447,5,0.709983,1,0.141997,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,8,3.409369,157,22.302958,156,22.160901,5,0.710285,1,0.142057,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,4,1.726501,145,20.861884,143,20.574133,6,0.863250,2,0.287750,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,5,1.885476,175,21.997222,173,21.745825,7,0.879889,2,0.251397,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,13,2.277834,299,17.463398,295,17.229774,13,0.759278,4,0.233624,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,9,3.412225,169,21.358002,168,21.231624,6,0.758272,1,0.126379,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,7,1.887645,261,23.460727,261,23.460727,10,0.898878,0,0.000000,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,7,2.777282,144,19.044218,144,19.044218,5,0.661258,0,0.000000,0,0.000000
297498,0.000267,100514,5804,1473,586.186999,10,3.979545,152,20.163029,151,20.030377,3,0.397955,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,5,1.940692,166,21.476996,164,21.218237,7,0.905656,2,0.258759,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,15,5.406964,171,20.546464,169,20.306154,9,1.081393,2,0.240310,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,11,4.057543,147,18.074511,144,17.705644,6,0.737735,3,0.368868,0,0.000000
297503,0.000250,27153,1493,379,558.317681,1,1.473134,41,20.132828,41,20.132828,0,0.000000,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,26,4.002494,449,23.039997,445,22.834741,18,0.923652,4,0.205256,1,0.051314
297562,0.000200,345416,13091,3272,378.905436,21,2.431850,358,13.819086,355,13.703283,20,0.772016,3,0.115802,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,13,2.293740,197,11.586327,197,11.586327,6,0.352883,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,155,3.275178,2576,18.143781,2554,17.988826,90,0.633905,22,0.154955,10,0.070434
297656,0.000296,2551776,144431,36410,570.739751,186,2.915616,3699,19.327715,3677,19.212763,130,0.679265,22,0.114953,2,0.010450
297660,0.000211,1480276,56175,13960,377.226950,89,2.404957,1403,12.637283,1397,12.583239,44,0.396322,6,0.054044,1,0.009007
297661,0.000188,824611,26843,6829,331.259224,32,1.552247,693,11.205283,691,11.172945,24,0.388062,2,0.032338,2,0.032338
297662,0.000250,104235,4400,1144,439.008011,6,2.302490,119,15.222014,118,15.094098,3,0.383748,1,0.127916,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,5,1.829726,116,14.149879,115,14.027897,2,0.243963,1,0.121982,1,0.121982
297664,0.000211,133532,5611,1408,421.771560,7,2.096876,150,14.977683,147,14.678130,7,0.698959,3,0.299554,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,8,2.922775,160,19.485165,159,19.363383,5,0.608911,1,0.121782,1,0.121782
297672,0.000286,96241,5441,1369,568.988269,9,3.740610,136,18.841589,132,18.287424,3,0.415623,4,0.554164,1,0.138541
297673,0.000267,97839,5381,1410,576.457241,12,4.906019,121,16.489675,118,16.080840,6,0.817670,3,0.408835,1,0.136278
297674,0.000500,11685,663,156,534.017972,0,0.000000,16,18.257025,16,18.257025,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,16,2.493921,365,18.964191,362,18.808321,13,0.675437,3,0.155870,1,0.051957
