#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,3,1.272008,105,14.840098,105,14.840098,1,0.141334,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,7,2.941609,118,16.529041,118,16.529041,6,0.840460,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1222,499.305385,4,1.634388,126,17.161069,125,17.024870,8,1.089592,1,0.136199,0,0.000000
297050,0.000182,72702,3402,841,462.710792,2,1.100382,86,15.772147,86,15.772147,1,0.183397,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,7,2.548420,153,18.567060,152,18.445707,4,0.485413,1,0.121353,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,6,2.483932,116,16.007562,116,16.007562,1,0.137996,0,0.000000,0,0.000000
297283,0.000267,94768,5892,1478,623.839271,5,2.110417,136,19.134448,133,18.712364,1,0.140694,3,0.422083,1,0.140694
297284,0.000250,98380,5962,1516,616.385444,5,2.032934,141,19.109575,140,18.974046,0,0.000000,1,0.135529,1,0.135529
297285,0.000200,127208,5393,1400,440.223885,9,2.830011,122,12.787456,121,12.682641,1,0.104815,1,0.104815,0,0.000000
297286,0.000222,54003,3134,792,586.634076,2,1.481399,63,15.554691,63,15.554691,2,0.493800,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,2,0.833134,127,17.634664,127,17.634664,2,0.277711,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1344,572.530059,3,1.277969,115,16.329602,115,16.329602,3,0.425990,0,0.000000,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,2,0.852342,119,16.904790,119,16.904790,3,0.426171,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,1,0.431625,110,15.826256,110,15.826256,4,0.575500,0,0.000000,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,2,0.754190,136,17.094984,136,17.094984,3,0.377095,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,7,1.226526,191,11.155548,191,11.155548,4,0.233624,0,0.000000,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,4,1.516545,115,14.533552,115,14.533552,1,0.126379,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,5,1.348318,176,15.820260,175,15.730372,6,0.539327,1,0.089888,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,1,0.396755,135,17.853955,134,17.721703,3,0.396755,1,0.132252,0,0.000000
297498,0.000267,100514,5804,1473,586.186999,7,2.785682,120,15.918181,119,15.785529,2,0.265303,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,4,1.552554,115,14.878642,114,14.749263,2,0.258759,1,0.129379,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,6,2.162786,120,14.418571,120,14.418571,2,0.240310,0,0.000000,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,7,2.582073,126,15.492438,126,15.492438,3,0.368868,0,0.000000,0,0.000000
297503,0.000250,27153,1493,379,558.317681,0,0.000000,27,13.258204,27,13.258204,1,0.491045,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,15,2.309131,332,17.036256,331,16.984942,8,0.410512,1,0.051314,0,0.000000
297562,0.000200,345416,13091,3272,378.905436,10,1.158024,253,9.766002,253,9.766002,6,0.231605,0,0.000000,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,10,1.764415,143,8.410379,143,8.410379,0,0.000000,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,74,1.563633,1986,13.988179,1981,13.952962,40,0.281736,5,0.035217,0,0.000000
297656,0.000296,2551776,144431,36410,570.739751,97,1.520510,2775,14.499705,2765,14.447454,58,0.303057,10,0.052251,3,0.015675
297660,0.000211,1480276,56175,13960,377.226950,49,1.324077,1140,10.268355,1136,10.232326,32,0.288235,4,0.036029,1,0.009007
297661,0.000188,824611,26843,6829,331.259224,13,0.630600,530,8.569697,528,8.537359,14,0.226369,2,0.032338,0,0.000000
297662,0.000250,104235,4400,1144,439.008011,2,0.767497,80,10.233287,80,10.233287,1,0.127916,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,4,1.463781,96,11.710245,96,11.710245,1,0.121982,0,0.000000,0,0.000000
297664,0.000211,133532,5611,1408,421.771560,4,1.198215,103,10.284676,103,10.284676,6,0.599107,0,0.000000,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,5,1.826734,103,12.543575,103,12.543575,3,0.365347,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,6,2.493740,110,15.239520,109,15.100979,5,0.692705,1,0.138541,0,0.000000
297673,0.000267,97839,5381,1410,576.457241,8,3.270679,103,14.036666,102,13.900387,2,0.272557,1,0.136278,0,0.000000
297674,0.000500,11685,663,156,534.017972,0,0.000000,16,18.257025,16,18.257025,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,5,0.779350,245,12.729389,241,12.521562,4,0.207827,4,0.207827,0,0.000000
