#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,4557,1166,494.387263,5,2.120014,153,21.624143,153,21.624143,3,0.424003,0,0.000000,0,0.000000
297048,0.000133,95186,4681,1159,487.046414,9,3.782069,165,23.112643,165,23.112643,7,0.980536,0,0.000000,0,0.000000
297049,0.000133,97896,4752,1222,499.305385,9,3.677372,161,21.928032,160,21.791834,9,1.225791,1,0.136199,0,0.000000
297050,0.000182,72702,3402,841,462.710792,2,1.100382,101,18.523103,101,18.523103,2,0.366794,0,0.000000,0,0.000000
297281,0.000294,109872,6975,1752,637.833115,13,4.732780,192,23.299840,191,23.178486,5,0.606767,1,0.121353,0,0.000000
297282,0.000250,96621,6003,1536,635.886609,15,6.209830,155,21.389415,153,21.113423,3,0.413989,2,0.275992,2,0.275992
297283,0.000267,94768,5892,1478,623.839271,11,4.642917,169,23.777365,166,23.355282,2,0.281389,3,0.422083,1,0.140694
297284,0.000250,98380,5962,1516,616.385444,10,4.065867,197,26.699194,196,26.563665,2,0.271058,1,0.135529,1,0.135529
297285,0.000200,127208,5393,1400,440.223885,9,2.830011,156,16.351173,155,16.246358,1,0.104815,1,0.104815,0,0.000000
297286,0.000222,54003,3134,792,586.634076,6,4.444198,85,20.986488,85,20.986488,2,0.493800,0,0.000000,0,0.000000
297287,0.000250,96023,5584,1441,600.272851,8,3.332535,177,24.577445,177,24.577445,4,0.555422,0,0.000000,0,0.000000
297288,0.000267,93899,5412,1344,572.530059,7,2.981927,146,20.731495,146,20.731495,3,0.425990,0,0.000000,0,0.000000
297289,0.000267,93859,5306,1323,563.824460,8,3.409369,149,21.166502,149,21.166502,3,0.426171,0,0.000000,0,0.000000
297290,0.000267,92673,5309,1346,580.967488,4,1.726501,145,20.861884,145,20.861884,6,0.863250,0,0.000000,0,0.000000
297291,0.000235,106074,5848,1540,580.726663,5,1.885476,177,22.248619,177,22.248619,4,0.502794,0,0.000000,0,0.000000
297494,0.000286,228287,9943,2525,442.425543,13,2.277834,271,15.828029,271,15.828029,6,0.350436,0,0.000000,0,0.000000
297495,0.000312,105503,6318,1613,611.546591,9,3.412225,158,19.967837,158,19.967837,3,0.379136,0,0.000000,0,0.000000
297496,0.000304,148333,8843,2233,602.158657,7,1.887645,230,20.674204,229,20.584316,6,0.539327,1,0.089888,0,0.000000
297497,0.000312,100818,5965,1487,589.974013,7,2.777282,169,22.350506,167,22.086003,5,0.661258,2,0.264503,1,0.132252
297498,0.000267,100514,5804,1473,586.186999,10,3.979545,152,20.163029,151,20.030377,3,0.397955,1,0.132652,0,0.000000
297499,0.000312,103056,5776,1514,587.641671,5,1.940692,151,19.536304,150,19.406924,3,0.388138,1,0.129379,0,0.000000
297501,0.000294,110968,5959,1521,548.266167,15,5.406964,158,18.984452,157,18.864297,4,0.480619,1,0.120155,0,0.000000
297502,0.000312,108440,5794,1456,537.071191,11,4.057543,158,19.427026,158,19.427026,5,0.614779,0,0.000000,0,0.000000
297503,0.000250,27153,1493,379,558.317681,1,1.473134,41,20.132828,41,20.132828,3,1.473134,0,0.000000,0,0.000000
297557,0.000316,259838,15691,3907,601.451674,26,4.002494,440,22.578171,438,22.475542,9,0.461826,2,0.102628,0,0.000000
297562,0.000200,345416,13091,3272,378.905436,21,2.431850,340,13.124271,340,13.124271,7,0.270206,0,0.000000,0,0.000000
297605,0.000182,226704,7226,1786,315.124568,13,2.293740,210,12.350907,210,12.350907,1,0.058814,0,0.000000,0,0.000000
297620,0.000290,1893027,101827,25742,543.933076,155,3.275178,2654,18.693165,2642,18.608645,48,0.338083,12,0.084521,1,0.007043
297656,0.000296,2551776,144431,36410,570.739751,186,2.915616,3758,19.635997,3745,19.568071,83,0.433685,13,0.067927,3,0.015675
297660,0.000211,1480276,56175,13960,377.226950,89,2.404957,1534,13.817243,1530,13.781214,41,0.369300,4,0.036029,1,0.009007
297661,0.000188,824611,26843,6829,331.259224,32,1.552247,733,11.852053,730,11.803545,17,0.274877,3,0.048508,0,0.000000
297662,0.000250,104235,4400,1144,439.008011,6,2.302490,111,14.198686,111,14.198686,2,0.255832,0,0.000000,0,0.000000
297663,0.000250,109306,4495,1127,412.420178,5,1.829726,128,15.613660,128,15.613660,2,0.243963,0,0.000000,0,0.000000
297664,0.000211,133532,5611,1408,421.771560,7,2.096876,132,13.180361,132,13.180361,6,0.599107,0,0.000000,0,0.000000
297670,0.000312,109485,6630,1694,618.897566,8,2.922775,146,17.780213,146,17.780213,5,0.608911,0,0.000000,0,0.000000
297672,0.000286,96241,5441,1369,568.988269,9,3.740610,142,19.672835,141,19.534294,5,0.692705,1,0.138541,0,0.000000
297673,0.000267,97839,5381,1410,576.457241,12,4.906019,156,21.259416,154,20.986859,2,0.272557,2,0.272557,0,0.000000
297674,0.000500,11685,663,156,534.017972,0,0.000000,20,22.821281,20,22.821281,0,0.000000,0,0.000000,0,0.000000
297723,0.000297,256624,13418,3418,532.763888,16,2.493921,342,17.769188,338,17.561361,5,0.259783,4,0.207827,0,0.000000
