#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,1576,253.378243,729,117.203514,363,58.360598,79,12.701067,366,58.842917,98,15.755754
305746,0.022475,240933,3455,1948,323.409413,1550,257.332951,725,120.365413,382,63.420121,46,7.636978,343,56.945292,32,5.312680
305747,0.023100,63059,870,587,372.349704,362,229.626223,164,104.029560,80,50.746127,15,9.514899,84,53.283433,22,13.955185
305748,0.022500,61438,819,358,233.080504,368,239.591133,180,117.191315,89,57.944595,4,2.604251,91,59.246720,1,0.651063
305749,0.022200,61041,843,377,247.047067,341,223.456365,158,103.536967,89,58.321456,5,3.276486,69,45.215511,2,1.310595
305750,0.024111,60062,820,574,382.271653,363,241.750191,167,111.218408,91,60.604042,20,13.319570,76,50.614365,15,9.989677
305751,0.022300,62092,787,565,363.976036,388,249.951685,179,115.312762,84,54.113251,19,12.239902,95,61.199510,26,16.749340
305752,0.022200,61887,830,601,388.449917,378,244.316254,175,113.109377,94,60.755894,31,20.036518,81,52.353483,15,9.695089
305753,0.021500,60433,795,564,373.305975,360,238.280410,171,113.183195,88,58.246322,11,7.280790,83,54.936872,16,10.590240
305754,0.021600,61122,859,597,390.694022,339,221.851379,150,98.164327,80,52.354308,13,8.507575,70,45.810019,9,5.889860
305755,0.021700,61475,815,569,370.231802,374,243.350956,172,111.915413,90,58.560390,21,13.664091,82,53.355022,18,11.712078
305756,0.023471,113035,1600,626,221.524307,694,245.587650,327,115.716371,173,61.219976,4,1.415491,154,54.496395,1,0.353873
305757,0.021842,1717374,19706,10070,234.544135,8446,196.718944,3970,92.466754,2098,48.865302,227,5.287142,1872,43.601452,174,4.052699
305758,0.002923,626302,934,619,39.533644,392,25.035845,163,10.410313,87,5.556425,14,0.894137,76,4.853888,12,0.766403
306029,0.275000,259155,4786,1315,202.967336,425,65.597808,1152,177.808647,1030,158.978218,38,5.865216,122,18.830430,34,5.247825
306091,0.381910,1782405,129805,35001,785.478048,12495,280.407651,31209,700.379543,28366,636.578107,722,16.202827,2843,63.801437,595,13.352745
306126,0.041094,1521414,12672,3441,90.468472,1257,33.048204,3063,80.530349,2758,72.511493,65,1.708937,305,8.018856,62,1.630063
306139,0.085532,653362,11220,3053,186.910166,1074,65.752217,2730,167.135524,2484,152.074960,67,4.101861,246,15.060564,51,3.122312
306425,0.243153,986696,47482,12890,522.552032,4565,185.062066,11477,465.269951,10433,422.946885,268,10.864542,1044,42.323066,187,7.580856
306432,0.018331,1416543,5393,1472,41.565981,465,13.130558,1192,33.659409,1076,30.383829,28,0.790657,116,3.275580,30,0.847133
306458,0.232209,689146,32438,8706,505.321079,3183,184.750401,7913,459.293096,7139,414.367928,169,9.809242,774,44.925168,156,9.054685
306459,0.219250,11327,461,153,540.301933,53,187.163415,114,402.577911,105,370.795445,2,7.062770,9,31.782467,0,0.000000
