#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,235,37.781654,192,30.868415,184,29.582231,29,4.662417,8,1.286184,1,0.160773
305746,0.022475,240933,3455,1948,323.409413,226,37.520805,194,32.208124,186,30.879954,24,3.984510,8,1.328170,1,0.166021
305747,0.023100,63059,870,587,372.349704,41,26.007390,42,26.641716,39,24.738737,5,3.171633,3,1.902980,0,0.000000
305748,0.022500,61438,819,358,233.080504,39,25.391452,39,25.391452,37,24.089326,1,0.651063,2,1.302126,1,0.651063
305749,0.022200,61041,843,377,247.047067,61,39.973133,46,30.143674,42,27.522485,0,0.000000,4,2.621189,0,0.000000
305750,0.024111,60062,820,574,382.271653,38,25.307183,52,34.630881,51,33.964903,4,2.663914,1,0.665978,1,0.665978
305751,0.022300,62092,787,565,363.976036,57,36.719706,44,28.345036,44,28.345036,8,5.153643,0,0.000000,0,0.000000
305752,0.022200,61887,830,601,388.449917,54,34.902322,51,32.963304,48,31.024286,8,5.170714,3,1.939018,0,0.000000
305753,0.021500,60433,795,564,373.305975,47,31.108831,27,17.871031,26,17.209141,1,0.661890,1,0.661890,0,0.000000
305754,0.021600,61122,859,597,390.694022,42,27.486012,44,28.794869,43,28.140440,8,5.235431,1,0.654429,0,0.000000
305755,0.021700,61475,815,569,370.231802,64,41.642944,49,31.882879,45,29.280195,6,3.904026,4,2.602684,0,0.000000
305756,0.023471,113035,1600,626,221.524307,102,36.095015,91,32.202415,85,30.079179,2,0.707745,6,2.123236,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,1209,28.159271,1024,23.850367,970,22.592633,78,1.816727,54,1.257734,5,0.116457
305758,0.002923,626302,934,619,39.533644,56,3.576549,44,2.810146,38,2.426944,4,0.255468,6,0.383202,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,46,7.099998,332,51.243464,329,50.780421,10,1.543478,3,0.463043,1,0.154348
306091,0.381910,1782405,129805,35001,785.478048,1667,37.410128,8599,192.975222,8532,191.471635,220,4.937150,67,1.503586,12,0.269299
306126,0.041094,1521414,12672,3441,90.468472,179,4.706148,793,20.849026,784,20.612404,25,0.657283,9,0.236622,1,0.026291
306139,0.085532,653362,11220,3053,186.910166,131,8.020056,763,46.712236,754,46.161240,30,1.836654,9,0.550996,2,0.122444
306425,0.243153,986696,47482,12890,522.552032,611,24.769534,3112,126.158412,3078,124.780074,74,2.999911,34,1.378337,9,0.364854
306432,0.018331,1416543,5393,1472,41.565981,58,1.637790,333,9.403174,331,9.346698,5,0.141189,2,0.056476,1,0.028238
306458,0.232209,689146,32438,8706,505.321079,395,22.926927,2141,124.269748,2125,123.341063,61,3.540614,16,0.928686,4,0.232171
306459,0.219250,11327,461,153,540.301933,7,24.719696,16,56.502163,16,56.502163,1,3.531385,0,0.000000,0,0.000000
