#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,3090,496.788559,1279,205.628663,641,103.055491,120,19.292760,638,102.573172,136,21.865128
305746,0.022475,240933,3455,1948,323.409413,3040,504.704627,1197,198.727447,617,102.435117,75,12.451594,580,96.292330,48,7.969020
305747,0.023100,63059,870,587,372.349704,737,467.498692,280,177.611443,132,83.731109,20,12.686532,148,93.880334,32,20.298451
305748,0.022500,61438,819,358,233.080504,746,485.692894,310,201.829487,168,109.378561,8,5.208503,142,92.450926,3,1.953189
305749,0.022200,61041,843,377,247.047067,722,473.124621,280,183.483233,145,95.018103,10,6.552973,135,88.465130,4,2.621189
305750,0.024111,60062,820,574,382.271653,740,492.824082,288,191.801805,160,106.556558,29,19.313376,128,85.245247,21,13.985548
305751,0.022300,62092,787,565,363.976036,752,484.442440,282,181.665915,135,86.967725,24,15.460929,147,94.698190,29,18.681956
305752,0.022200,61887,830,601,388.449917,747,482.815454,318,205.535896,176,113.755716,44,28.438929,142,91.780180,27,17.451161
305753,0.021500,60433,795,564,373.305975,715,473.251369,280,185.329208,147,97.297834,19,12.575911,133,88.031374,22,14.561581
305754,0.021600,61122,859,597,390.694022,686,448.938189,281,183.894506,139,90.965610,27,17.669579,142,92.928896,20,13.088577
305755,0.021700,61475,815,569,370.231802,706,459.373729,277,180.235868,138,89.792599,32,20.821472,139,90.443270,27,17.568117
305756,0.023471,113035,1600,626,221.524307,1317,466.050338,536,189.675764,273,96.607246,7,2.477109,263,93.068519,4,1.415491
305757,0.021842,1717374,19706,10070,234.544135,16988,395.673860,6769,157.659310,3538,82.404881,352,8.198564,3231,75.254429,256,5.962592
305758,0.002923,626302,934,619,39.533644,773,49.369154,299,19.096219,166,10.601914,25,1.596674,133,8.494305,19,1.213472
306029,0.275000,259155,4786,1315,202.967336,894,137.986919,1930,297.891223,1744,269.182536,47,7.254346,186,28.708688,44,6.791303
306091,0.381910,1782405,129805,35001,785.478048,24961,560.164497,53112,1191.917662,48112,1079.709718,1052,23.608551,5000,112.207944,882,19.793481
306126,0.041094,1521414,12672,3441,90.468472,2570,67.568722,5239,137.740286,4714,123.937337,94,2.471385,525,13.802949,93,2.445094
306139,0.085532,653362,11220,3053,186.910166,2189,134.014528,4694,287.375146,4253,260.376330,91,5.571184,441,26.998815,74,4.530413
306425,0.243153,986696,47482,12890,522.552032,9357,379.326561,19430,787.679285,17612,713.978774,386,15.648183,1818,73.700512,291,11.796947
306432,0.018331,1416543,5393,1472,41.565981,987,27.870668,2043,57.689742,1840,51.957477,39,1.101273,203,5.732265,42,1.185986
306458,0.232209,689146,32438,8706,505.321079,6600,383.082830,13433,779.689645,12106,702.666779,242,14.046370,1327,77.022866,233,13.523985
306459,0.219250,11327,461,153,540.301933,98,346.075748,198,699.214267,181,639.180719,2,7.062770,17,60.033548,0,0.000000
