#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,57,9.164061,98,15.755754,97,15.594981,15,2.411595,1,0.160773,1,0.160773
305746,0.022475,240933,3455,1948,323.409413,51,8.467084,101,16.768147,98,16.270083,16,2.656340,3,0.498064,1,0.166021
305747,0.023100,63059,870,587,372.349704,7,4.440286,20,12.686532,19,12.052205,4,2.537306,1,0.634327,0,0.000000
305748,0.022500,61438,819,358,233.080504,5,3.255314,21,13.672320,21,13.672320,1,0.651063,0,0.000000,0,0.000000
305749,0.022200,61041,843,377,247.047067,12,7.863567,24,15.727134,23,15.071837,0,0.000000,1,0.655297,0,0.000000
305750,0.024111,60062,820,574,382.271653,8,5.327828,33,21.977290,33,21.977290,3,1.997935,0,0.000000,0,0.000000
305751,0.022300,62092,787,565,363.976036,6,3.865232,31,19.970367,31,19.970367,5,3.221027,0,0.000000,0,0.000000
305752,0.022200,61887,830,601,388.449917,12,7.756072,23,14.865804,23,14.865804,6,3.878036,0,0.000000,0,0.000000
305753,0.021500,60433,795,564,373.305975,9,5.957010,15,9.928350,14,9.266460,1,0.661890,1,0.661890,0,0.000000
305754,0.021600,61122,859,597,390.694022,5,3.272144,26,17.015150,26,17.015150,5,3.272144,0,0.000000,0,0.000000
305755,0.021700,61475,815,569,370.231802,13,8.458723,24,15.616104,23,14.965433,4,2.602684,1,0.650671,0,0.000000
305756,0.023471,113035,1600,626,221.524307,27,9.554563,50,17.693635,48,16.985889,1,0.353873,2,0.707745,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,222,5.170685,535,12.460885,527,12.274554,42,0.978238,8,0.186331,2,0.046583
305758,0.002923,626302,934,619,39.533644,13,0.830270,32,2.043742,26,1.660541,1,0.063867,6,0.383202,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,5,0.771739,180,27.782601,180,27.782601,5,0.771739,0,0.000000,0,0.000000
306091,0.381910,1782405,129805,35001,785.478048,348,7.809673,4472,100.358785,4452,99.909953,122,2.737874,20,0.448832,5,0.112208
306126,0.041094,1521414,12672,3441,90.468472,30,0.788740,434,11.410438,432,11.357855,16,0.420661,2,0.052583,1,0.026291
306139,0.085532,653362,11220,3053,186.910166,19,1.163214,415,25.407048,411,25.162161,17,1.040771,4,0.244887,1,0.061222
306425,0.243153,986696,47482,12890,522.552032,132,5.351192,1668,67.619611,1660,67.295297,51,2.067506,8,0.324315,3,0.121618
306432,0.018331,1416543,5393,1472,41.565981,16,0.451804,175,4.941608,175,4.941608,3,0.084713,0,0.000000,0,0.000000
306458,0.232209,689146,32438,8706,505.321079,86,4.991685,1101,63.905181,1097,63.673010,31,1.799328,4,0.232171,1,0.058043
306459,0.219250,11327,461,153,540.301933,0,0.000000,7,24.719696,7,24.719696,0,0.000000,0,0.000000,0,0.000000
