#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,235,37.781654,196,31.511507,154,24.759041,38,6.109374,42,6.752466,15,2.411595
305746,0.022475,240933,3455,1948,323.409413,226,37.520805,204,33.868337,161,26.729423,31,5.146659,43,7.138914,7,1.162149
305747,0.023100,63059,870,587,372.349704,41,26.007390,42,26.641716,37,23.470084,5,3.171633,5,3.171633,1,0.634327
305748,0.022500,61438,819,358,233.080504,39,25.391452,46,29.948892,39,25.391452,0,0.000000,7,4.557440,0,0.000000
305749,0.022200,61041,843,377,247.047067,61,39.973133,51,33.420160,41,26.867188,2,1.310595,10,6.552973,0,0.000000
305750,0.024111,60062,820,574,382.271653,38,25.307183,37,24.641204,35,23.309247,9,5.993806,2,1.331957,1,0.665978
305751,0.022300,62092,787,565,363.976036,57,36.719706,43,27.700831,35,22.547188,8,5.153643,8,5.153643,2,1.288411
305752,0.022200,61887,830,601,388.449917,54,34.902322,50,32.316965,41,26.499911,15,9.695089,9,5.817054,3,1.939018
305753,0.021500,60433,795,564,373.305975,47,31.108831,39,25.813711,30,19.856701,3,1.985670,9,5.957010,3,1.985670
305754,0.021600,61122,859,597,390.694022,42,27.486012,41,26.831583,34,22.250581,9,5.889860,7,4.581002,1,0.654429
305755,0.021700,61475,815,569,370.231802,64,41.642944,48,31.232208,38,24.725498,7,4.554697,10,6.506710,2,1.301342
305756,0.023471,113035,1600,626,221.524307,102,36.095015,93,32.910161,76,26.894325,2,0.707745,17,6.015836,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,1209,28.159271,1086,25.294432,908,21.148568,98,2.282555,178,4.145865,20,0.465827
305758,0.002923,626302,934,619,39.533644,56,3.576549,36,2.299210,32,2.043742,6,0.383202,4,0.255468,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,46,7.099998,322,49.699986,308,47.539118,18,2.778260,14,2.160869,3,0.463043
306091,0.381910,1782405,129805,35001,785.478048,1667,37.410128,8448,189.586542,8185,183.684404,316,7.091542,263,5.902138,68,1.526028
306126,0.041094,1521414,12672,3441,90.468472,179,4.706148,880,23.136372,851,22.373923,28,0.736157,29,0.762449,7,0.184039
306139,0.085532,653362,11220,3053,186.910166,131,8.020056,720,44.079699,698,42.732819,29,1.775432,22,1.346880,8,0.489774
306425,0.243153,986696,47482,12890,522.552032,611,24.769534,3086,125.104389,2996,121.455849,125,5.067417,90,3.648540,17,0.689169
306432,0.018331,1416543,5393,1472,41.565981,58,1.637790,316,8.923132,304,8.584279,16,0.451804,12,0.338853,5,0.141189
306458,0.232209,689146,32438,8706,505.321079,395,22.926927,2042,118.523506,1979,114.866806,80,4.643428,63,3.656700,14,0.812600
306459,0.219250,11327,461,153,540.301933,7,24.719696,28,98.878785,28,98.878785,2,7.062770,0,0.000000,0,0.000000
