#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],BMTF, rate_BMTF [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
305745,0.022233,248798,3603,2502,402.254037,18,2.893914,61,9.807153,61,9.807153,10,1.607730,0,0.000000,0,0.000000
305746,0.022475,240933,3455,1948,323.409413,22,3.652468,60,9.961276,59,9.795254,12,1.992255,1,0.166021,0,0.000000
305747,0.023100,63059,870,587,372.349704,1,0.634327,11,6.977592,11,6.977592,2,1.268653,0,0.000000,0,0.000000
305748,0.022500,61438,819,358,233.080504,4,2.604251,13,8.463817,13,8.463817,1,0.651063,0,0.000000,0,0.000000
305749,0.022200,61041,843,377,247.047067,5,3.276486,16,10.484756,15,9.829459,0,0.000000,1,0.655297,0,0.000000
305750,0.024111,60062,820,574,382.271653,4,2.663914,20,13.319570,20,13.319570,2,1.331957,0,0.000000,0,0.000000
305751,0.022300,62092,787,565,363.976036,2,1.288411,16,10.307286,16,10.307286,2,1.288411,0,0.000000,0,0.000000
305752,0.022200,61887,830,601,388.449917,3,1.939018,17,10.987768,17,10.987768,5,3.231696,0,0.000000,0,0.000000
305753,0.021500,60433,795,564,373.305975,2,1.323780,5,3.309450,4,2.647560,1,0.661890,1,0.661890,0,0.000000
305754,0.021600,61122,859,597,390.694022,2,1.308858,18,11.779719,18,11.779719,2,1.308858,0,0.000000,0,0.000000
305755,0.021700,61475,815,569,370.231802,6,3.904026,11,7.157381,11,7.157381,2,1.301342,0,0.000000,0,0.000000
305756,0.023471,113035,1600,626,221.524307,7,2.477109,32,11.323926,31,10.970054,0,0.000000,1,0.353873,0,0.000000
305757,0.021842,1717374,19706,10070,234.544135,61,1.420774,343,7.988941,339,7.895776,26,0.605576,4,0.093165,1,0.023291
305758,0.002923,626302,934,619,39.533644,5,0.319335,24,1.532807,21,1.341206,1,0.063867,3,0.191601,1,0.063867
306029,0.275000,259155,4786,1315,202.967336,0,0.000000,95,14.663039,95,14.663039,3,0.463043,0,0.000000,0,0.000000
306091,0.381910,1782405,129805,35001,785.478048,128,2.872523,2765,62.050993,2757,61.871460,72,1.615794,8,0.179533,1,0.022442
306126,0.041094,1521414,12672,3441,90.468472,9,0.236622,263,6.914620,262,6.888329,13,0.341787,1,0.026291,0,0.000000
306139,0.085532,653362,11220,3053,186.910166,6,0.367331,258,15.795225,255,15.611560,10,0.612218,3,0.183665,1,0.061222
306425,0.243153,986696,47482,12890,522.552032,38,1.540495,1005,40.742032,999,40.498796,37,1.499955,6,0.243236,2,0.081079
306432,0.018331,1416543,5393,1472,41.565981,3,0.084713,102,2.880251,102,2.880251,1,0.028238,0,0.000000,0,0.000000
306458,0.232209,689146,32438,8706,505.321079,31,1.799328,657,38.134154,654,37.960026,15,0.870643,3,0.174129,0,0.000000
306459,0.219250,11327,461,153,540.301933,0,0.000000,5,17.656926,5,17.656926,0,0.000000,0,0.000000,0,0.000000
