#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,3444,14310,6067.480045,907,128.190179,845,119.427455,1,0.141334,62,8.762725,1,0.141334
297048,0.000133,95186,3319,14180,5958.859496,974,136.434630,897,125.648730,2,0.280153,77,10.785900,0,0.000000
297049,0.000133,97896,3562,14546,5943.450192,900,122.579063,840,114.407126,2,0.272398,60,8.171938,0,0.000000
297050,0.000182,72702,2494,10617,5841.379880,617,113.155988,561,102.885753,0,0.000000,56,10.270236,0,0.000000
297281,0.000294,109872,5354,22316,8124.362895,1208,146.594825,1107,134.338139,1,0.121353,101,12.256687,0,0.000000
297282,0.000250,96621,4679,19688,8150.609081,993,137.030252,910,125.576565,1,0.137996,83,11.453687,0,0.000000
297283,0.000267,94768,4581,19270,8133.547189,964,135.629467,887,124.795993,0,0.000000,77,10.833474,0,0.000000
297284,0.000250,98380,4527,19362,7872.331775,1109,150.301552,1030,139.594769,2,0.271058,79,10.706783,0,0.000000
297285,0.000200,127208,4256,17930,5638.010188,899,94.228874,836,87.625516,1,0.104815,63,6.603358,0,0.000000
297286,0.000222,54003,2486,10480,7762.531711,523,129.128629,494,121.968533,1,0.246900,29,7.160096,0,0.000000
297287,0.000250,96023,4313,18246,7600.679004,933,129.552295,848,117.749567,2,0.277711,85,11.802728,0,0.000000
297288,0.000267,93899,4067,17605,7499.547386,900,127.796888,819,116.295168,0,0.000000,81,11.501720,0,0.000000
297289,0.000267,93859,4158,17132,7301.164513,930,132.113063,860,122.169069,1,0.142057,70,9.943994,0,0.000000
297290,0.000267,92673,4026,17118,7388.559775,897,129.055928,835,120.135674,2,0.287750,62,8.920254,0,0.000000
297291,0.000235,106074,4568,19164,7226.653091,997,125.321317,929,116.773825,1,0.125698,68,8.547492,0,0.000000
297494,0.000286,228287,7641,32381,5673.735254,1729,100.983995,1622,94.734552,1,0.058406,107,6.249443,1,0.058406
297495,0.000312,105503,4921,20727,7858.354739,1002,126.631470,929,117.405824,1,0.126379,73,9.225646,1,0.126379
297496,0.000304,148333,6806,28827,7773.590502,1467,131.865465,1354,121.708139,0,0.000000,113,10.157326,0,0.000000
297497,0.000312,100818,4556,19438,7712.114900,943,124.713180,860,113.736304,1,0.132252,83,10.976876,1,0.132252
297498,0.000267,100514,4385,19102,7601.727123,866,114.876203,795,105.457946,2,0.265303,71,9.418257,0,0.000000
297499,0.000312,103056,4472,19205,7454.199658,1002,129.638255,934,120.840449,2,0.258759,68,8.797806,0,0.000000
297501,0.000294,110968,4576,19854,7156.657775,972,116.790426,907,108.980367,0,0.000000,65,7.810059,0,0.000000
297502,0.000312,108440,4474,19290,7115.455551,936,115.086684,862,105.987950,1,0.122956,74,9.098734,0,0.000000
297503,0.000250,27153,1131,4946,7286.119397,243,119.323832,218,107.047717,0,0.000000,25,12.276114,0,0.000000
297557,0.000316,259838,11993,51015,7853.354783,2607,133.775660,2405,123.410227,3,0.153942,202,10.365433,0,0.000000
297562,0.000200,345416,10022,43242,5007.527156,2150,82.991716,1996,77.047193,4,0.154403,154,5.944523,1,0.038601
297605,0.000182,226704,5758,24119,4255.593196,1201,70.635425,1131,66.518456,0,0.000000,70,4.116969,0,0.000000
297620,0.000290,1893027,77669,334401,7065.953101,16248,114.441051,15063,106.094630,13,0.091564,1185,8.346421,5,0.035217
297656,0.000296,2551776,110287,473608,7423.974518,23106,120.731600,21398,111.807097,30,0.156754,1708,8.924503,5,0.026126
297660,0.000211,1480276,43314,184285,4979.747020,9146,82.381033,8505,76.607335,6,0.054044,641,5.773698,1,0.009007
297661,0.000188,824611,20680,89351,4334.213344,4438,71.759088,4144,67.005331,5,0.080846,294,4.753757,1,0.016169
297662,0.000250,104235,3433,14233,5461.889001,707,90.436674,657,84.040869,1,0.127916,50,6.395804,0,0.000000
297663,0.000250,109306,3482,14969,5477.832873,748,91.242323,697,85.021255,0,0.000000,51,6.221067,0,0.000000
297664,0.000211,133532,4169,18056,5408.740976,874,87.269968,822,82.077704,1,0.099851,52,5.192264,0,0.000000
297670,0.000312,109485,4995,21447,7835.593917,1015,123.609018,951,115.814952,1,0.121782,64,7.794066,0,0.000000
297672,0.000286,96241,4069,17595,7312.891595,885,122.608867,815,112.910991,1,0.138541,70,9.697877,1,0.138541
297673,0.000267,97839,4110,17807,7280.123468,914,124.558373,848,115.564005,0,0.000000,66,8.994368,0,0.000000
297674,0.000500,11685,527,2276,7791.185280,100,114.106404,97,110.683212,0,0.000000,3,3.423192,0,0.000000
297723,0.000297,256624,10505,44590,6950.246275,2237,116.227113,2073,107.706216,2,0.103913,164,8.520897,0,0.000000
