#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,3444,14310,6067.480045,5650,798.538604,4609,651.409633,5,0.706671,1041,147.128971,4,0.565337
297048,0.000133,95186,3319,14180,5958.859496,5577,781.207320,4537,635.527634,3,0.420230,1040,145.679687,4,0.560306
297049,0.000133,97896,3562,14546,5943.450192,5661,771.022309,4588,624.880826,9,1.225791,1073,146.141483,4,0.544796
297050,0.000182,72702,2494,10617,5841.379880,4114,754.495521,3234,593.106104,6,1.100382,880,161.389416,6,1.100382
297281,0.000294,109872,5354,22316,8124.362895,7394,897.286539,5995,727.513228,10,1.213533,1399,169.773312,3,0.364060
297282,0.000250,96621,4679,19688,8150.609081,6291,868.134257,5087,701.986801,5,0.689981,1204,166.147456,3,0.413989
297283,0.000267,94768,4581,19270,8133.547189,6131,862.597783,4899,689.262198,5,0.703472,1232,173.335584,3,0.422083
297284,0.000250,98380,4527,19362,7872.331775,6389,865.894152,5157,698.922545,5,0.677645,1232,166.971607,12,1.626347
297285,0.000200,127208,4256,17930,5638.010188,5805,608.452299,4737,496.509653,6,0.628891,1068,111.942645,4,0.419261
297286,0.000222,54003,2486,10480,7762.531711,3240,799.955558,2699,666.382732,8,1.975199,541,133.572826,1,0.246900
297287,0.000250,96023,4313,18246,7600.679004,5971,829.106915,4867,675.810309,12,1.666267,1104,153.296606,8,1.110845
297288,0.000267,93899,4067,17605,7499.547386,5592,794.044665,4524,642.392358,4,0.567986,1068,151.652307,3,0.425990
297289,0.000267,93859,4158,17132,7301.164513,5557,789.411067,4511,640.819385,4,0.568228,1046,148.591682,2,0.284114
297290,0.000267,92673,4026,17118,7388.559775,5468,786.708822,4422,636.215510,10,1.438751,1046,150.493312,5,0.719375
297291,0.000235,106074,4568,19164,7226.653091,6053,760.852487,4968,624.469710,7,0.879889,1085,136.382777,3,0.377095
297494,0.000286,228287,7641,32381,5673.735254,10297,601.406709,8429,492.304278,15,0.876090,1868,109.102431,8,0.467248
297495,0.000312,105503,4921,20727,7858.354739,6337,800.861903,5210,658.433094,2,0.252757,1127,142.428809,8,1.011030
297496,0.000304,148333,6806,28827,7773.590502,8847,795.237742,7217,648.720559,10,0.898878,1630,146.517183,10,0.898878
297497,0.000312,100818,4556,19438,7712.114900,6053,800.518426,4910,649.354943,6,0.793509,1143,151.163483,9,1.190264
297498,0.000267,100514,4385,19102,7601.727123,5744,761.950242,4676,620.278436,7,0.928561,1068,141.671807,4,0.530606
297499,0.000312,103056,4472,19205,7454.199658,5986,774.465663,4891,632.795115,6,0.776277,1095,141.670548,5,0.646897
297501,0.000294,110968,4576,19854,7156.657775,5988,719.486699,4938,593.324202,6,0.720929,1050,126.162497,3,0.360464
297502,0.000312,108440,4474,19290,7115.455551,5946,731.095537,4798,589.942211,6,0.737735,1148,141.153326,7,0.860691
297503,0.000250,27153,1131,4946,7286.119397,1516,744.423575,1226,602.020648,3,1.473134,290,142.402927,2,0.982089
297557,0.000316,259838,11993,51015,7853.354783,15836,812.608882,12879,660.873313,19,0.974966,2957,151.735569,13,0.667082
297562,0.000200,345416,10022,43242,5007.527156,13181,508.797122,10866,419.436274,18,0.694814,2315,89.360848,9,0.347407
297605,0.000182,226704,5758,24119,4255.593196,7424,436.633966,6127,360.352413,4,0.235255,1297,76.281554,7,0.411697
297620,0.000290,1893027,77669,334401,7065.953101,101082,711.960263,82535,581.326451,110,0.774773,18547,130.633812,81,0.570515
297656,0.000296,2551776,110287,473608,7423.974518,142585,745.023597,116242,607.378286,190,0.992773,26343,137.645311,97,0.506837
297660,0.000211,1480276,43314,184285,4979.747020,56326,507.346828,46173,415.895414,49,0.441359,10153,91.451414,49,0.441359
297661,0.000188,824611,20680,89351,4334.213344,26908,435.081915,22068,356.822793,25,0.404231,4840,78.259123,23,0.371893
297662,0.000250,104235,3433,14233,5461.889001,4319,552.469580,3560,455.381270,3,0.383748,759,97.088310,2,0.255832
297663,0.000250,109306,3482,14969,5477.832873,4484,546.966010,3669,447.550912,4,0.487927,815,99.415098,4,0.487927
297664,0.000211,133532,4169,18056,5408.740976,5408,539.995407,4412,440.543590,13,1.298066,996,99.451817,2,0.199702
297670,0.000312,109485,4995,21447,7835.593917,6411,780.746221,5195,632.658964,4,0.487129,1216,148.087257,6,0.730694
297672,0.000286,96241,4069,17595,7312.891595,5443,754.079169,4462,618.170357,6,0.831247,981,135.908812,7,0.969788
297673,0.000267,97839,4110,17807,7280.123468,5422,738.900984,4418,602.077563,3,0.408835,1004,136.823421,4,0.545113
297674,0.000500,11685,527,2276,7791.185280,652,743.973756,530,604.763942,0,0.000000,122,139.209813,1,1.141064
297723,0.000297,256624,10505,44590,6950.246275,13556,704.324875,11084,575.887940,21,1.091090,2472,128.436935,12,0.623480
