#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,3444,14310,6067.480045,1120,158.294378,1040,146.987637,2,0.282669,80,11.306741,1,0.141334
297048,0.000133,95186,3319,14180,5958.859496,1182,165.570567,1081,151.422828,2,0.280153,101,14.147739,0,0.000000
297049,0.000133,97896,3562,14546,5943.450192,1103,150.227452,1019,138.786740,2,0.272398,84,11.440713,0,0.000000
297050,0.000182,72702,2494,10617,5841.379880,768,140.848945,695,127.460959,0,0.000000,73,13.387986,0,0.000000
297281,0.000294,109872,5354,22316,8124.362895,1469,178.268045,1341,162.734819,1,0.121353,128,15.533227,0,0.000000
297282,0.000250,96621,4679,19688,8150.609081,1243,171.529309,1142,157.591690,1,0.137996,101,13.937619,0,0.000000
297283,0.000267,94768,4581,19270,8133.547189,1207,169.818223,1109,156.030165,1,0.140694,98,13.788058,0,0.000000
297284,0.000250,98380,4527,19362,7872.331775,1354,183.506133,1249,169.275598,2,0.271058,105,14.230535,0,0.000000
297285,0.000200,127208,4256,17930,5638.010188,1128,118.231558,1045,109.531895,1,0.104815,83,8.699662,0,0.000000
297286,0.000222,54003,2486,10480,7762.531711,651,160.731811,612,151.102717,2,0.493800,39,9.629095,0,0.000000
297287,0.000250,96023,4313,18246,7600.679004,1157,160.655954,1043,144.826413,2,0.277711,114,15.829541,0,0.000000
297288,0.000267,93899,4067,17605,7499.547386,1083,153.782255,988,140.292584,0,0.000000,95,13.489672,0,0.000000
297289,0.000267,93859,4158,17132,7301.164513,1124,159.672132,1037,147.313168,1,0.142057,87,12.358964,0,0.000000
297290,0.000267,92673,4026,17118,7388.559775,1077,154.953438,1003,144.306684,2,0.287750,74,10.646754,0,0.000000
297291,0.000235,106074,4568,19164,7226.653091,1237,155.488935,1140,143.296189,1,0.125698,97,12.192746,0,0.000000
297494,0.000286,228287,7641,32381,5673.735254,2175,127.033077,2034,118.797829,1,0.058406,141,8.235248,1,0.058406
297495,0.000312,105503,4921,20727,7858.354739,1224,154.687544,1136,143.566218,1,0.126379,88,11.121327,1,0.126379
297496,0.000304,148333,6806,28827,7773.590502,1792,161.079014,1657,148.944155,1,0.089888,135,12.134859,0,0.000000
297497,0.000312,100818,4556,19438,7712.114900,1188,157.114801,1081,142.963889,1,0.132252,107,14.150912,2,0.264503
297498,0.000267,100514,4385,19102,7601.727123,1076,142.733019,979,129.865823,2,0.265303,97,12.867196,0,0.000000
297499,0.000312,103056,4472,19205,7454.199658,1239,160.301195,1144,148.010143,2,0.258759,95,12.291052,0,0.000000
297501,0.000294,110968,4576,19854,7156.657775,1189,142.864009,1106,132.891164,1,0.120155,83,9.972845,0,0.000000
297502,0.000312,108440,4474,19290,7115.455551,1161,142.751752,1063,130.702078,1,0.122956,98,12.049674,0,0.000000
297503,0.000250,27153,1131,4946,7286.119397,301,147.804417,269,132.090991,0,0.000000,32,15.713426,0,0.000000
297557,0.000316,259838,11993,51015,7853.354783,3205,164.461446,2959,151.838197,5,0.256570,246,12.623250,0,0.000000
297562,0.000200,345416,10022,43242,5007.527156,2665,102.871127,2470,95.343972,5,0.193004,195,7.527156,1,0.038601
297605,0.000182,226704,5758,24119,4255.593196,1462,85.985838,1378,81.045475,0,0.000000,84,4.940363,0,0.000000
297620,0.000290,1893027,77669,334401,7065.953101,20223,142.438539,18698,131.697364,14,0.098608,1525,10.741174,5,0.035217
297656,0.000296,2551776,110287,473608,7423.974518,28440,148.602385,26294,137.389280,35,0.182879,2146,11.213105,5,0.026126
297660,0.000211,1480276,43314,184285,4979.747020,11352,102.251202,10542,94.955265,6,0.054044,810,7.295937,1,0.009007
297661,0.000188,824611,20680,89351,4334.213344,5485,88.688283,5116,82.721833,6,0.097015,369,5.966450,2,0.032338
297662,0.000250,104235,3433,14233,5461.889001,869,111.159080,804,102.844534,1,0.127916,65,8.314546,1,0.127916
297663,0.000250,109306,3482,14969,5477.832873,917,111.857233,854,104.172385,0,0.000000,63,7.684848,0,0.000000
297664,0.000211,133532,4169,18056,5408.740976,1073,107.140361,1007,100.550180,1,0.099851,66,6.590181,0,0.000000
297670,0.000312,109485,4995,21447,7835.593917,1236,150.522903,1151,140.171409,1,0.121782,85,10.351494,0,0.000000
297672,0.000286,96241,4069,17595,7312.891595,1103,152.810826,1021,141.450456,1,0.138541,82,11.360370,1,0.138541
297673,0.000267,97839,4110,17807,7280.123468,1111,151.405200,1027,139.957822,0,0.000000,84,11.447378,0,0.000000
297674,0.000500,11685,527,2276,7791.185280,124,141.491941,120,136.927685,0,0.000000,4,4.564256,0,0.000000
297723,0.000297,256624,10505,44590,6950.246275,2790,144.959162,2570,133.528690,2,0.103913,220,11.430472,0,0.000000
