#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,3444,14310,6067.480045,4871,688.439210,2747,388.245229,2,0.282669,2124,300.193981,1,0.141334
297048,0.000133,95186,3319,14180,5958.859496,4815,674.468935,2744,384.370251,5,0.700383,2071,290.098684,4,0.560306
297049,0.000133,97896,3562,14546,5943.450192,4859,661.790744,2854,388.711830,8,1.089592,2005,273.078914,0,0.000000
297050,0.000182,72702,2494,10617,5841.379880,3521,645.741062,2032,372.662834,1,0.183397,1489,273.078228,1,0.183397
297281,0.000294,109872,5354,22316,8124.362895,5995,727.513228,3434,416.727343,7,0.849473,2561,310.785884,3,0.364060
297282,0.000250,96621,4679,19688,8150.609081,5276,728.068087,2984,411.780738,4,0.551985,2292,316.287350,4,0.551985
297283,0.000267,94768,4581,19270,8133.547189,5163,726.405538,2940,413.641736,5,0.703472,2223,312.763802,1,0.140694
297284,0.000250,98380,4527,19362,7872.331775,5314,720.200583,2975,403.198482,6,0.813173,2339,317.002101,1,0.135529
297285,0.000200,127208,4256,17930,5638.010188,4836,506.886359,2775,290.862210,4,0.419261,2061,216.024149,3,0.314446
297286,0.000222,54003,2486,10480,7762.531711,2789,688.603720,1598,394.545982,4,0.987599,1191,294.057738,1,0.246900
297287,0.000250,96023,4313,18246,7600.679004,4863,675.254887,2802,389.073451,5,0.694278,2061,286.181436,1,0.138856
297288,0.000267,93899,4067,17605,7499.547386,4756,675.335556,2746,389.922505,3,0.425990,2010,285.413050,1,0.141997
297289,0.000267,93859,4158,17132,7301.164513,4717,670.083139,2692,382.417598,3,0.426171,2025,287.665541,2,0.284114
297290,0.000267,92673,4026,17118,7388.559775,4468,642.833763,2570,369.758901,5,0.719375,1898,273.074862,0,0.000000
297291,0.000235,106074,4568,19164,7226.653091,5201,653.757440,2928,368.044950,8,1.005587,2273,285.712490,1,0.125698
297494,0.000286,228287,7641,32381,5673.735254,8521,497.677631,4835,282.393070,4,0.233624,3686,215.284561,5,0.292030
297495,0.000312,105503,4921,20727,7858.354739,5256,664.246514,3097,391.394873,9,1.137408,2159,272.851641,2,0.252757
297496,0.000304,148333,6806,28827,7773.590502,7351,660.765530,4187,376.360396,5,0.449439,3164,284.405133,0,0.000000
297497,0.000312,100818,4556,19438,7712.114900,4964,656.496525,2852,377.181323,5,0.661258,2112,279.315202,1,0.132252
297498,0.000267,100514,4385,19102,7601.727123,4933,654.369872,2848,377.791485,7,0.928561,2085,276.578387,2,0.265303
297499,0.000312,103056,4472,19205,7454.199658,4928,637.582156,2793,361.356932,7,0.905656,2135,276.225224,2,0.258759
297501,0.000294,110968,4576,19854,7156.657775,5241,629.731094,3017,362.506909,11,1.321702,2224,267.224185,0,0.000000
297502,0.000312,108440,4474,19290,7115.455551,5018,616.992500,2841,349.317595,7,0.860691,2177,267.674905,2,0.245912
297503,0.000250,27153,1131,4946,7286.119397,1214,596.128114,709,348.150603,1,0.491045,505,247.977510,0,0.000000
297557,0.000316,259838,11993,51015,7853.354783,13374,686.273755,7640,392.039142,16,0.821024,5734,294.234613,1,0.051314
297562,0.000200,345416,10022,43242,5007.527156,11061,426.963430,6487,250.403378,12,0.463210,4574,176.560051,5,0.193004
297605,0.000182,226704,5758,24119,4255.593196,6265,368.468723,3629,213.435434,5,0.294069,2636,155.033289,0,0.000000
297620,0.000290,1893027,77669,334401,7065.953101,84786,597.181128,48368,340.674838,76,0.535298,36418,256.506290,25,0.176085
297656,0.000296,2551776,110287,473608,7423.974518,119816,626.052861,68650,358.704421,115,0.600889,51166,267.348440,22,0.114953
297660,0.000211,1480276,43314,184285,4979.747020,46748,421.074628,26868,242.008923,31,0.279227,19880,179.065706,7,0.063051
297661,0.000188,824611,20680,89351,4334.213344,22563,364.826567,13041,210.863061,19,0.307216,9522,153.963505,6,0.097015
297662,0.000250,104235,3433,14233,5461.889001,3686,471.498697,2119,271.054188,11,1.407077,1567,200.444508,2,0.255832
297663,0.000250,109306,3482,14969,5477.832873,3897,475.362743,2264,276.166603,1,0.121982,1633,199.196140,0,0.000000
297664,0.000211,133532,4169,18056,5408.740976,4582,457.518298,2647,264.306184,10,0.998512,1935,193.212114,0,0.000000
297670,0.000312,109485,4995,21447,7835.593917,5484,667.854044,3218,391.895389,7,0.852476,2266,275.958655,1,0.121782
297672,0.000286,96241,4069,17595,7312.891595,4435,614.429748,2500,346.352733,2,0.277082,1935,268.077015,3,0.415623
297673,0.000267,97839,4110,17807,7280.123468,4422,602.622676,2468,336.334863,5,0.681392,1954,266.287813,1,0.136278
297674,0.000500,11685,527,2276,7791.185280,560,638.995864,316,360.576237,0,0.000000,244,278.419626,0,0.000000
297723,0.000297,256624,10505,44590,6950.246275,11646,605.087599,6734,349.876343,12,0.623480,4912,255.211256,3,0.155870
