#runNumber,lumi per LS (/fb),nEvent,HO,HO_SOI,rate_HO_SOI [kHz],MB1,rate_MB1 [kHz],isolatedMB1,rate_isolatedMB1 [kHz],isolatedMB1_withHO_SOI,rate_isolatedMB1_withHO_SOI [kHz],unisolatedMB1,rate_unisolatedMB1 [kHz],unisolatedMB1_withHO_SOI,rate_unisolatedMB1_withHO_SOI [kHz]
297047,0.000133,94339,3444,14310,6067.480045,669,94.552624,602,85.083228,1,0.141334,67,9.469396,0,0.000000
297048,0.000133,95186,3319,14180,5958.859496,607,85.026510,541,75.781452,0,0.000000,66,9.245057,0,0.000000
297049,0.000133,97896,3562,14546,5943.450192,644,87.712130,574,78.178203,1,0.136199,70,9.533927,0,0.000000
297050,0.000182,72702,2494,10617,5841.379880,425,77.943752,381,69.874281,0,0.000000,44,8.069471,0,0.000000
297281,0.000294,109872,5354,22316,8124.362895,785,95.262366,704,85.432746,1,0.121353,81,9.829620,0,0.000000
297282,0.000250,96621,4679,19688,8150.609081,696,96.045373,614,84.729683,1,0.137996,82,11.315691,0,0.000000
297283,0.000267,94768,4581,19270,8133.547189,650,91.451404,578,81.321402,0,0.000000,72,10.130002,1,0.140694
297284,0.000250,98380,4527,19362,7872.331775,672,91.075422,592,80.233110,1,0.135529,80,10.842312,0,0.000000
297285,0.000200,127208,4256,17930,5638.010188,600,62.889126,540,56.600214,1,0.104815,60,6.288913,0,0.000000
297286,0.000222,54003,2486,10480,7762.531711,375,92.587449,337,83.205254,2,0.493800,38,9.382195,0,0.000000
297287,0.000250,96023,4313,18246,7600.679004,641,89.006453,582,80.813972,0,0.000000,59,8.192482,0,0.000000
297288,0.000267,93899,4067,17605,7499.547386,609,86.475894,543,77.104123,0,0.000000,66,9.371772,0,0.000000
297289,0.000267,93859,4158,17132,7301.164513,627,89.069775,560,79.551952,0,0.000000,67,9.517823,0,0.000000
297290,0.000267,92673,4026,17118,7388.559775,580,83.447534,512,73.664030,2,0.287750,68,9.783504,0,0.000000
297291,0.000235,106074,4568,19164,7226.653091,661,83.086650,592,74.413460,1,0.125698,69,8.673190,0,0.000000
297494,0.000286,228287,7641,32381,5673.735254,1090,63.662553,960,56.069772,1,0.058406,130,7.592782,0,0.000000
297495,0.000312,105503,4921,20727,7858.354739,734,92.761975,675,85.305631,3,0.379136,59,7.456344,0,0.000000
297496,0.000304,148333,6806,28827,7773.590502,969,87.101319,869,78.112535,3,0.269664,100,8.988784,0,0.000000
297497,0.000312,100818,4556,19438,7712.114900,628,83.053952,550,72.738334,1,0.132252,78,10.315618,0,0.000000
297498,0.000267,100514,4385,19102,7601.727123,635,84.233705,570,75.611358,3,0.397955,65,8.622348,0,0.000000
297499,0.000312,103056,4472,19205,7454.199658,594,76.851421,530,68.571133,2,0.258759,64,8.280288,0,0.000000
297501,0.000294,110968,4576,19854,7156.657775,707,84.949415,628,75.457189,0,0.000000,79,9.492226,0,0.000000
297502,0.000312,108440,4474,19290,7115.455551,615,75.617853,559,68.732325,2,0.245912,56,6.885528,0,0.000000
297503,0.000250,27153,1131,4946,7286.119397,151,74.147731,137,67.273107,1,0.491045,14,6.874624,0,0.000000
297557,0.000316,259838,11993,51015,7853.354783,1776,91.133706,1582,81.178786,1,0.051314,194,9.954921,0,0.000000
297562,0.000200,345416,10022,43242,5007.527156,1497,57.785395,1362,52.574287,3,0.115802,135,5.211108,2,0.077202
297605,0.000182,226704,5758,24119,4255.593196,797,46.874632,718,42.228339,1,0.058814,79,4.646294,0,0.000000
297620,0.000290,1893027,77669,334401,7065.953101,10842,76.364468,9678,68.165959,23,0.161998,1164,8.198510,1,0.007043
297656,0.000296,2551776,110287,473608,7423.974518,15219,79.521086,13565,70.878740,26,0.135853,1654,8.642347,3,0.015675
297660,0.000211,1480276,43314,184285,4979.747020,6046,54.458313,5424,48.855754,10,0.090073,622,5.602559,0,0.000000
297661,0.000188,824611,20680,89351,4334.213344,2969,48.006474,2652,42.880825,4,0.064677,317,5.125649,1,0.016169
297662,0.000250,104235,3433,14233,5461.889001,489,62.550967,431,55.131834,3,0.383748,58,7.419133,0,0.000000
297663,0.000250,109306,3482,14969,5477.832873,548,66.845980,489,59.649059,0,0.000000,59,7.196921,0,0.000000
297664,0.000211,133532,4169,18056,5408.740976,591,59.012072,543,54.219213,3,0.299554,48,4.792859,0,0.000000
297670,0.000312,109485,4995,21447,7835.593917,738,89.875325,663,80.741654,1,0.121782,75,9.133671,0,0.000000
297672,0.000286,96241,4069,17595,7312.891595,600,83.124656,532,73.703861,2,0.277082,68,9.420794,2,0.277082
297673,0.000267,97839,4110,17807,7280.123468,550,74.953069,485,66.094979,3,0.408835,65,8.858090,0,0.000000
297674,0.000500,11685,527,2276,7791.185280,70,79.874483,60,68.463843,0,0.000000,10,11.410640,0,0.000000
297723,0.000297,256624,10505,44590,6950.246275,1481,76.947856,1324,68.790656,4,0.207827,157,8.157200,0,0.000000
